ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1992,1992-12-03,13,25.342,ATL,@,NOR,L 14-22
2,1992,1992-12-13,14,25.352,ATL,@,TAM,W 35-7
3,1992,1992-12-21,15,25.360,ATL,,DAL,L 17-41
4,1992,1992-12-27,16,26.000,ATL,@,RAM,L 27-38
5,1993,1993-11-14,9,26.322,ATL,@,RAM,W 13-0
6,1993,1993-11-21,10,26.329,ATL,,DAL,W 27-14
7,1993,1993-11-28,11,26.336,ATL,,CLE,W 17-14
8,1993,1993-12-11,13,26.349,ATL,,SFO,W 27-24
9,1993,1994-01-02,16,27.006,ATL,,PHO,L 10-27
10,1994,1994-09-04,1,27.251,ATL,@,DET,L 28-31
11,1994,1994-09-18,3,27.265,ATL,,KAN,L 10-30
12,1994,1994-09-25,4,27.272,ATL,@,WAS,W 27-20
13,1994,1994-10-09,6,27.286,ATL,,TAM,W 34-13
14,1994,1994-12-24,16,27.362,ATL,,ARI,W 10-6
