ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2015,2015-09-20,2,22.213,SFO,@,PIT,L 18-43,,7,14,2.00,0,4,2,4,2.00,0,50.0%,1.00,0,0,,0,0,0
2,2015,2015-09-27,3,22.220,SFO,@,ARI,L 7-47,,7,6,0.86,0,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
3,2015,2015-10-18,6,22.241,SFO,,BAL,W 25-20,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2015,2015-10-22,7,22.245,SFO,,SEA,L 3-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2015,2015-11-01,8,22.255,SFO,@,STL,L 6-27,,10,4,0.40,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0
6,2015,2016-01-03,16,22.318,SFO,,STL,W 19-16,,10,34,3.40,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0
7,2016,2016-09-12,1,23.206,SFO,,LAR,W 28-0,,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2016,2016-09-18,2,23.212,SFO,@,CAR,L 27-46,,0,0,,0,1,1,10,10.00,0,100.0%,10.00,1,6,6.00,0,0,0
9,2016,2016-09-25,3,23.219,SFO,@,SEA,L 18-37,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2016,2016-10-02,4,23.226,SFO,,DAL,L 17-24,,0,0,,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0
11,2016,2016-10-06,5,23.230,SFO,,ARI,L 21-33,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2016,2016-10-16,6,23.240,SFO,@,BUF,L 16-45,,5,13,2.60,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
13,2016,2016-10-23,7,23.247,SFO,,TAM,L 17-34,*,7,21,3.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
14,2016,2016-11-06,8,23.261,SFO,,NOR,L 23-41,,2,11,5.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
15,2017,2017-11-20,10,24.274,SEA,,ATL,L 31-34,*,6,18,3.00,0,2,2,41,20.50,0,100.0%,20.50,0,0,,0,0,0
16,2017,2017-12-03,12,24.287,SEA,,PHI,W 24-10,*,16,64,4.00,0,4,4,37,9.25,0,100.0%,9.25,0,0,,0,0,0
17,2017,2017-12-10,13,24.294,SEA,@,JAX,L 24-30,*,15,66,4.40,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0
18,2017,2017-12-17,14,24.301,SEA,,LAR,L 7-42,*,6,19,3.17,0,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
19,2017,2017-12-24,15,24.308,SEA,@,DAL,W 21-12,*,15,25,1.67,0,5,4,18,4.50,0,80.0%,3.60,0,0,,0,0,0
20,2017,2017-12-31,16,24.315,SEA,,ARI,L 24-26,*,10,48,4.80,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0
21,2018,2018-09-17,2,25.210,SEA,@,CHI,L 17-24,,3,3,1.00,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0
22,2018,2018-09-23,3,25.216,SEA,,DAL,W 24-13,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
