ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2013,2013-09-15,2,22.280,OAK,,JAX,W 19-9,,,,
2,2013,2013-09-23,3,22.288,OAK,@,DEN,L 21-37,,0.0,1,1
3,2013,2013-09-29,4,22.294,OAK,,WAS,L 14-24,,,,
4,2013,2013-10-06,5,22.301,OAK,,SDG,W 27-17,,,,
5,2013,2013-10-13,6,22.308,OAK,@,KAN,L 7-24,,,,
6,2013,2013-11-17,10,22.343,OAK,@,HOU,W 28-23,,,,
7,2013,2013-11-24,11,22.350,OAK,,TEN,L 19-23,,0.0,2,0
8,2013,2013-11-28,12,22.354,OAK,@,DAL,L 24-31,,0.0,0,0
9,2013,2013-12-08,13,22.364,OAK,@,NYJ,L 27-37,,,,
10,2013,2013-12-15,14,23.006,OAK,,KAN,L 31-56,,,,
11,2013,2013-12-22,15,23.013,OAK,@,SDG,L 13-26,,,,
12,2013,2013-12-29,16,23.020,OAK,,DEN,L 14-34,,,,
