ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-09-11,1,27.040,SEA,@,SFO,L 17-33,*,0,0,,0,0,0,0.0,3,1,0,0,0
2,2011,2011-09-18,2,27.047,SEA,@,PIT,L 0-24,*,0,0,,0,0,0,0.0,6,1,0,0,0
3,2011,2011-09-25,3,27.054,SEA,,ARI,W 13-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
4,2011,2011-10-02,4,27.061,SEA,,ATL,L 28-30,*,0,0,,0,0,0,0.0,8,0,0,0,0
5,2011,2011-10-09,5,27.068,SEA,@,NYG,W 36-25,*,0,0,,0,0,6,0.0,6,0,1,94,1
6,2011,2011-10-23,6,27.082,SEA,@,CLE,L 3-6,*,0,0,,0,0,0,0.0,1,0,0,0,0
7,2011,2011-10-30,7,27.089,SEA,,CIN,L 12-34,*,0,0,,0,0,0,0.0,2,0,0,0,0
8,2011,2011-11-06,8,27.096,SEA,@,DAL,L 13-23,*,0,0,,0,0,0,0.0,1,0,0,0,0
9,2011,2011-11-13,9,27.103,SEA,,BAL,W 22-17,*,0,0,,0,0,0,0.0,0,0,0,0,0
10,2011,2011-11-20,10,27.110,SEA,@,STL,W 24-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
11,2011,2011-11-27,11,27.117,SEA,,WAS,L 17-23,*,0,0,,0,0,0,0.0,5,0,1,16,0
12,2011,2011-12-01,12,27.121,SEA,,PHI,W 31-14,*,0,0,,0,0,0,0.0,3,0,2,68,0
13,2011,2011-12-12,13,27.132,SEA,,STL,W 30-13,*,0,0,,0,0,0,0.0,4,0,1,0,0
14,2011,2011-12-18,14,27.138,SEA,@,CHI,W 38-14,*,0,0,,0,0,6,0.0,1,0,1,42,1
15,2011,2011-12-24,15,27.144,SEA,,SFO,L 17-19,*,0,0,,0,0,0,0.0,5,0,0,0,0
16,2011,2012-01-01,16,27.152,SEA,@,ARI,L 20-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
17,2012,2012-09-09,1,28.038,SEA,@,ARI,L 16-20,*,1,-1,-1.00,0,0,0,0.0,2,2,0,0,0
18,2012,2012-09-16,2,28.045,SEA,,DAL,W 27-7,*,0,0,,0,0,0,0.0,4,0,1,35,0
19,2012,2012-09-24,3,28.053,SEA,,GNB,W 14-12,*,0,0,,0,0,0,0.0,2,1,0,0,0
20,2012,2012-09-30,4,28.059,SEA,@,STL,L 13-19,*,,,,,,,,,,,,
21,2012,2012-10-07,5,28.066,SEA,@,CAR,W 16-12,*,0,0,,0,0,0,0.0,4,2,0,0,0
22,2012,2012-10-14,6,28.073,SEA,,NWE,W 24-23,*,0,0,,0,0,0,0.0,6,0,0,0,0
23,2012,2012-10-18,7,28.077,SEA,@,SFO,L 6-13,*,0,0,,0,0,0,0.0,2,0,1,4,0
24,2012,2012-10-28,8,28.087,SEA,@,DET,L 24-28,*,0,0,,0,0,0,0.0,3,0,0,0,0
25,2012,2012-11-04,9,28.094,SEA,,MIN,W 30-20,*,0,0,,0,0,0,0.0,4,3,1,0,0
26,2012,2012-11-11,10,28.101,SEA,,NYJ,W 28-7,*,0,0,,0,0,0,0.0,1,1,0,0,0
27,2012,2012-11-25,11,28.115,SEA,@,MIA,L 21-24,*,0,0,,0,0,0,0.0,1,0,0,0,0
28,2012,2012-12-02,12,28.122,SEA,@,CHI,W 23-17,*,0,0,,0,0,0,0.0,6,0,0,0,0
29,2013,2013-09-22,3,29.051,SEA,,JAX,W 45-17,*,0,0,,0,0,0,0.0,1,1,0,0,0
30,2013,2013-09-29,4,29.058,SEA,@,HOU,W 23-20,*,0,0,,0,0,0,0.0,5,0,0,0,0
31,2013,2013-10-06,5,29.065,SEA,@,IND,L 28-34,*,0,0,,0,0,0,0.0,2,0,0,0,0
32,2013,2013-10-13,6,29.072,SEA,,TEN,W 20-13,*,0,0,,0,0,0,0.0,3,0,0,0,0
33,2013,2013-10-17,7,29.076,SEA,@,ARI,W 34-22,*,0,0,,0,0,0,0.0,4,0,1,49,0
34,2013,2013-10-28,8,29.087,SEA,@,STL,W 14-9,*,0,0,,0,0,0,0.0,2,0,0,0,0
35,2013,2013-11-03,9,29.093,SEA,,TAM,W 27-24,*,0,0,,0,0,0,0.0,1,0,0,0,0
36,2013,2013-11-10,10,29.100,SEA,@,ATL,W 33-10,*,0,0,,0,0,0,0.0,0,0,0,0,0
37,2014,2014-10-16,7,30.075,NWE,,NYJ,W 27-25,*,,,,,,,,,,,,
38,2014,2014-10-26,8,30.085,NWE,,CHI,W 51-23,*,0,0,,0,0,0,0.0,3,0,0,0,0
39,2014,2014-11-02,9,30.092,NWE,,DEN,W 43-21,*,0,0,,0,0,0,0.0,1,2,1,30,0
40,2014,2014-11-16,10,30.106,NWE,@,IND,W 42-20,*,0,0,,0,0,0,0.0,2,1,0,0,0
41,2014,2014-11-23,11,30.113,NWE,,DET,W 34-9,*,0,0,,0,0,0,0.0,1,0,0,0,0
42,2014,2014-11-30,12,30.120,NWE,@,GNB,L 21-26,*,0,0,,0,0,0,0.0,2,0,0,0,0
43,2014,2014-12-07,13,30.127,NWE,@,SDG,W 23-14,*,0,0,,0,0,0,0.0,3,1,0,0,0
44,2014,2014-12-14,14,30.134,NWE,,MIA,W 41-13,*,0,0,,0,0,0,0.0,5,0,0,0,0
45,2014,2014-12-21,15,30.141,NWE,@,NYJ,W 17-16,*,0,0,,0,0,0,0.0,3,1,0,2,0
46,2015,2015-09-13,1,31.042,NOR,@,ARI,L 19-31,*,0,0,,0,0,0,0.0,1,0,0,0,0
47,2015,2015-09-20,2,31.049,NOR,,TAM,L 19-26,*,0,0,,0,0,0,0.0,1,2,0,0,0
48,2015,2015-09-27,3,31.056,NOR,@,CAR,L 22-27,*,0,0,,0,0,0,0.0,6,1,0,0,0
49,2015,2015-10-04,4,31.063,NOR,,DAL,W 26-20,*,0,0,,0,0,0,0.0,5,1,0,0,0
50,2015,2015-10-11,5,31.070,NOR,@,PHI,L 17-39,*,0,0,,0,0,0,0.0,7,0,1,0,0
51,2015,2015-10-15,6,31.074,NOR,,ATL,W 31-21,*,0,0,,0,0,0,0.0,5,2,0,0,0
52,2015,2015-10-25,7,31.084,NOR,@,IND,W 27-21,*,0,0,,0,0,0,0.0,1,0,0,0,0
53,2015,2015-11-01,8,31.091,NOR,,NYG,W 52-49,*,0,0,,0,0,0,0.0,8,0,0,0,0
54,2015,2015-11-08,9,31.098,NOR,,TEN,L 28-34,*,0,0,,0,0,0,0.0,1,2,0,0,0
55,2015,2015-11-15,10,31.105,NOR,@,WAS,L 14-47,*,0,0,,0,0,0,0.0,1,2,0,0,0
56,2015,2015-11-29,11,31.119,NOR,@,HOU,L 6-24,*,0,0,,0,0,0,0.0,3,1,0,0,0
57,2015,2015-12-06,12,31.126,NOR,,CAR,L 38-41,*,0,0,,0,0,0,0.0,3,0,0,0,0
58,2015,2015-12-13,13,31.133,NOR,@,TAM,W 24-17,*,0,0,,0,0,0,0.0,3,0,0,0,0
59,2015,2015-12-21,14,31.141,NOR,,DET,L 27-35,*,0,0,,0,0,0,0.0,4,1,0,0,0
60,2015,2015-12-27,15,31.147,NOR,,JAX,W 38-27,*,0,0,,0,0,0,0.0,7,0,0,0,0
61,2015,2016-01-03,16,31.154,NOR,@,ATL,W 20-17,*,0,0,,0,0,0,0.0,7,1,0,0,0
