ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1970,1970-09-20,1,22.184,ATL,@,NOR,W 14-3,2,4,2.00,0,1,-2,-2.00,0,0,0,,0,0,0
2,1970,1970-09-27,2,22.191,ATL,@,GNB,L 24-27,3,7,2.33,0,1,2,2.00,0,0,0,,0,0,0
3,1970,1970-10-04,3,22.198,ATL,,SFO,W 21-20,6,17,2.83,0,0,0,,0,3,57,19.00,0,0,0
4,1970,1970-10-11,4,22.205,ATL,@,DAL,L 0-13,1,7,7.00,0,0,0,,0,0,0,,0,0,0
5,1970,1970-10-18,5,22.212,ATL,@,DEN,L 10-24,,,,,,,,,,,,,,
6,1970,1970-10-25,6,22.219,ATL,,NOR,W 32-14,,,,,,,,,,,,,,
7,1970,1970-11-01,7,22.226,ATL,,CHI,L 14-23,4,27,6.75,0,0,0,,0,0,0,,0,0,0
8,1970,1970-11-08,8,22.233,ATL,@,RAM,T 10-10,9,26,2.89,0,0,0,,0,0,0,,0,0,0
9,1970,1970-11-15,9,22.240,ATL,@,PHI,T 13-13,4,11,2.75,0,1,8,8.00,0,0,0,,0,0,0
10,1970,1970-11-22,10,22.247,ATL,,RAM,L 7-17,2,5,2.50,0,0,0,,0,0,0,,0,0,0
11,1970,1970-11-30,11,22.255,ATL,,MIA,L 7-20,0,0,,0,2,13,6.50,0,0,0,,0,0,0
12,1970,1970-12-06,12,22.261,ATL,@,SFO,L 20-24,3,12,4.00,0,0,0,,0,0,0,,0,0,0
13,1970,1970-12-13,13,22.268,ATL,,PIT,W 27-16,5,18,3.60,0,2,1,0.50,1,1,5,5.00,0,1,6
14,1970,1970-12-20,14,22.275,ATL,,MIN,L 7-37,1,2,2.00,0,2,16,8.00,0,1,4,4.00,0,0,0
15,1971,1971-09-19,1,23.183,ATL,,SFO,W 20-17,13,40,3.08,0,4,46,11.50,0,0,0,,0,0,0
16,1971,1971-09-26,2,23.190,ATL,@,RAM,T 20-20,17,71,4.18,0,6,73,12.17,0,0,0,,0,0,0
17,1971,1971-10-03,3,23.197,ATL,@,DET,L 38-41,7,5,0.71,1,3,52,17.33,0,0,0,,0,1,6
18,1971,1971-10-10,4,23.204,ATL,,STL,L 9-26,6,24,4.00,0,2,11,5.50,0,0,0,,0,0,0
19,1971,1971-10-24,6,23.218,ATL,,NOR,W 28-6,6,24,4.00,0,1,14,14.00,0,0,0,,0,0,0
