ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-19,2,23.175,MIN,,MIA,L 10-14,,4,10,2.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
2,2010,2010-09-26,3,23.182,MIN,,DET,W 24-10,,3,12,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
3,2010,2010-10-11,4,23.197,MIN,@,NYJ,L 20-29,,2,7,3.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
4,2010,2010-10-17,5,23.203,MIN,,DAL,W 24-21,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
5,2010,2010-10-24,6,23.210,MIN,@,GNB,L 24-28,,5,24,4.80,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
6,2010,2010-10-31,7,23.217,MIN,@,NWE,L 18-28,,2,0,0.00,0,5,5,67,13.40,0,100.0%,13.40,0,0,,0,0,0,0.0,0,0
7,2010,2010-11-07,8,23.224,MIN,,ARI,W 27-24,,2,6,3.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
8,2010,2010-11-14,9,23.231,MIN,@,CHI,L 13-27,,4,20,5.00,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
9,2010,2010-11-21,10,23.238,MIN,,GNB,L 3-31,,1,3,3.00,0,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,0.0,0,0
10,2010,2010-11-28,11,23.245,MIN,@,WAS,W 17-13,,22,76,3.45,1,2,2,5,2.50,0,100.0%,2.50,0,0,,0,1,6,0.0,0,0
11,2010,2010-12-05,12,23.252,MIN,,BUF,W 38-14,,12,54,4.50,0,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,0.0,0,0
12,2010,2010-12-13,13,23.260,MIN,,NYG,L 3-21,,3,11,3.67,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,0,0
13,2010,2010-12-20,14,23.267,MIN,,CHI,L 14-40,*,16,77,4.81,0,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,0.0,0,0
14,2010,2010-12-28,15,23.275,MIN,@,PHI,W 24-14,,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
15,2010,2011-01-02,16,23.280,MIN,@,DET,L 13-20,,3,12,4.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
16,2011,2011-09-11,1,24.167,MIN,@,SDG,L 17-24,,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
17,2011,2011-09-18,2,24.174,MIN,,TAM,L 20-24,*,2,36,18.00,0,1,1,42,42.00,0,100.0%,42.00,0,0,,0,0,0,0.0,0,0
18,2011,2011-09-25,3,24.181,MIN,,DET,L 23-26,,2,2,1.00,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
19,2011,2011-10-02,4,24.188,MIN,@,KAN,L 17-22,,2,4,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
20,2011,2011-10-09,5,24.195,MIN,,ARI,W 34-10,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
21,2011,2011-10-16,6,24.202,MIN,@,CHI,L 10-39,,1,3,3.00,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0.0,0,0
22,2011,2011-10-23,7,24.209,MIN,,GNB,L 27-33,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2011,2011-10-30,8,24.216,MIN,@,CAR,W 24-21,,5,26,5.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
24,2011,2011-11-14,9,24.231,MIN,@,GNB,L 7-45,,,,,,,,,,,0.0%,,,,,,,,,,
25,2011,2011-11-20,10,24.237,MIN,,OAK,L 21-27,,7,18,2.57,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
26,2011,2011-11-27,11,24.244,MIN,@,ATL,L 14-24,*,17,44,2.59,1,3,2,19,9.50,0,66.7%,6.33,0,0,,0,1,6,0.0,0,0
27,2011,2011-12-04,12,24.251,MIN,,DEN,L 32-35,*,21,91,4.33,0,8,8,42,5.25,0,100.0%,5.25,0,0,,0,0,0,0.0,0,0
28,2011,2011-12-11,13,24.258,MIN,@,DET,L 28-34,*,19,90,4.74,0,3,3,19,6.33,1,100.0%,6.33,0,0,,0,1,6,0.0,1,0
29,2011,2011-12-18,14,24.265,MIN,,NOR,L 20-42,,2,12,6.00,0,4,4,46,11.50,2,100.0%,11.50,0,0,,0,2,12,0.0,0,0
30,2011,2011-12-24,15,24.271,MIN,@,WAS,W 33-26,,11,109,9.91,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
31,2011,2012-01-01,16,24.279,MIN,,CHI,L 13-17,*,15,67,4.47,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
32,2012,2012-09-09,1,25.165,MIN,,JAX,W 26-23,,6,18,3.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
