ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
20,1995,1995-10-08,6,23.336,CLE,@,DET,L 20-38,,8,6,44,7.33,0,75.0%,5.50,0,0,,0,2,40,20.00,0,0,0,,0,0,0
21,1995,1995-11-05,9,23.364,CLE,,HOU,L 10-37,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,5,83,16.60,0,1,0,0.00,0,0,0
22,1995,1995-11-13,10,24.007,CLE,@,PIT,L 3-20,,0,0,0,,0,0.0%,,0,0,,0,5,89,17.80,0,2,14,7.00,0,0,0
23,1995,1995-11-19,11,24.013,CLE,,GNB,L 20-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,3,3.00,0,0,0
24,1995,1995-11-26,12,24.020,CLE,,PIT,L 17-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,
25,1995,1995-12-03,13,24.027,CLE,@,SDG,L 13-31,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,4,100,25.00,0,1,12,12.00,0,0,0
26,1995,1995-12-09,14,24.033,CLE,@,MIN,L 11-27,,3,2,31,15.50,0,66.7%,10.33,0,0,,0,3,78,26.00,0,1,18,18.00,0,0,0
27,1995,1995-12-17,15,24.041,CLE,,CIN,W 26-10,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,1,1,1.00,0,0,0
28,1995,1995-12-24,16,24.048,CLE,@,JAX,L 21-24,,3,0,0,,0,0.0%,0.00,0,0,,0,1,11,11.00,0,0,0,,0,0,0
29,1996,1996-09-01,1,24.300,BAL,,OAK,W 19-14,,4,2,57,28.50,0,50.0%,14.25,1,-13,-13.00,0,0,0,,0,0,0,,0,0,0
30,1996,1996-09-08,2,24.307,BAL,@,PIT,L 17-31,,10,6,67,11.17,1,60.0%,6.70,0,0,,0,0,0,,0,0,0,,0,1,6
31,1996,1996-09-15,3,24.314,BAL,@,HOU,L 13-29,,8,6,38,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0
32,1996,1996-09-29,4,24.328,BAL,,NOR,W 17-10,,6,2,83,41.50,1,33.3%,13.83,0,0,,0,0,0,,0,0,0,,0,1,6
33,1996,1996-10-06,5,24.335,BAL,,NWE,L 38-46,,11,6,123,20.50,1,54.5%,11.18,0,0,,0,0,0,,0,0,0,,0,1,6
34,1996,1996-10-13,6,24.342,BAL,@,IND,L 21-26,,9,5,96,19.20,2,55.6%,10.67,0,0,,0,0,0,,0,0,0,,0,2,12
35,1996,1996-10-20,7,24.349,BAL,@,DEN,L 34-45,,10,6,126,21.00,0,60.0%,12.60,0,0,,0,0,0,,0,0,0,,0,0,0
36,1996,1996-10-27,8,24.356,BAL,,STL,W 37-31,,7,4,64,16.00,1,57.1%,9.14,0,0,,0,0,0,,0,0,0,,0,1,6
37,1996,1996-11-03,9,24.363,BAL,,CIN,L 21-24,,6,4,56,14.00,1,66.7%,9.33,0,0,,0,0,0,,0,0,0,,0,1,6
38,1996,1996-11-10,10,25.004,BAL,@,JAX,L 27-30,,4,4,65,16.25,1,100.0%,16.25,0,0,,0,0,0,,0,0,0,,0,1,6
39,1996,1996-11-17,11,25.011,BAL,@,SFO,L 20-38,,7,3,32,10.67,0,42.9%,4.57,1,12,12.00,0,1,13,13.00,0,1,15,15.00,0,0,0
40,1996,1996-11-24,12,25.018,BAL,,JAX,L 25-28,,8,4,68,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0
41,1996,1996-12-01,13,25.025,BAL,,PIT,W 31-17,,9,7,198,28.29,1,77.8%,22.00,0,0,,0,0,0,,0,0,0,,0,1,6
42,1996,1996-12-08,14,25.032,BAL,@,CIN,L 14-21,,5,2,20,10.00,0,40.0%,4.00,1,1,1.00,0,0,0,,0,0,0,,0,0,0
43,1996,1996-12-15,15,25.039,BAL,@,CAR,L 16-27,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
44,1997,1997-08-31,1,25.298,BAL,,JAX,L 27-28,,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,0
45,1997,1997-09-07,2,25.305,BAL,,CIN,W 23-10,,9,8,104,13.00,0,88.9%,11.56,0,0,,0,0,0,,0,0,0,,0,0,0
46,1997,1997-09-14,3,25.312,BAL,@,NYG,W 24-23,,9,5,57,11.40,1,55.6%,6.33,0,0,,0,0,0,,0,0,0,,0,1,6
47,1997,1997-09-21,4,25.319,BAL,@,TEN,W 36-10,,11,5,66,13.20,2,45.5%,6.00,0,0,,0,0,0,,0,0,0,,0,2,12
48,1997,1997-09-28,5,25.326,BAL,@,SDG,L 17-21,,10,2,32,16.00,0,20.0%,3.20,0,0,,0,0,0,,0,1,34,34.00,0,0,0
49,1997,1997-10-05,6,25.333,BAL,,PIT,L 34-42,,8,6,79,13.17,1,75.0%,9.88,0,0,,0,0,0,,0,0,0,,0,1,6
50,1997,1997-10-19,7,25.347,BAL,,MIA,L 13-24,,10,6,79,13.17,1,60.0%,7.90,0,0,,0,0,0,,0,0,0,,0,1,6
51,1997,1997-10-26,8,25.354,BAL,@,WAS,W 20-17,,5,3,58,19.33,1,60.0%,11.60,0,0,,0,0,0,,0,0,0,,0,1,6
52,1997,1997-11-02,9,25.361,BAL,@,NYJ,L 16-19,,12,5,69,13.80,1,41.7%,5.75,0,0,,0,0,0,,0,0,0,,0,1,6
53,1997,1997-11-09,10,26.003,BAL,@,PIT,L 0-37,,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0,,0,0,0,,0,0,0
54,1997,1997-11-16,11,26.010,BAL,,PHI,T 10-10,,8,4,39,9.75,0,50.0%,4.88,0,0,,0,0,0,,0,0,0,,0,0,0
55,1997,1997-11-23,12,26.017,BAL,,ARI,L 13-16,,9,3,48,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,,0,0,0
56,1997,1997-12-07,14,26.031,BAL,,SEA,W 31-24,,9,6,150,25.00,0,66.7%,16.67,1,0,0.00,0,0,0,,0,0,0,,0,0,0
57,1997,1997-12-14,15,26.038,BAL,,TEN,W 21-19,,5,2,47,23.50,1,40.0%,9.40,0,0,,0,0,0,,0,0,0,,0,1,6
58,1997,1997-12-21,16,26.045,BAL,@,CIN,L 14-16,,7,5,111,22.20,1,71.4%,15.86,0,0,,0,0,0,,0,0,0,,0,1,6
59,1998,1998-09-13,2,26.311,KAN,@,JAX,L 16-21,,3,2,41,20.50,0,66.7%,13.67,0,0,,0,0,0,,0,0,0,,0,0,0
60,1998,1998-09-20,3,26.318,KAN,,SDG,W 23-7,,3,,,,,0.0%,,,,,,,,,,,,,,,
61,1998,1998-09-27,4,26.325,KAN,@,PHI,W 24-21,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0
62,1998,1998-10-04,5,26.332,KAN,,SEA,W 17-6,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
63,1998,1998-10-11,6,26.339,KAN,@,NWE,L 10-40,,9,3,43,14.33,1,33.3%,4.78,0,0,,0,0,0,,0,0,0,,0,1,6
64,1998,1998-10-26,7,26.354,KAN,,PIT,L 13-20,,6,1,65,65.00,0,16.7%,10.83,0,0,,0,0,0,,0,0,0,,0,0,0
65,1998,1998-11-01,8,26.360,KAN,,NYJ,L 17-20,,6,3,76,25.33,0,50.0%,12.67,0,0,,0,0,0,,0,0,0,,0,0,0
66,1998,1998-11-08,9,27.002,KAN,@,SEA,L 12-24,,12,7,91,13.00,0,58.3%,7.58,0,0,,0,0,0,,0,0,0,,0,0,0
67,1998,1998-11-16,10,27.010,KAN,,DEN,L 7-30,,6,4,61,15.25,0,66.7%,10.17,0,0,,0,0,0,,0,0,0,,0,0,0
68,1998,1998-11-22,11,27.016,KAN,@,SDG,L 37-38,,8,5,173,34.60,1,62.5%,21.63,0,0,,0,0,0,,0,0,0,,0,1,6
69,1998,1998-11-29,12,27.023,KAN,,ARI,W 34-24,,7,6,116,19.33,2,85.7%,16.57,0,0,,0,0,0,,0,0,0,,0,2,12
70,1998,1998-12-06,13,27.030,KAN,@,DEN,L 31-35,,9,6,68,11.33,0,66.7%,7.56,0,0,,0,0,0,,0,0,0,,0,0,0
71,1998,1998-12-13,14,27.037,KAN,,DAL,W 20-17,,15,5,53,10.60,0,33.3%,3.53,0,0,,0,0,0,,0,0,0,,0,0,0
72,1998,1998-12-20,15,27.044,KAN,@,NYG,L 7-28,,12,6,97,16.17,0,50.0%,8.08,0,0,,0,0,0,,0,0,0,,0,0,0
73,1998,1998-12-26,16,27.050,KAN,@,OAK,W 31-24,,5,3,80,26.67,0,60.0%,16.00,0,0,,0,0,0,,0,0,0,,0,0,0
74,1999,1999-09-12,1,27.310,KAN,@,CHI,L 17-20,*,10,6,154,25.67,1,60.0%,15.40,0,0,,0,0,0,,0,0,0,,0,1,6
75,1999,1999-09-19,2,27.317,KAN,,DEN,W 26-10,*,7,6,117,19.50,0,85.7%,16.71,0,0,,0,0,0,,0,0,0,,0,0,0
76,1999,1999-09-26,3,27.324,KAN,,DET,W 31-21,*,6,3,69,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0,,0,0,0
77,1999,1999-10-03,4,27.331,KAN,@,SDG,L 14-21,*,8,1,14,14.00,0,12.5%,1.75,1,0,0.00,0,0,0,,0,0,0,,0,0,0
78,1999,1999-10-10,5,27.338,KAN,,NWE,W 16-14,*,5,2,25,12.50,0,40.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
79,1999,1999-10-21,6,27.349,KAN,@,BAL,W 35-8,*,3,,,,,0.0%,,,,,,,,,,,,,,,
80,1999,1999-10-31,7,27.359,KAN,,SDG,W 34-0,*,2,2,113,56.50,1,100.0%,56.50,0,0,,0,0,0,,0,0,0,,0,1,6
81,1999,1999-11-07,8,28.001,KAN,@,IND,L 17-25,,6,3,42,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
82,1999,1999-11-14,9,28.008,KAN,@,TAM,L 10-17,*,7,7,41,5.86,0,100.0%,5.86,0,0,,0,0,0,,0,0,0,,0,0,0
83,1999,1999-11-21,10,28.015,KAN,,SEA,L 19-31,*,13,8,101,12.63,0,61.5%,7.77,0,0,,0,0,0,,0,0,0,,0,0,0
84,1999,1999-11-28,11,28.022,KAN,@,OAK,W 37-34,*,7,3,26,8.67,0,42.9%,3.71,0,0,,0,0,0,,0,0,0,,0,0,0
85,1999,1999-12-05,12,28.029,KAN,@,DEN,W 16-10,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0
86,1999,1999-12-12,13,28.036,KAN,,MIN,W 31-28,*,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,0
87,1999,1999-12-18,14,28.042,KAN,,PIT,W 35-19,*,3,2,20,10.00,0,66.7%,6.67,1,82,82.00,1,0,0,,0,0,0,,0,1,6
88,1999,1999-12-26,15,28.050,KAN,@,SEA,L 14-23,*,8,4,42,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,0
89,1999,2000-01-02,16,28.057,KAN,,OAK,L 38-41,*,8,1,18,18.00,0,12.5%,2.25,0,0,,0,0,0,,0,0,0,,0,0,0
90,2000,2000-09-03,1,28.302,KAN,,IND,L 14-27,,10,5,50,10.00,1,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,1,6
91,2000,2000-09-10,2,28.309,KAN,@,TEN,L 14-17,*,6,5,54,10.80,1,83.3%,9.00,0,0,,0,0,0,,0,0,0,,0,1,6
92,2000,2000-09-17,3,28.316,KAN,,SDG,W 42-10,,8,4,48,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
93,2000,2000-09-24,4,28.323,KAN,@,DEN,W 23-22,,6,3,35,11.67,1,50.0%,5.83,0,0,,0,0,0,,0,0,0,,0,1,6
94,2000,2000-10-02,5,28.331,KAN,,SEA,W 24-17,*,8,5,153,30.60,1,62.5%,19.13,0,0,,0,0,0,,0,0,0,,0,1,6
95,2000,2000-10-15,6,28.344,KAN,,OAK,L 17-20,*,12,5,78,15.60,0,41.7%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0
96,2000,2000-10-22,7,28.351,KAN,,STL,W 54-34,*,9,5,117,23.40,1,55.6%,13.00,0,0,,0,0,0,,0,0,0,,0,1,6
97,2000,2000-10-29,8,28.358,KAN,@,SEA,W 24-19,,7,4,137,34.25,2,57.1%,19.57,0,0,,0,0,0,,0,0,0,,0,2,12
98,2000,2000-11-05,9,28.365,KAN,@,OAK,L 31-49,,15,9,139,15.44,2,60.0%,9.27,0,0,,0,0,0,,0,0,0,,0,2,12
99,2000,2000-11-12,10,29.006,KAN,@,SFO,L 7-21,*,6,2,48,24.00,0,33.3%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
100,2000,2000-11-19,11,29.013,KAN,,BUF,L 17-21,*,10,7,146,20.86,0,70.0%,14.60,1,8,8.00,0,0,0,,0,0,0,,0,0,0
101,2000,2000-11-26,12,29.020,KAN,@,SDG,L 16-17,,9,4,67,16.75,0,44.4%,7.44,0,0,,0,0,0,,0,0,0,,0,0,0
102,2000,2000-12-04,13,29.028,KAN,@,NWE,L 24-30,,13,5,116,23.20,1,38.5%,8.92,0,0,,0,0,0,,0,0,0,,0,1,6
103,2000,2000-12-10,14,29.034,KAN,,CAR,W 15-14,*,10,6,81,13.50,0,60.0%,8.10,1,26,26.00,0,0,0,,0,0,0,,0,0,0
104,2000,2000-12-17,15,29.041,KAN,,DEN,W 20-7,,8,5,79,15.80,0,62.5%,9.88,1,11,11.00,0,0,0,,0,0,0,,0,0,0
105,2000,2000-12-24,16,29.048,KAN,@,ATL,L 13-29,*,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0,,0,0,0,,0,0,0
106,2001,2001-09-09,1,29.307,KAN,,OAK,L 24-27,*,6,,,,,0.0%,,,,,,,,,,,,,,,
107,2001,2001-09-30,3,29.328,KAN,@,WAS,W 45-13,*,5,3,48,16.00,0,60.0%,9.60,1,15,15.00,0,0,0,,0,0,0,,0,0,0
108,2001,2001-10-07,4,29.335,KAN,@,DEN,L 6-20,*,8,4,33,8.25,0,50.0%,4.13,0,0,,0,0,0,,0,0,0,,0,0,0
109,2001,2001-10-14,5,29.342,KAN,,PIT,L 17-20,*,8,1,10,10.00,0,12.5%,1.25,0,0,,0,0,0,,0,0,0,,0,0,0
110,2001,2001-10-21,6,29.349,KAN,@,ARI,L 16-24,*,9,4,99,24.75,1,44.4%,11.00,0,0,,0,0,0,,0,0,0,,0,1,6
111,2001,2001-11-11,9,30.005,KAN,@,NYJ,L 7-27,,3,1,25,25.00,0,33.3%,8.33,0,0,,0,0,0,,0,0,0,,0,0,0
112,2001,2001-11-25,10,30.019,KAN,,SEA,W 19-7,*,3,2,56,28.00,0,66.7%,18.67,0,0,,0,0,0,,0,0,0,,0,0,0
113,2001,2001-11-29,11,30.023,KAN,,PHI,L 10-23,,5,4,39,9.75,1,80.0%,7.80,0,0,,0,0,0,,0,0,0,,0,1,6
114,2001,2001-12-09,12,30.033,KAN,@,OAK,L 26-28,*,8,2,74,37.00,0,25.0%,9.25,1,1,1.00,0,0,0,,0,0,0,,0,0,0
115,2001,2001-12-16,13,30.040,KAN,,DEN,W 26-23,*,5,4,72,18.00,1,80.0%,14.40,0,0,,0,0,0,,0,0,0,,0,1,6
116,2001,2001-12-23,14,30.047,KAN,,SDG,W 20-17,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
117,2001,2001-12-30,15,30.054,KAN,@,JAX,W 30-26,*,2,,,,,0.0%,,,,,,,,,,,,,,,
118,2001,2002-01-06,16,30.061,KAN,@,SEA,L 18-21,*,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,0
119,2002,2002-09-08,1,30.306,MIN,@,CHI,L 23-27,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,0,0
120,2002,2002-09-15,2,30.313,MIN,,BUF,L 39-45,,9,3,25,8.33,1,33.3%,2.78,0,0,,0,0,0,,0,0,0,,0,1,6
121,2002,2002-09-22,3,30.320,MIN,,CAR,L 14-21,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
122,2002,2002-09-29,4,30.327,MIN,@,SEA,L 23-48,*,12,4,24,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
123,2002,2002-10-13,5,30.341,MIN,,DET,W 31-24,*,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,0
124,2002,2002-10-20,6,30.348,MIN,@,NYJ,L 7-20,,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0
125,2002,2002-10-27,7,30.355,MIN,,CHI,W 25-7,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
126,2002,2002-11-03,8,30.362,MIN,@,TAM,L 24-38,*,2,,,,,0.0%,,,,,,,,,,,,,,,
