ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,23.170,MIA,@,NYJ,W 45-28,,,,,
2,1982,1982-09-19,2,23.177,MIA,,BAL,W 24-20,,,,,
3,1982,1982-11-21,3,23.240,MIA,@,BUF,W 9-7,,,,,
4,1982,1982-11-29,4,23.248,MIA,@,TAM,L 17-23,,,,,
5,1982,1982-12-05,5,23.254,MIA,,MIN,W 22-14,,,,,
6,1982,1982-12-12,6,23.261,MIA,@,NWE,L 0-3,,,,,
7,1982,1982-12-18,7,23.267,MIA,,NYJ,W 20-19,,,,,
8,1982,1982-12-27,8,23.276,MIA,,BUF,W 27-10,,,,,
9,1982,1983-01-02,9,23.282,MIA,@,BAL,W 34-7,,,,,
10,1983,1983-09-04,1,24.162,MIA,@,BUF,W 12-0,,,,,
11,1983,1983-09-11,2,24.169,MIA,,NWE,W 34-24,,,,,
12,1983,1983-09-19,3,24.177,MIA,@,RAI,L 14-27,,,,,
13,1983,1983-09-25,4,24.183,MIA,,KAN,W 14-6,0,0,1,29,0
14,1983,1983-10-02,5,24.190,MIA,@,NOR,L 7-17,,,,,
15,1983,1983-10-09,6,24.197,MIA,,BUF,L 35-38,,,,,
16,1983,1983-10-16,7,24.204,MIA,@,NYJ,W 32-14,0,0,3,23,0
17,1983,1983-10-23,8,24.211,MIA,@,BAL,W 21-7,,,,,
18,1983,1983-10-30,9,24.218,MIA,,RAM,W 30-14,,,,,
19,1983,1983-11-06,10,24.225,MIA,@,SFO,W 20-17,,,,,
20,1983,1983-11-13,11,24.232,MIA,@,NWE,L 6-17,,,,,
21,1983,1983-11-20,12,24.239,MIA,,BAL,W 37-0,0,0,1,4,0
22,1983,1983-11-28,13,24.247,MIA,,CIN,W 38-14,0,0,1,4,0
23,1983,1983-12-04,14,24.253,MIA,@,HOU,W 24-17,,,,,
24,1983,1983-12-10,15,24.259,MIA,,ATL,W 31-24,,,,,
25,1983,1983-12-16,16,24.265,MIA,,NYJ,W 34-14,,,,,
26,1984,1984-09-02,1,25.160,MIA,@,WAS,W 35-17,0,0,1,40,0
27,1984,1984-09-09,2,25.167,MIA,,NWE,W 28-7,,,0,60,1
28,1984,1984-09-17,3,25.175,MIA,@,BUF,W 21-17,,,,,
29,1984,1984-09-23,4,25.181,MIA,,IND,W 44-7,,,,,
30,1984,1984-09-30,5,25.188,MIA,@,STL,W 36-28,,,,,
31,1984,1984-10-07,6,25.195,MIA,@,PIT,W 31-7,0,0,1,-11,0
32,1984,1984-10-14,7,25.202,MIA,,HOU,W 28-10,,,0,2,0
33,1984,1984-10-21,8,25.209,MIA,@,NWE,W 44-24,,,,,
34,1984,1984-10-28,9,25.216,MIA,,BUF,W 38-7,,,,,
35,1984,1984-11-04,10,25.223,MIA,@,NYJ,W 31-17,,,,,
36,1984,1984-11-11,11,25.230,MIA,,PHI,W 24-23,,,,,
37,1984,1984-11-18,12,25.237,MIA,@,SDG,L 28-34,,,0,7,0
38,1984,1984-11-26,13,25.245,MIA,,NYJ,W 28-17,,,,,
