ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,1999,1999-11-14,9,24.285,GNB,@,DAL,L 13-27,,0,,,,,0.0%,,,,,,,,,,,,,,
2,1999,1999-11-21,10,24.292,GNB,,DET,W 26-17,,1,,,,,0.0%,,,,,,,,,,,,,,
3,1999,1999-11-29,11,24.300,GNB,@,SFO,W 20-3,,,,,,,0.0%,,,,,,,,,,,,,,
4,1999,1999-12-12,13,24.313,GNB,,CAR,L 31-33,,3,3,31,10.33,1,100.0%,10.33,0,0,,0,0,0,,0,1,6,0.0,,
5,1999,1999-12-20,14,24.321,GNB,@,MIN,L 20-24,,,,,,,0.0%,,,,,,,,,,,,,,
6,1999,2000-01-02,16,24.334,GNB,,ARI,W 49-24,,2,,,,,0.0%,,,,,,,,,,,,,,
7,2000,2000-09-03,1,25.214,GNB,,NYJ,L 16-20,,1,,,,,0.0%,,,,,,,,,,,,,,
8,2000,2000-09-10,2,25.221,GNB,@,BUF,L 18-27,,2,2,58,29.00,0,100.0%,29.00,0,0,,0,0,0,,0,0,0,0.0,,
9,2000,2000-09-17,3,25.228,GNB,,PHI,W 6-3,,4,2,50,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0,0.0,,
10,2000,2000-09-24,4,25.235,GNB,@,ARI,W 29-3,,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,,
11,2000,2000-10-01,5,25.242,GNB,,CHI,L 24-27,*,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,,0,0,0,0.0,,
12,2000,2000-10-08,6,25.249,GNB,@,DET,L 24-31,,4,2,27,13.50,0,50.0%,6.75,0,0,,0,0,0,,0,0,0,0.0,,
13,2000,2000-10-15,7,25.256,GNB,,SFO,W 31-28,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,,
14,2000,2000-10-29,8,25.270,GNB,@,MIA,L 20-28,,,,,,,0.0%,,,,,,,,,,,,,,
15,2000,2000-11-06,9,25.278,GNB,,MIN,W 26-20,,1,,,,,0.0%,,,,,,,,,,,,,,
16,2000,2000-11-12,10,25.284,GNB,@,TAM,L 15-20,,6,2,13,6.50,0,33.3%,2.17,0,0,,0,0,0,,0,0,0,0.0,,
17,2000,2000-11-19,11,25.291,GNB,,IND,W 26-24,,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,,
