ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1998,1998-09-06,1,23.280,CAR,,ATL,L 14-19,,,,,,,0.0%,,,,,,,
2,1998,1998-09-13,2,23.287,CAR,@,NOR,L 14-19,,,,,,,0.0%,,,,,,,
3,1998,1998-09-27,3,23.301,CAR,,GNB,L 30-37,,,,,,,0.0%,,,,,,,
4,1998,1998-10-04,4,23.308,CAR,@,ATL,L 23-51,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
5,1998,1998-10-11,5,23.315,CAR,@,DAL,L 20-27,,,,,,,0.0%,,,,,,,
6,1998,1998-10-18,6,23.322,CAR,@,TAM,L 13-16,,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0
7,1998,1998-10-25,7,23.329,CAR,,BUF,L 14-30,,,,,,,0.0%,,,,,,,
8,1998,1998-11-01,8,23.336,CAR,,NOR,W 31-17,,,,,,,0.0%,,,,,,,
9,1998,1998-11-08,9,23.343,CAR,@,SFO,L 23-25,,,,,,,0.0%,,,,,,,
10,1998,1998-11-15,10,23.350,CAR,,MIA,L 9-13,,,,,,,0.0%,,,,,,,
11,1998,1998-11-22,11,23.357,CAR,@,STL,W 24-20,,,,,,,0.0%,,,,,,,
12,1998,1998-11-29,12,23.364,CAR,@,NYJ,L 21-48,,,,,,,0.0%,,,,,,,
13,1998,1998-12-06,13,24.006,CAR,,SFO,L 28-31,,,,,,,0.0%,,,,,,,
14,1998,1998-12-13,14,24.013,CAR,,WAS,L 25-28,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0
15,1998,1998-12-20,15,24.020,CAR,,STL,W 20-13,,5,2,78,39.00,1,40.0%,15.60,0,0,,0,1,6
16,1998,1998-12-27,16,24.027,CAR,@,IND,W 27-19,,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0
17,1999,1999-09-12,1,24.286,PHI,,ARI,L 24-25,,5,3,29,9.67,1,60.0%,5.80,0,0,,0,1,6
18,1999,1999-09-19,2,24.293,PHI,,TAM,L 5-19,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0
19,1999,1999-09-26,3,24.300,PHI,@,BUF,L 0-26,,4,3,52,17.33,0,75.0%,13.00,0,0,,0,0,0
20,1999,1999-10-03,4,24.307,PHI,@,NYG,L 15-16,,2,1,32,32.00,0,50.0%,16.00,0,0,,0,0,0
21,1999,1999-10-10,5,24.314,PHI,,DAL,W 13-10,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0
22,1999,1999-10-17,6,24.321,PHI,@,CHI,W 20-16,,3,2,18,9.00,1,66.7%,6.00,1,5,5.00,0,1,6
23,1999,1999-10-24,7,24.328,PHI,@,MIA,L 13-16,,1,,,,,0.0%,,,,,,,
24,1999,1999-10-31,8,24.335,PHI,,NYG,L 17-23,,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0
25,1999,1999-11-07,9,24.342,PHI,@,CAR,L 7-33,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0
26,1999,1999-11-14,10,24.349,PHI,,WAS,W 35-28,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
27,1999,1999-11-21,11,24.356,PHI,,IND,L 17-44,,5,4,65,16.25,0,80.0%,13.00,0,0,,0,0,0
28,1999,1999-11-28,12,24.363,PHI,@,WAS,L 17-20,,4,3,38,12.67,2,75.0%,9.50,0,0,,0,2,12
29,1999,1999-12-05,13,25.005,PHI,@,ARI,L 17-21,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
30,1999,1999-12-12,14,25.012,PHI,@,DAL,L 10-20,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
31,1999,1999-12-19,15,25.019,PHI,,NWE,W 24-9,*,1,,,,,0.0%,,,,,,,
32,1999,2000-01-02,16,25.033,PHI,,STL,W 38-31,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
33,2000,2000-09-03,1,25.278,PHI,@,DAL,W 41-14,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
34,2000,2000-09-10,2,25.285,PHI,,NYG,L 18-33,,2,,,,,0.0%,,,,,,,
35,2000,2000-09-17,3,25.292,PHI,@,GNB,L 3-6,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
36,2000,2000-09-24,4,25.299,PHI,@,NOR,W 21-7,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
