ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-06,1,22.036,IND,,CLE,W 14-3,,2.0,0,0,0
2,1992,1992-09-13,2,22.043,IND,,HOU,L 10-20,,,,,
3,1992,1992-09-20,3,22.050,IND,@,BUF,L 0-38,,,,,
4,1992,1992-10-04,4,22.064,IND,@,TAM,W 24-14,,,,,
5,1992,1992-10-11,5,22.071,IND,,NYJ,W 6-3,,,,,
6,1992,1992-10-18,6,22.078,IND,,SDG,L 14-34,,,,,
7,1992,1992-10-25,7,22.085,IND,@,MIA,W 31-20,,,,,
8,1993,1993-09-05,1,23.035,IND,,MIA,L 20-24,,,,,
9,1993,1993-09-12,2,23.042,IND,@,CIN,W 9-6,,1.0,0,0,0
10,1993,1993-09-26,3,23.056,IND,,CLE,W 23-10,,,,,
11,1993,1993-10-03,4,23.063,IND,@,DEN,L 13-35,,,,,
12,1993,1993-10-10,5,23.070,IND,,DAL,L 3-27,,,,,
13,1993,1993-10-24,6,23.084,IND,@,MIA,L 27-41,,,,,
14,1993,1993-10-31,7,23.091,IND,,NWE,W 9-6,,,,,
15,1993,1993-11-07,8,23.098,IND,@,WAS,L 24-30,,,,,
16,1993,1993-11-14,9,23.105,IND,,NYJ,L 17-31,,,,,
17,1993,1993-11-21,10,23.112,IND,@,BUF,L 9-23,,,,,
18,1993,1993-11-29,11,23.120,IND,,SDG,L 0-31,,,,,
19,1993,1993-12-05,12,23.126,IND,@,NYJ,W 9-6,,,,,
20,1993,1993-12-12,13,23.133,IND,@,NYG,L 6-20,,,,,
21,1993,1993-12-19,14,23.140,IND,,PHI,L 10-20,,,,,
22,1993,1993-12-26,15,23.147,IND,@,NWE,L 0-38,,,,,
23,1993,1994-01-02,16,23.154,IND,,BUF,L 10-30,,,,,
24,1994,1994-09-04,1,24.034,IND,,HOU,W 45-21,,1.0,0,0,0
25,1994,1994-09-11,2,24.041,IND,@,TAM,L 10-24,,,,,
26,1994,1994-09-18,3,24.048,IND,@,PIT,L 21-31,,,,,
27,1994,1994-09-25,4,24.055,IND,,CLE,L 14-21,,,,,
28,1994,1994-10-02,5,24.062,IND,,SEA,W 17-15,,,,,
29,1994,1994-10-09,6,24.069,IND,@,NYJ,L 6-16,,,,,
30,1994,1994-10-16,7,24.076,IND,@,BUF,W 27-17,,,,,
31,1994,1994-10-23,8,24.083,IND,,WAS,L 27-41,,,,,
32,1994,1994-10-30,9,24.090,IND,,NYJ,W 28-25,,,,,
33,1994,1994-11-06,10,24.097,IND,@,MIA,L 21-22,,,,,
34,1994,1994-11-20,11,24.111,IND,@,CIN,W 17-13,,,,,
35,1994,1994-11-27,12,24.118,IND,,NWE,L 10-12,,,,,
36,1994,1994-12-04,13,24.125,IND,@,SEA,W 31-19,,,,,
37,1994,1994-12-11,14,24.132,IND,@,NWE,L 13-28,,,,,
38,1994,1994-12-18,15,24.139,IND,,MIA,W 10-6,,,,,
39,1994,1994-12-24,16,24.145,IND,,BUF,W 10-9,,,,,
40,1995,1995-09-03,1,25.033,IND,,CIN,L 21-24,,,,,
41,1995,1995-09-10,2,25.040,IND,@,NYJ,W 27-24,,,,,
42,1995,1995-09-17,3,25.047,IND,@,BUF,L 14-20,,0.5,0,0,0
43,1995,1995-10-01,4,25.061,IND,,STL,W 21-18,,,,,
44,1995,1995-10-08,5,25.068,IND,@,MIA,W 27-24,,,,,
45,1995,1995-10-15,6,25.075,IND,,SFO,W 18-17,,1.0,0,0,0
46,1995,1995-10-22,7,25.082,IND,@,OAK,L 17-30,,,,,
47,1995,1995-10-29,8,25.089,IND,,NYJ,W 17-10,,,,,
48,1995,1995-11-05,9,25.096,IND,,BUF,L 10-16,,,,,
49,1995,1995-11-12,10,25.103,IND,@,NOR,L 14-17,,,,,
50,1995,1995-11-19,11,25.110,IND,@,NWE,W 24-10,,1.0,0,0,0
51,1995,1995-11-26,12,25.117,IND,,MIA,W 36-28,,,,,
52,1995,1995-12-03,13,25.124,IND,@,CAR,L 10-13,,,,,
53,1995,1995-12-10,14,25.131,IND,@,JAX,W 41-31,,,,,
54,1995,1995-12-17,15,25.138,IND,,SDG,L 24-27,,0.0,1,6,0
55,1995,1995-12-23,16,25.144,IND,,NWE,W 10-7,,,,,
56,1996,1996-09-01,1,26.031,IND,,ARI,W 20-13,,,,,
57,1996,1996-09-08,2,26.038,IND,@,NYJ,W 21-7,,,,,
58,1996,1996-09-15,3,26.045,IND,@,DAL,W 25-24,,,,,
59,1996,1996-09-23,4,26.053,IND,,MIA,W 10-6,,,,,
60,1996,1996-10-13,6,26.073,BAL,@,IND,L 21-26,,,,,
61,1996,1996-11-17,11,26.108,IND,,NYJ,W 34-29,,,,,
62,1996,1996-11-24,12,26.115,IND,@,NWE,L 13-27,,,,,
63,1996,1996-12-01,13,26.122,IND,,BUF,W 13-10,,,,,
64,1997,1997-08-31,1,27.030,IND,@,MIA,L 10-16,,,,,
65,1997,1997-09-07,2,27.037,IND,,NWE,L 6-31,,,,,
66,1997,1997-09-14,3,27.044,IND,,SEA,L 3-31,,1.0,0,0,0
67,1997,1997-09-21,4,27.051,IND,@,BUF,L 35-37,,,,,
68,1997,1997-10-05,5,27.065,IND,,NYJ,L 12-16,,,,,
69,1997,1997-10-12,6,27.072,IND,@,PIT,L 22-24,,,,,
70,1997,1997-10-20,7,27.080,IND,,BUF,L 6-9,,,,,
71,1997,1997-10-26,8,27.086,IND,@,SDG,L 19-35,,,,,
72,1997,1997-11-09,10,27.100,IND,,CIN,L 13-28,,,,,
73,1997,1997-11-16,11,27.107,IND,,GNB,W 41-38,,0.0,1,0,0
74,1997,1997-11-23,12,27.114,IND,@,DET,L 10-32,,,,,
75,1997,1997-11-30,13,27.121,IND,@,NWE,L 17-20,,,,,
76,1997,1997-12-07,14,27.128,IND,@,NYJ,W 22-14,,1.0,0,0,0
77,1997,1997-12-14,15,27.135,IND,,MIA,W 41-0,,,,,
78,1997,1997-12-21,16,27.142,IND,@,MIN,L 28-39,,0.0,1,3,0
79,1999,1999-12-12,13,29.133,DAL,,PHI,W 20-10,,,,,
80,1999,1999-12-19,14,29.140,DAL,,NYJ,L 21-22,,,,,
81,1999,1999-12-24,15,29.145,DAL,@,NOR,L 24-31,,,,,
82,1999,2000-01-02,16,29.154,DAL,,NYG,W 26-18,*,,,,
