ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1986,1986-11-16,11,23.317,RAM,,NWE,L 28-30,,12,19,63.16,193,3,0,136.6,1,6,10.16,13.32,2,5,2.50,0,0,0
2,1986,1986-11-23,12,23.324,RAM,,NOR,W 26-13,*,7,20,35.00,56,0,2,4.2,0,0,2.80,-1.70,4,13,3.25,1,1,6
3,1986,1986-11-30,13,23.331,RAM,@,NYJ,W 17-3,*,9,17,52.94,155,1,2,64.2,0,0,9.12,5.00,4,1,0.25,0,0,0
4,1986,1986-12-07,14,23.338,RAM,,DAL,W 29-10,*,14,25,56.00,212,1,1,80.7,1,0,8.48,7.48,3,9,3.00,0,0,0
5,1986,1986-12-14,15,23.345,RAM,,MIA,L 31-37,*,18,31,58.06,251,2,0,105.7,3,21,8.10,9.39,3,18,6.00,0,0,0
6,1986,1986-12-19,16,23.350,RAM,@,SFO,L 14-24,*,13,35,37.14,151,1,3,24.8,3,23,4.31,1.03,0,0,,0,0,0
7,1987,1987-09-13,1,24.253,RAM,@,HOU,L 16-20,*,9,26,34.62,125,0,2,18.9,3,28,4.81,1.35,0,0,,0,0,0
8,1987,1987-09-20,2,24.260,RAM,,MIN,L 16-21,*,15,25,60.00,105,0,1,52.9,2,17,4.20,2.40,4,16,4.00,0,0,0
9,1987,1987-10-26,6,24.296,RAM,@,CLE,L 17-30,*,21,50,42.00,227,0,3,31.0,0,0,4.54,1.84,0,0,,0,0,0
10,1987,1987-11-01,7,24.302,RAM,,SFO,L 10-31,*,20,35,57.14,231,1,0,86.7,3,13,6.60,7.17,2,9,4.50,0,0,0
11,1987,1987-11-08,8,24.309,RAM,,NOR,L 14-31,*,17,34,50.00,202,2,2,63.6,0,0,5.94,4.47,2,17,8.50,0,0,0
12,1987,1987-11-15,9,24.316,RAM,@,STL,W 27-24,*,14,26,53.85,154,1,1,68.4,1,10,5.92,4.96,3,8,2.67,0,0,0
13,1987,1987-11-23,10,24.324,RAM,@,WAS,W 30-26,*,7,13,53.85,106,1,1,74.5,1,10,8.15,6.23,1,-1,-1.00,0,0,0
14,1987,1987-11-29,11,24.330,RAM,,TAM,W 35-3,*,14,19,73.68,208,2,0,144.2,3,25,10.95,13.05,0,0,,0,0,0
