ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-22,2,28.292,RAM,,NYY,W 45-28,1,21,21.00,0
2,1950,1950-10-22,6,28.322,RAM,,BAL,W 70-27,1,13,13.00,0
3,1950,1950-11-19,10,28.350,RAM,@,NYY,W 43-35,1,10,10.00,0
4,1950,1950-11-26,11,28.357,RAM,@,CHI,L 14-24,1,8,8.00,1
