ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-10-17,6,21.330,NYG,,PHI,W 21-10,,0,0,1.0,0,0,0
2,1993,1993-10-31,7,21.344,NYG,,NYJ,L 6-10,,,,,,,
3,1993,1993-11-21,10,22.000,NYG,@,PHI,W 7-3,,,,,,,
4,1993,1993-11-28,11,22.007,NYG,,PHO,W 19-17,,,,,,,
5,1993,1993-12-05,12,22.014,NYG,@,MIA,W 19-14,,,,,,,
6,1993,1993-12-12,13,22.021,NYG,,IND,W 20-6,,,,,,,
7,1993,1993-12-20,14,22.029,NYG,@,NOR,W 24-14,,,,,,,
8,1993,1993-12-26,15,22.035,NYG,@,PHO,L 6-17,,,,,,,
9,1993,1994-01-02,16,22.042,NYG,,DAL,L 13-16,,,,,,,
10,1994,1994-09-04,1,22.287,NYG,,PHI,W 28-23,,0,0,1.0,0,0,0
11,1994,1994-09-11,2,22.294,NYG,@,ARI,W 20-17,,,,,,,
12,1994,1994-09-18,3,22.301,NYG,,WAS,W 31-23,,,,,,,
13,1994,1994-10-02,4,22.315,NYG,@,NOR,L 22-27,,,,,,,
14,1994,1994-10-10,5,22.323,NYG,,MIN,L 10-27,,,,,,,
15,1994,1994-10-16,6,22.329,NYG,@,RAM,L 10-17,,0,0,1.0,0,0,0
16,1994,1994-10-23,7,22.336,NYG,,PIT,L 6-10,,,,,,,
17,1994,1994-10-30,8,22.343,NYG,,DET,L 25-28,,,,,,,
18,1994,1994-11-13,10,22.357,NYG,,ARI,L 9-10,,,,,,,
19,1994,1994-11-21,11,23.000,NYG,@,HOU,W 13-10,,0,0,1.0,0,0,0
20,1994,1994-11-27,12,23.006,NYG,@,WAS,W 21-19,,,,,,,
21,1994,1994-12-04,13,23.013,NYG,@,CLE,W 16-13,,,,,,,
22,1994,1994-12-11,14,23.020,NYG,,CIN,W 27-20,,0,0,0.5,0,0,0
23,1994,1994-12-18,15,23.027,NYG,@,PHI,W 16-13,,,,,,,
24,1994,1994-12-24,16,23.033,NYG,,DAL,W 15-10,,0,0,1.0,0,0,0
25,1995,1995-09-04,1,23.287,NYG,,DAL,L 0-35,,,,,,,
26,1995,1995-09-10,2,23.293,NYG,@,KAN,L 17-20,,0,0,0.0,1,0,0
27,1995,1995-09-17,3,23.300,NYG,@,GNB,L 6-14,,0,0,3.0,0,0,0
28,1995,1995-09-24,4,23.307,NYG,,NOR,W 45-29,,,,,,,
29,1995,1995-10-01,5,23.314,NYG,@,SFO,L 6-20,,,,,,,
30,1995,1995-10-08,6,23.321,NYG,,ARI,W 27-21,,0,0,1.0,0,0,0
31,1995,1995-10-15,7,23.328,NYG,,PHI,L 14-17,,,,,,,
32,1995,1995-10-29,8,23.342,NYG,@,WAS,W 24-15,,0,0,0.5,1,56,0
33,1995,1995-11-05,9,23.349,NYG,@,SEA,L 28-30,,,,,,,
34,1995,1995-11-12,10,23.356,NYG,,OAK,L 13-17,,,,,,,
35,1995,1995-11-19,11,23.363,NYG,@,PHI,L 19-28,,,,,,,
36,1995,1995-11-26,12,24.005,NYG,,CHI,L 24-27,,,,,,,
37,1995,1995-11-30,13,24.009,NYG,@,ARI,W 10-6,,0,0,2.0,0,0,0
38,1995,1995-12-10,14,24.019,NYG,,WAS,W 20-13,,0,0,1.0,0,0,0
39,1995,1995-12-23,16,24.032,NYG,,SDG,L 17-27,,,,,,,
40,1996,1996-09-01,1,24.285,NYG,,BUF,L 20-23,,0,0,0.5,0,0,0
41,1996,1996-09-08,2,24.292,NYG,@,DAL,L 0-27,,,,,,,
42,1996,1996-09-15,3,24.299,NYG,,WAS,L 10-31,,0,0,1.0,0,0,0
43,1996,1996-09-22,4,24.306,NYG,@,NYJ,W 13-6,,0,0,2.0,0,0,0
44,1996,1996-09-29,5,24.313,NYG,,MIN,W 15-10,,,,,,,
45,1996,1996-10-13,6,24.327,NYG,,PHI,L 10-19,,0,0,0.5,0,0,0
46,1996,1996-10-20,7,24.334,NYG,@,WAS,L 21-31,,,,,,,
47,1996,1996-10-27,8,24.341,NYG,@,DET,W 35-7,,,,,,,
48,1996,1996-11-03,9,24.348,NYG,,ARI,W 16-8,,,,,,,
49,1996,1996-11-10,10,24.355,NYG,@,CAR,L 17-27,,,,,,,
50,1996,1996-11-17,11,24.362,NYG,@,ARI,L 23-31,,,,,,,
51,1996,1996-11-24,12,25.003,NYG,,DAL,W 20-6,,,,,,,
52,1996,1996-12-01,13,25.010,NYG,@,PHI,L 0-24,,,,,,,
53,1996,1996-12-08,14,25.017,NYG,@,MIA,W 17-7,,0,0,1.0,0,0,0
54,1996,1996-12-15,15,25.024,NYG,,NOR,L 3-17,,,,,,,
55,1996,1996-12-21,16,25.030,NYG,,NWE,L 22-23,,,,,,,
56,1997,1997-08-31,1,25.283,NYG,,PHI,W 31-17,,0,0,2.5,0,0,0
57,1997,1997-09-07,2,25.290,NYG,@,JAX,L 13-40,,,,,,,
58,1997,1997-09-14,3,25.297,SEA,@,IND,W 31-3,,,,,,,
59,1997,1997-09-21,4,25.304,NYG,@,STL,L 3-13,,0,0,1.0,0,0,0
60,1997,1997-09-28,5,25.311,NYG,,NOR,W 14-9,,0,0,1.0,0,0,0
61,1997,1997-10-05,6,25.318,NYG,,DAL,W 20-17,,,,,,,
62,1997,1997-10-12,7,25.325,NYG,@,ARI,W 27-13,,0,0,1.5,0,0,0
