ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
12,2009,2009-12-27,15,25.320,CIN,,KAN,W 17-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,43,21.50,0,0,0,0.0,0,0
13,2009,2010-01-03,16,25.327,CIN,@,NYJ,L 0-37,*,6,20,3.33,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,4,136,34.00,0,0,0,0.0,0,0
14,2010,2010-09-12,1,26.214,CIN,@,NWE,L 24-38,,6,35,5.83,0,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0,0.0,0,0
15,2010,2010-09-19,2,26.221,CIN,,BAL,W 15-10,,5,17,3.40,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,60,60.00,0,0,0,0.0,0,0
16,2010,2010-09-26,3,26.228,CIN,@,CAR,W 20-7,,2,15,7.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0,0.0,0,0
17,2010,2010-10-03,4,26.235,CIN,@,CLE,L 20-23,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,30,10.00,0,0,0,0.0,0,0
18,2010,2010-10-10,5,26.242,CIN,,TAM,L 21-24,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,31,15.50,0,0,0,0.0,0,0
19,2010,2010-10-24,6,26.256,CIN,@,ATL,L 32-39,,1,14,14.00,0,5,5,43,8.60,0,100.0%,8.60,0,0,,0,0,0,,,,,,5,110,22.00,0,0,0,0.0,0,0
20,2010,2010-10-31,7,26.263,CIN,,MIA,L 14-22,,2,22,11.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,6,117,19.50,0,0,0,0.0,0,0
21,2010,2010-11-08,8,26.271,CIN,,PIT,L 21-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,6,132,22.00,0,0,0,0.0,0,0
22,2010,2010-11-14,9,26.277,CIN,@,IND,L 17-23,,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,124,31.00,0,0,0,0.0,1,0
23,2010,2010-11-21,10,26.284,CIN,,BUF,L 31-49,,3,-3,-1.00,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0,,,,,,4,87,21.75,0,0,0,0.0,0,0
24,2010,2010-11-25,11,26.288,CIN,@,NYJ,L 10-26,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,97,19.40,0,0,0,0.0,0,0
25,2010,2010-12-05,12,26.298,CIN,,NOR,L 30-34,,6,43,7.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,165,33.00,0,0,0,0.0,0,0
26,2010,2010-12-12,13,26.305,CIN,@,PIT,L 7-23,,4,15,3.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,77,15.40,0,0,0,0.0,0,0
27,2010,2010-12-19,14,26.312,CIN,,CLE,W 19-17,,8,40,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,73,24.33,0,0,0,0.0,0,0
28,2010,2010-12-26,15,26.319,CIN,,SDG,W 34-20,,11,50,4.55,1,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,,,,,3,72,24.00,0,1,6,0.0,0,0
29,2010,2011-01-02,16,26.326,CIN,@,BAL,L 7-13,,5,32,6.40,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,2,51,25.50,0,0,0,0.0,0,0
30,2011,2011-09-11,1,27.213,CIN,@,CLE,W 27-17,,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
31,2011,2011-09-18,2,27.220,CIN,@,DEN,L 22-24,,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
32,2011,2011-09-25,3,27.227,CIN,,SFO,L 8-13,,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
33,2011,2011-10-02,4,27.234,CIN,,BUF,W 23-20,,5,13,2.60,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
34,2011,2011-10-09,5,27.241,CIN,@,JAX,W 30-20,,6,20,3.33,1,2,2,-1,-0.50,0,100.0%,-0.50,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
35,2011,2011-10-16,6,27.248,CIN,,IND,W 27-17,,11,29,2.64,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
36,2011,2011-10-30,7,27.262,CIN,@,SEA,W 34-12,*,22,76,3.45,0,3,3,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
37,2011,2011-11-06,8,27.269,CIN,@,TEN,W 24-17,,6,24,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
38,2011,2011-11-13,9,27.276,CIN,,PIT,L 17-24,,7,38,5.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
39,2011,2011-11-20,10,27.283,CIN,@,BAL,L 24-31,,9,40,4.44,0,1,0,0,,0,0.0%,0.00,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0.0,0,0
40,2011,2011-11-27,11,27.290,CIN,,CLE,W 23-20,,4,1,0.25,0,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
41,2011,2011-12-04,12,27.297,CIN,@,PIT,L 7-35,,5,30,6.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
42,2011,2011-12-11,13,27.304,CIN,,HOU,L 19-20,,6,4,0.67,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,0.0,0,0
43,2011,2011-12-18,14,27.311,CIN,@,STL,W 20-13,,7,20,2.86,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
44,2011,2011-12-24,15,27.317,CIN,,ARI,W 23-16,,10,28,2.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
45,2011,2012-01-01,16,27.325,CIN,,BAL,L 16-24,,6,34,5.67,1,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
46,2012,2012-09-23,3,28.226,CIN,@,WAS,W 38-31,,3,-5,-1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
47,2012,2012-10-07,5,28.240,CIN,,MIA,L 13-17,,5,40,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
48,2013,2013-12-22,15,29.315,BAL,,NWE,L 7-41,,2,11,5.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
49,2013,2013-12-29,16,29.322,BAL,@,CIN,L 17-34,,2,3,1.50,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
