ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,22.246,KAN,@,JAX,W 28-2,*,,,,,,0.0%,,,,
2,2013,2013-09-15,2,22.253,KAN,,DAL,W 17-16,*,0,,,,,0.0%,,,,
3,2013,2013-09-19,3,22.257,KAN,@,PHI,W 26-16,*,0,,,,,0.0%,,,,
4,2013,2013-09-29,4,22.267,KAN,,NYG,W 31-7,*,0,,,,,0.0%,,,,
5,2013,2013-10-13,6,22.281,KAN,,OAK,W 24-7,*,0,,,,,0.0%,,,,
6,2013,2013-10-20,7,22.288,KAN,,HOU,W 17-16,*,0,,,,,0.0%,,,,
7,2013,2013-10-27,8,22.295,KAN,,CLE,W 23-17,*,,,,,,0.0%,,,,
8,2013,2013-11-03,9,22.302,KAN,@,BUF,W 23-13,*,,0,0,,0,0.0%,,0.0,0,0
9,2013,2013-11-17,10,22.316,KAN,@,DEN,L 17-27,*,,,,,,0.0%,,,,
10,2013,2013-12-01,12,22.330,KAN,,DEN,L 28-35,,,,,,,0.0%,,,,
11,2013,2013-12-08,13,22.337,KAN,@,WAS,W 45-10,*,,,,,,0.0%,,,,
12,2013,2013-12-15,14,22.344,KAN,@,OAK,W 56-31,*,,,,,,0.0%,,,,
13,2013,2013-12-22,15,22.351,KAN,,IND,L 7-23,*,,0,0,,0,0.0%,,0.0,1,0
14,2013,2013-12-29,16,22.358,KAN,@,SDG,L 24-27,*,,,,,,0.0%,,,,
15,2014,2014-09-07,1,23.245,KAN,,TEN,L 10-26,*,,,,,,0.0%,,,,
16,2014,2014-09-14,2,23.252,KAN,@,DEN,L 17-24,*,,,,,,0.0%,,,,
17,2014,2014-09-21,3,23.259,KAN,@,MIA,W 34-15,*,,0,0,,0,0.0%,,0.0,1,0
