ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2010,2010-09-12,1,22.070,STL,,ARI,L 13-17,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
2,2010,2010-10-17,6,22.105,STL,,SDG,W 20-17,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0
3,2010,2010-10-24,7,22.112,STL,@,TAM,L 17-18,,5,2,12,6.00,1,40.0%,2.40,0,0,,0,0,0,,0,1,6
4,2010,2010-10-31,8,22.119,STL,,CAR,W 20-10,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0
5,2010,2010-11-14,9,22.133,STL,@,SFO,L 20-23,,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
6,2010,2010-11-21,10,22.140,STL,,ATL,L 17-34,*,6,4,46,11.50,1,66.7%,7.67,0,0,,0,0,0,,0,1,6
7,2010,2010-11-28,11,22.147,STL,@,DEN,W 36-33,*,1,1,36,36.00,1,100.0%,36.00,0,0,,0,0,0,,0,1,6
8,2010,2011-01-02,16,22.182,STL,@,SEA,L 6-16,,,,,,,0.0%,,,,,,,,,,,
9,2011,2011-09-19,2,23.077,STL,@,NYG,L 16-28,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0
10,2011,2011-09-25,3,23.083,STL,,BAL,L 7-37,*,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0
11,2011,2011-10-02,4,23.090,STL,,WAS,L 10-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
12,2011,2011-10-16,5,23.104,STL,@,GNB,L 3-24,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
13,2011,2011-10-23,6,23.111,STL,@,DAL,L 7-34,*,3,3,44,14.67,0,100.0%,14.67,0,0,,0,0,0,,0,0,0
14,2011,2011-10-30,7,23.118,STL,,NOR,W 31-21,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
15,2011,2011-11-06,8,23.125,STL,@,ARI,L 13-19,*,,,,,,0.0%,,,,,,,,,,,
16,2011,2011-11-13,9,23.132,STL,@,CLE,W 13-12,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0
17,2012,2012-09-09,1,24.067,NWE,@,TEN,W 34-13,,,,,,,0.0%,,,,,,,,,,,
18,2012,2012-09-16,2,24.074,NWE,,ARI,L 18-20,,,,,,,0.0%,,,,,,,,,,,
19,2012,2012-09-23,3,24.081,NWE,@,BAL,L 30-31,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
20,2012,2012-09-30,4,24.088,NWE,@,BUF,W 52-28,*,,,,,,0.0%,,,,,,,,,,,
21,2012,2012-10-21,7,24.109,NWE,,NYJ,W 29-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
22,2012,2012-10-28,8,24.116,NWE,@,STL,W 45-7,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0
23,2012,2012-11-11,9,24.130,NWE,,BUF,W 37-31,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
24,2012,2012-11-18,10,24.137,NWE,,IND,W 59-24,,,,,,,0.0%,,,,,,,,,,,
25,2012,2012-11-22,11,24.141,NWE,@,NYJ,W 49-19,,,,,,,0.0%,,,,,,,,,,,
26,2012,2012-12-02,12,24.151,NWE,@,MIA,W 23-16,,,,,,,0.0%,,,,,,,,,,,
27,2012,2012-12-10,13,24.159,NWE,,HOU,W 42-14,*,,,,,,0.0%,,,,,,,,,,,
28,2012,2012-12-16,14,24.165,NWE,,SFO,L 34-41,*,1,1,41,41.00,0,100.0%,41.00,0,0,,0,0,0,,0,0,0
29,2012,2012-12-23,15,24.172,NWE,@,JAX,W 23-16,*,2,2,46,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,0,0
30,2012,2012-12-30,16,24.179,NWE,,MIA,W 28-0,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
31,2013,2013-09-08,1,25.066,NWE,@,BUF,W 23-21,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0
32,2013,2013-09-12,2,25.070,NWE,,NYJ,W 13-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
33,2013,2013-09-22,3,25.080,NWE,,TAM,W 23-3,,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,,0,0,0
34,2013,2013-09-29,4,25.087,NWE,@,ATL,W 30-23,*,,,,,,0.0%,,,,,,,,,,,
35,2013,2013-10-06,5,25.094,NWE,@,CIN,L 6-13,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0
36,2013,2013-10-13,6,25.101,NWE,,NOR,W 30-27,*,4,4,57,14.25,0,100.0%,14.25,0,0,,0,0,0,,0,0,0
37,2013,2013-10-20,7,25.108,NWE,@,NYJ,L 27-30,,,,,,,0.0%,,,,,,,,,,,
38,2013,2013-10-27,8,25.115,NWE,,MIA,W 27-17,*,,,,,,0.0%,,,,,,,,,,,
39,2013,2013-11-03,9,25.122,NWE,,PIT,W 55-31,*,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0
40,2013,2013-11-18,10,25.137,NWE,@,CAR,L 20-24,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
41,2013,2013-12-15,14,25.164,NWE,@,MIA,L 20-24,,3,1,13,13.00,1,33.3%,4.33,0,0,,0,0,0,,0,1,6
