ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1988,1988-12-18,16,24.096,NYJ,,NYG,W 27-21,,,,,,
2,1989,1989-09-10,1,24.362,NYJ,,NWE,L 24-27,0,0,,0,,
3,1989,1989-09-17,2,25.004,NYJ,@,CLE,L 24-38,0,0,,0,,
4,1989,1989-09-24,3,25.011,NYJ,@,MIA,W 40-33,0,0,,0,,
5,1989,1989-10-01,4,25.018,NYJ,,IND,L 10-17,0,0,,0,,
6,1989,1989-10-09,5,25.026,NYJ,,RAI,L 7-14,0,0,,0,,
7,1989,1989-10-15,6,25.032,NYJ,@,NOR,L 14-29,0,0,,0,,
8,1989,1989-10-22,7,25.039,NYJ,@,BUF,L 3-34,0,0,,0,,
9,1989,1989-10-29,8,25.046,NYJ,,SFO,L 10-23,4,40,10.00,0,0,0
10,1989,1989-11-05,9,25.053,NYJ,@,NWE,W 27-26,5,66,13.20,0,0,0
11,1989,1989-11-12,10,25.060,NYJ,,MIA,L 23-31,4,53,13.25,0,0,0
12,1989,1989-11-19,11,25.067,NYJ,@,IND,L 10-27,2,20,10.00,0,0,0
13,1989,1989-11-26,12,25.074,NYJ,,ATL,W 27-7,2,13,6.50,0,0,0
14,1989,1989-12-03,13,25.081,NYJ,@,SDG,W 20-17,0,0,,0,,
15,1989,1989-12-10,14,25.088,NYJ,,PIT,L 0-13,6,40,6.67,0,0,0
16,1989,1989-12-17,15,25.095,NYJ,@,RAM,L 14-38,4,63,15.75,1,1,6
17,1989,1989-12-23,16,25.101,NYJ,,BUF,L 0-37,1,7,7.00,0,0,0
