ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,22.138,PIT,,KAN,L 27-37,2,5,2.50,0,3,33,11.00,0,7,174,24.86,0,0,0
2,1984,1984-09-06,2,22.142,PIT,@,NYJ,W 23-17,15,60,4.00,0,1,17,17.00,0,4,56,14.00,0,0,0
3,1984,1984-09-16,3,22.152,PIT,,RAM,W 24-14,20,83,4.15,0,5,39,7.80,0,0,0,,0,0,0
4,1984,1984-09-23,4,22.159,PIT,@,CLE,L 10-20,12,23,1.92,0,1,5,5.00,0,0,0,,0,0,0
5,1984,1984-10-01,5,22.167,PIT,,CIN,W 38-17,16,55,3.44,1,5,34,6.80,0,0,0,,0,1,6
6,1984,1984-10-07,6,22.173,PIT,,MIA,L 7-31,7,17,2.43,0,1,21,21.00,0,0,0,,0,0,0
7,1984,1984-10-14,7,22.180,PIT,@,SFO,W 20-17,11,44,4.00,1,1,12,12.00,0,0,0,,0,1,6
8,1984,1984-10-21,8,22.187,PIT,@,IND,L 16-17,8,30,3.75,0,3,24,8.00,0,0,0,,0,0,0
9,1984,1984-10-28,9,22.194,PIT,,ATL,W 35-10,3,9,3.00,0,3,24,8.00,1,0,0,,0,1,6
10,1984,1984-11-04,10,22.201,PIT,,HOU,W 35-7,6,26,4.33,0,2,5,2.50,0,2,31,15.50,0,0,0
11,1984,1984-11-11,11,22.208,PIT,@,CIN,L 20-22,10,29,2.90,0,5,38,7.60,0,2,35,17.50,0,0,0
12,1984,1984-11-19,12,22.216,PIT,@,NOR,L 24-27,3,13,4.33,0,4,49,12.25,0,5,103,20.60,0,0,0
13,1984,1984-11-25,13,22.222,PIT,,SDG,W 52-24,1,5,5.00,0,0,0,,0,3,59,19.67,0,0,0
14,1984,1984-12-02,14,22.229,PIT,@,HOU,L 20-23,0,0,,0,1,14,14.00,0,2,50,25.00,0,0,0
15,1984,1984-12-09,15,22.236,PIT,,CLE,W 23-20,1,6,6.00,0,1,22,22.00,0,2,50,25.00,0,0,0
16,1984,1984-12-16,16,22.243,PIT,@,RAI,W 13-7,0,0,,0,2,21,10.50,0,1,17,17.00,0,0,0
17,1985,1985-09-08,1,23.144,PIT,,IND,W 45-3,0,0,,0,2,15,7.50,1,1,24,24.00,0,1,6
18,1985,1985-09-16,2,23.152,PIT,@,CLE,L 7-17,0,0,,0,4,35,8.75,0,4,80,20.00,0,0,0
19,1985,1985-09-22,3,23.158,PIT,,HOU,W 20-0,6,29,4.83,0,2,11,5.50,0,0,0,,0,0,0
20,1985,1985-09-30,4,23.166,PIT,,CIN,L 24-37,3,12,4.00,0,4,38,9.50,1,6,151,25.17,0,1,6
21,1985,1985-10-06,5,23.172,PIT,@,MIA,L 20-24,0,0,,0,3,33,11.00,0,1,18,18.00,0,0,0
22,1985,1985-10-13,6,23.179,PIT,@,DAL,L 13-27,2,-6,-3.00,0,0,0,,0,2,51,25.50,0,0,0
23,1985,1985-10-20,7,23.186,PIT,,STL,W 23-10,1,6,6.00,0,3,42,14.00,0,2,44,22.00,0,0,0
