ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,24.341,NYJ,@,BUF,L 14-42,,,,,,,
2,1975,1975-09-28,2,24.348,NYJ,@,KAN,W 30-24,,,,,,,
3,1975,1975-10-05,3,24.355,NYJ,,NWE,W 36-7,0,0,,0,1,8,0
4,1975,1975-10-12,4,24.362,NYJ,@,MIN,L 21-29,,,,,,,
5,1975,1975-10-19,5,25.004,NYJ,,MIA,L 0-43,,,,,,,
6,1975,1975-10-26,6,25.011,NYJ,,BAL,L 28-45,,,,,,,
7,1975,1975-11-02,7,25.018,NYJ,,BUF,L 23-24,0,0,,0,1,12,0
8,1975,1975-11-09,8,25.025,NYJ,@,MIA,L 7-27,,,,,,,
9,1975,1975-11-16,9,25.032,NYJ,@,BAL,L 19-52,,,,,,,
10,1975,1975-11-23,10,25.039,NYJ,,STL,L 6-37,,,,,,,
11,1975,1975-11-30,11,25.046,NYJ,,PIT,L 7-20,,,,,,,
12,1975,1975-12-07,12,25.053,NYJ,@,NWE,W 30-28,,,,,,,
13,1975,1975-12-15,13,25.061,NYJ,@,SDG,L 16-24,,,,,,,
14,1975,1975-12-21,14,25.067,NYJ,,DAL,L 21-31,,,,,,,
15,1976,1976-09-19,2,25.340,DEN,,NYJ,W 46-3,,,,,,,
16,1976,1976-09-26,3,25.347,DEN,,CLE,W 44-13,,,,,,,
17,1976,1976-10-03,4,25.354,DEN,,SDG,W 26-0,,,,,,,
18,1976,1976-10-10,5,25.361,DEN,@,HOU,L 3-17,,,,,,,
19,1976,1976-10-17,6,26.002,DEN,,OAK,L 10-17,,,,,,,
20,1976,1976-10-24,7,26.009,DEN,@,KAN,W 35-26,,,,,,,
21,1976,1976-10-31,8,26.016,DEN,@,OAK,L 6-19,,,,,,,
22,1976,1976-11-07,9,26.023,DEN,,TAM,W 48-13,,,,,,,
23,1976,1976-11-14,10,26.030,DEN,@,SDG,W 17-0,,,,,,,
24,1976,1976-11-21,11,26.037,DEN,,NYG,W 14-13,,,,,,,
25,1976,1976-11-28,12,26.044,DEN,@,NWE,L 14-38,,,,,,,
26,1976,1976-12-05,13,26.051,DEN,,KAN,W 17-16,,,,,,,
27,1976,1976-12-12,14,26.058,DEN,@,CHI,W 28-14,,,,,,,
28,1977,1977-09-25,2,26.345,DEN,,BUF,W 26-6,,,,,,,
29,1977,1977-10-02,3,26.352,DEN,@,SEA,W 24-13,,,,,,,
30,1977,1977-10-09,4,26.359,DEN,,KAN,W 23-7,,,,,,,
31,1977,1977-10-16,5,27.001,DEN,@,OAK,W 30-7,,,,,,,
32,1977,1977-10-23,6,27.008,DEN,@,CIN,W 24-13,,,,,,,
33,1977,1977-10-30,7,27.015,DEN,,OAK,L 14-24,,,,,,,
34,1977,1977-11-06,8,27.022,DEN,,PIT,W 21-7,,,,,,,
35,1977,1977-11-13,9,27.029,DEN,@,SDG,W 17-14,,,,,,,
36,1977,1977-11-20,10,27.036,DEN,@,KAN,W 14-7,,,,,,,
37,1977,1977-11-27,11,27.043,DEN,,BAL,W 27-13,,,,,,,
38,1977,1977-12-04,12,27.050,DEN,@,HOU,W 24-14,,,,,,,
39,1977,1977-12-11,13,27.057,DEN,,SDG,W 17-9,,,,,,,
40,1977,1977-12-18,14,27.064,DEN,@,DAL,L 6-14,,,,,,,
41,1978,1978-09-03,1,27.323,DEN,,OAK,W 14-6,,,,,,,
42,1978,1978-09-11,2,27.331,DEN,@,MIN,L 9-12,,,,,,,
43,1978,1978-09-17,3,27.337,DEN,,SDG,W 27-14,,,,,,,
44,1978,1978-09-24,4,27.344,DEN,@,KAN,W 23-17,,,,,,,
45,1978,1978-10-01,5,27.351,DEN,,SEA,W 28-7,,,,,,,
46,1978,1978-10-08,6,27.358,DEN,@,SDG,L 0-23,,,,,,,
47,1978,1978-10-16,7,28.001,DEN,,CHI,W 16-7,,,,,,,
48,1978,1978-10-22,8,28.007,DEN,@,BAL,L 6-7,0,0,,0,1,14,0
49,1978,1978-10-29,9,28.014,DEN,@,SEA,W 20-17,,,,,,,
50,1978,1978-11-05,10,28.021,DEN,,NYJ,L 28-31,,,,,,,
51,1978,1978-11-12,11,28.028,DEN,@,CLE,W 19-7,,,,,,,
52,1978,1978-11-19,12,28.035,DEN,,GNB,W 16-3,1,14,14.00,0,1,22,0
53,1978,1978-11-23,13,28.039,DEN,@,DET,L 14-17,,,,,,,
54,1978,1978-12-03,14,28.049,DEN,@,OAK,W 21-6,,,,,,,
55,1978,1978-12-10,15,28.056,DEN,,KAN,W 24-3,,,,,,,
56,1978,1978-12-16,16,28.062,DEN,,PIT,L 17-21,,,,,,,
