ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.265,CHI,,ATL,L 17-20,,,,,,
2,1983,1983-09-11,2,22.272,CHI,,TAM,W 17-10,,,,,,
3,1983,1983-09-18,3,22.279,CHI,@,NOR,L 31-34,,,,,,
4,1983,1983-09-25,4,22.286,CHI,@,BAL,L 19-22,,,,,,
5,1983,1983-10-02,5,22.293,CHI,,DEN,W 31-14,,,,,,
6,1983,1983-10-09,6,22.300,CHI,,MIN,L 14-23,,,,,,
7,1983,1983-10-16,7,22.307,CHI,@,DET,L 17-31,,,,,,
8,1983,1983-10-23,8,22.314,CHI,@,PHI,W 7-6,,,,,,
9,1983,1983-10-30,9,22.321,CHI,,DET,L 17-38,,,,,,
10,1983,1983-11-06,10,22.328,CHI,@,RAM,L 14-21,,,,,,
11,1983,1983-11-13,11,22.335,CHI,,PHI,W 17-14,,,,,,
12,1983,1983-11-20,12,22.342,CHI,@,TAM,W 27-0,,,,,,
13,1983,1983-11-27,13,22.349,CHI,,SFO,W 13-3,0,0,1.0,0,0,0
14,1983,1983-12-04,14,22.356,CHI,@,GNB,L 28-31,,,,,,
15,1983,1983-12-11,15,22.363,CHI,@,MIN,W 19-13,0,0,2.0,0,0,0
16,1983,1983-12-18,16,23.005,CHI,,GNB,W 23-21,,,,,,
17,1984,1984-09-02,1,23.264,CHI,,TAM,W 34-14,,,,,,
18,1984,1984-09-09,2,23.271,CHI,,DEN,W 27-0,,,,,,
19,1984,1984-09-16,3,23.278,CHI,@,GNB,W 9-7,,,,,,
20,1984,1984-09-23,4,23.285,CHI,@,SEA,L 9-38,0,0,1.0,0,0,0
21,1984,1984-09-30,5,23.292,CHI,,DAL,L 14-23,,,,,,
22,1984,1984-10-07,6,23.299,CHI,,NOR,W 20-7,,,,,,
23,1984,1984-10-14,7,23.306,CHI,@,STL,L 21-38,0,0,1.0,0,0,0
24,1984,1984-10-21,8,23.313,CHI,@,TAM,W 44-9,0,0,3.0,0,0,0
25,1984,1984-10-28,9,23.320,CHI,,MIN,W 16-7,0,0,2.5,0,0,0
26,1984,1984-11-04,10,23.327,CHI,,RAI,W 17-6,0,0,4.5,0,0,0
27,1984,1984-11-11,11,23.334,CHI,@,RAM,L 13-29,,,,,,
28,1984,1984-11-18,12,23.341,CHI,,DET,W 16-14,0,0,2.0,0,0,0
29,1984,1984-11-25,13,23.348,CHI,@,MIN,W 34-3,,,,,,
30,1984,1984-12-03,14,23.356,CHI,@,SDG,L 7-20,,,,,,
31,1984,1984-12-09,15,23.362,CHI,,GNB,L 14-20,0,0,2.0,0,0,0
32,1984,1984-12-16,16,24.003,CHI,@,DET,W 30-13,0,0,1.5,0,0,0
33,1985,1985-09-08,1,24.269,CHI,,TAM,W 38-28,0,0,2.0,0,0,0
34,1985,1985-09-15,2,24.276,CHI,,NWE,W 20-7,0,0,1.0,1,9,0
35,1985,1985-09-19,3,24.280,CHI,@,MIN,W 33-24,0,0,0.5,0,0,0
36,1985,1985-09-29,4,24.290,CHI,,WAS,W 45-10,0,0,1.0,0,0,0
37,1985,1985-10-06,5,24.297,CHI,@,TAM,W 27-19,,,,,,
38,1985,1985-10-13,6,24.304,CHI,@,SFO,W 26-10,0,0,2.0,0,0,0
39,1985,1985-10-21,7,24.312,CHI,,GNB,W 23-7,0,0,1.0,0,0,0
40,1985,1985-10-27,8,24.318,CHI,,MIN,W 27-9,,,,,,
41,1985,1985-11-03,9,24.325,CHI,@,GNB,W 16-10,,,,,,
42,1985,1985-11-10,10,24.332,CHI,,DET,W 24-3,,,,,,
43,1985,1985-11-17,11,24.339,CHI,@,DAL,W 44-0,1,6,2.0,1,1,1
44,1985,1985-11-24,12,24.346,CHI,,ATL,W 36-0,0,0,1.5,0,0,0
45,1985,1985-12-02,13,24.354,CHI,@,MIA,L 24-38,0,0,2.0,0,0,0
46,1985,1985-12-08,14,24.360,CHI,,IND,W 17-10,,,,,,
47,1985,1985-12-14,15,25.001,CHI,@,NYJ,W 19-6,0,0,2.0,0,0,0
48,1985,1985-12-22,16,25.009,CHI,@,DET,W 37-17,0,0,2.0,0,0,0
49,1986,1986-09-07,1,25.268,CHI,,CLE,W 41-31,0,0,1.0,0,0,0
50,1986,1986-09-14,2,25.275,CHI,,PHI,W 13-10,,,,,,
51,1986,1986-09-22,3,25.283,CHI,@,GNB,W 25-12,0,0,2.0,0,0,0
52,1986,1986-09-28,4,25.289,CHI,@,CIN,W 44-7,,,,,,
53,1986,1986-10-12,6,25.303,CHI,@,HOU,W 20-7,0,0,1.0,0,0,0
54,1986,1986-10-19,7,25.310,CHI,@,MIN,L 7-23,,,,,,
55,1986,1986-10-26,8,25.317,CHI,,DET,W 13-7,,,,,,
56,1986,1986-11-03,9,25.325,CHI,,RAM,L 17-20,,,,,,
57,1986,1986-11-09,10,25.331,CHI,@,TAM,W 23-3,0,0,2.0,0,0,0
58,1986,1986-11-16,11,25.338,CHI,@,ATL,W 13-10,0,0,0.5,0,0,0
59,1986,1986-11-23,12,25.345,CHI,,GNB,W 12-10,0,0,2.0,0,0,0
60,1986,1986-11-30,13,25.352,CHI,,PIT,W 13-10,,,,,,
61,1986,1986-12-07,14,25.359,CHI,,TAM,W 48-14,,,,,,
62,1986,1986-12-15,15,26.002,CHI,@,DET,W 16-13,0,0,1.0,0,0,0
63,1986,1986-12-21,16,26.008,CHI,@,DAL,W 24-10,0,0,2.0,0,0,0
64,1987,1987-09-14,1,26.275,CHI,,NYG,W 34-19,0,0,1.0,0,0,0
65,1987,1987-09-20,2,26.281,CHI,,TAM,W 20-3,0,0,1.0,0,0,0
66,1987,1987-10-25,6,26.316,CHI,@,TAM,W 27-26,0,0,2.0,0,0,0
67,1987,1987-11-01,7,26.323,CHI,,KAN,W 31-28,,,,,,
68,1987,1987-11-08,8,26.330,CHI,@,GNB,W 26-24,,,,,,
69,1987,1987-11-16,9,26.338,CHI,@,DEN,L 29-31,,,,,,
70,1987,1987-11-22,10,26.344,CHI,,DET,W 30-10,0,0,2.0,0,0,0
71,1987,1987-11-29,11,26.351,CHI,,GNB,W 23-10,0,0,1.0,0,0,0
72,1987,1987-12-06,12,26.358,CHI,@,MIN,W 30-24,,,,,,
73,1987,1987-12-14,13,27.001,CHI,@,SFO,L 0-41,0,0,1.0,0,0,0
74,1987,1987-12-20,14,27.007,CHI,,SEA,L 21-34,,,,,,
75,1987,1987-12-27,15,27.014,CHI,@,RAI,W 6-3,0,0,4.5,0,0,0
76,1988,1988-09-04,1,27.266,CHI,,MIA,W 34-7,,,,,,
77,1988,1988-09-11,2,27.273,CHI,@,IND,W 17-13,0,0,1.0,0,0,0
78,1988,1988-09-18,3,27.280,CHI,,MIN,L 7-31,0,0,1.0,0,0,0
79,1988,1988-09-25,4,27.287,CHI,@,GNB,W 24-6,0,0,1.0,0,0,0
80,1988,1988-10-02,5,27.294,CHI,,BUF,W 24-3,0,0,2.0,0,0,0
81,1988,1988-10-09,6,27.301,CHI,@,DET,W 24-7,,,,,,
82,1988,1988-10-16,7,27.308,CHI,,DAL,W 17-7,,,,,,
83,1988,1988-10-24,8,27.316,CHI,,SFO,W 10-9,0,0,2.0,0,0,0
84,1988,1988-10-30,9,27.322,CHI,@,NWE,L 7-30,,,,,,
85,1988,1988-11-06,10,27.329,CHI,,TAM,W 28-10,0,0,1.0,0,0,0
86,1988,1988-11-13,11,27.336,CHI,@,WAS,W 34-14,0,0,2.0,0,0,0
87,1988,1988-11-20,12,27.343,CHI,@,TAM,W 27-15,,,,,,
88,1988,1988-11-27,13,27.350,CHI,,GNB,W 16-0,0,0,0.5,0,0,0
89,1989,1989-09-10,1,28.271,CHI,,CIN,W 17-14,,,,,,
90,1989,1989-09-17,2,28.278,CHI,,MIN,W 38-7,,,,,,
91,1989,1989-09-24,3,28.285,CHI,@,DET,W 47-27,0,0,1.0,0,0,0
92,1989,1989-10-02,4,28.293,CHI,,PHI,W 27-13,0,0,3.0,0,0,0
93,1989,1989-10-08,5,28.299,CHI,@,TAM,L 35-42,,,,,,
94,1989,1989-10-15,6,28.306,CHI,,HOU,L 28-33,,,,,,
95,1989,1989-10-29,8,28.320,CHI,,RAM,W 20-10,0,0,1.0,0,0,0
96,1989,1989-11-05,9,28.327,CHI,@,GNB,L 13-14,0,0,1.0,0,0,0
97,1989,1989-11-12,10,28.334,CHI,@,PIT,W 20-0,,,,,,
98,1989,1989-11-19,11,28.341,CHI,,TAM,L 31-32,0,0,1.0,0,0,0
99,1989,1989-11-26,12,28.348,CHI,@,WAS,L 14-38,,,,,,
100,1989,1989-12-03,13,28.355,CHI,@,MIN,L 16-27,0,0,1.0,0,0,0
101,1989,1989-12-10,14,28.362,CHI,,DET,L 17-27,,,,,,
102,1989,1989-12-17,15,29.004,CHI,,GNB,L 28-40,0,0,0.0,1,30,0
103,1989,1989-12-24,16,29.011,CHI,@,SFO,L 0-26,0,0,1.0,0,0,0
104,1990,1990-09-09,1,29.270,CHI,,SEA,W 17-0,0,0,1.0,0,0,0
105,1990,1990-09-16,2,29.277,CHI,@,GNB,W 31-13,0,0,2.0,0,0,0
106,1990,1990-09-23,3,29.284,CHI,,MIN,W 19-16,0,0,1.0,1,6,0
107,1990,1990-09-30,4,29.291,CHI,@,RAI,L 10-24,,,,,,
108,1990,1990-10-07,5,29.298,CHI,,GNB,W 27-13,0,0,1.0,0,0,0
109,1990,1990-10-14,6,29.305,CHI,,RAM,W 38-9,,,,,,
110,1990,1990-10-28,7,29.319,CHI,@,PHO,W 31-21,0,0,1.0,0,0,0
111,1990,1990-11-04,8,29.326,CHI,@,TAM,W 26-6,0,0,1.0,1,15,0
112,1990,1990-11-11,9,29.333,CHI,,ATL,W 30-24,0,0,2.0,0,0,0
113,1990,1990-11-18,10,29.340,CHI,@,DEN,W 16-13,0,0,1.0,0,0,0
114,1990,1990-11-25,11,29.347,CHI,@,MIN,L 13-41,,,,,,
115,1990,1990-12-02,12,29.354,CHI,,DET,W 23-17,0,0,1.0,0,0,0
116,1990,1990-12-09,13,29.361,CHI,@,WAS,L 9-10,0,0,1.0,0,0,0
117,1990,1990-12-16,14,30.003,CHI,@,DET,L 21-38,0,0,0.0,1,0,0
118,1990,1990-12-23,15,30.010,CHI,,TAM,W 27-14,,,,,,
119,1990,1990-12-29,16,30.016,CHI,,KAN,L 10-21,,,,,,
120,1991,1991-09-01,1,30.262,CHI,,MIN,W 10-6,,,,,,
121,1991,1991-09-08,2,30.269,CHI,@,TAM,W 21-20,0,0,2.5,0,0,0
122,1991,1991-09-15,3,30.276,CHI,,NYG,W 20-17,,,,,,
123,1991,1991-09-23,4,30.284,CHI,,NYJ,W 19-13,0,0,1.0,0,0,0
124,1991,1991-09-29,5,30.290,CHI,@,BUF,L 20-35,,,,,,
125,1991,1991-10-06,6,30.297,CHI,,WAS,L 7-20,,,,,,
126,1991,1991-10-17,7,30.308,CHI,@,GNB,W 10-0,,,,,,
127,1991,1991-10-27,8,30.318,CHI,@,NOR,W 20-17,0,0,1.0,0,0,0
128,1991,1991-11-03,9,30.325,CHI,,DET,W 20-10,0,0,1.0,0,0,0
129,1991,1991-11-11,10,30.333,CHI,@,MIN,W 34-17,,,,,,
130,1991,1991-11-17,11,30.339,CHI,@,IND,W 31-17,0,0,2.0,0,0,0
131,1991,1991-11-24,12,30.346,CHI,,MIA,L 13-16,,,,,,
132,1991,1991-11-28,13,30.350,CHI,@,DET,L 6-16,,,,,,
133,1991,1991-12-08,14,30.360,CHI,,GNB,W 27-13,,,,,,
134,1991,1991-12-14,15,31.001,CHI,,TAM,W 27-0,0,0,3.0,1,4,0
135,1991,1991-12-23,16,31.010,CHI,@,SFO,L 14-52,,,,,,
136,1992,1992-09-06,1,31.268,CHI,,DET,W 27-24,,,,,,
