ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1985,1985-09-08,1,24.206,PHI,@,NYG,L 0-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,3,89,29.67,0,0,0,,0,0,0
2,1985,1985-09-15,2,24.213,PHI,,RAM,L 6-17,1,1,1.00,0,1,19,19.00,0,0,0,,0,0,0,,0,,,,3,61,20.33,0,0,0,,0,0,0
3,1985,1985-09-22,3,24.220,PHI,@,WAS,W 19-6,6,15,2.50,0,1,6,6.00,0,0,0,,0,0,0,,0,,,,3,84,28.00,0,0,0,,0,0,0
4,1985,1985-09-29,4,24.227,PHI,,NYG,L 10-16,1,0,0.00,0,1,31,31.00,0,0,0,,0,0,0,,0,,,,4,90,22.50,0,0,0,,0,0,0
5,1985,1985-10-06,5,24.234,PHI,@,NOR,L 21-23,1,4,4.00,0,1,-3,-3.00,0,0,0,,0,0,0,,0,,,,3,50,16.67,0,0,0,,0,0,0
6,1985,1985-10-13,6,24.241,PHI,,STL,W 30-7,10,8,0.80,0,6,120,20.00,1,0,0,,0,0,0,,0,,,,1,22,22.00,0,0,0,,0,1,6
7,1985,1985-10-20,7,24.248,PHI,,DAL,W 16-14,1,1,1.00,0,2,49,24.50,0,0,0,,0,0,0,,0,,,,1,27,27.00,0,0,0,,0,0,0
8,1985,1985-10-27,8,24.255,PHI,,BUF,W 21-17,0,0,,0,1,8,8.00,0,0,0,,0,0,0,,0,,,,4,55,13.75,0,0,0,,0,0,0
9,1985,1985-11-03,9,24.262,PHI,@,SFO,L 13-24,0,0,,0,5,75,15.00,0,0,0,,0,0,0,,0,,,,4,74,18.50,0,0,0,,0,0,0
10,1985,1985-11-10,10,24.269,PHI,,ATL,W 23-17,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,,,,3,56,18.67,0,0,0,,0,0,0
11,1985,1985-11-17,11,24.276,PHI,@,STL,W 24-14,0,0,,0,1,-2,-2.00,0,1,1,100.00,38,1,0,158.3,0,0,38.00,58.00,3,83,27.67,0,0,0,,0,0,0
12,1985,1985-11-24,12,24.283,PHI,@,DAL,L 17-34,1,74,74.00,1,1,2,2.00,0,0,0,,0,0,0,,0,,,,5,141,28.20,0,0,0,,0,1,6
13,1985,1985-12-01,13,24.290,PHI,,MIN,L 23-28,2,2,1.00,0,1,7,7.00,0,0,0,,0,0,0,,0,,,,2,42,21.00,0,0,0,,0,0,0
14,1985,1985-12-08,14,24.297,PHI,,WAS,L 12-17,3,13,4.33,0,1,11,11.00,0,0,0,,0,0,0,,0,,,,2,28,14.00,0,1,6,6.00,0,0,0
15,1985,1985-12-15,15,24.304,PHI,@,SDG,L 14-20,0,0,,0,5,44,8.80,0,0,0,,0,0,0,,0,,,,4,87,21.75,0,0,0,,0,0,0
16,1985,1985-12-22,16,24.311,PHI,@,MIN,W 37-35,0,0,,0,1,38,38.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,58,19.33,0,0,0,,0,0,0
17,1986,1986-09-07,1,25.205,DET,@,MIN,W 13-10,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0,,0,0,0
18,1986,1986-09-14,2,25.212,DET,,DAL,L 7-31,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,4,87,21.75,0,0,0,,0,0,0
19,1986,1986-09-21,3,25.219,DET,,TAM,L 20-24,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,5,115,23.00,0,0,0,,0,0,0
20,1986,1986-09-28,4,25.226,DET,@,CLE,L 21-24,0,0,,0,3,31,10.33,0,0,0,,0,0,0,,,,,,4,54,13.50,0,0,0,,0,0,0
21,1986,1986-10-05,5,25.233,DET,,HOU,W 24-13,0,0,,0,1,18,18.00,1,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0,,0,1,6
22,1986,1986-10-12,6,25.240,DET,@,GNB,W 21-14,1,-2,-2.00,0,1,17,17.00,0,0,0,,0,0,0,,,,,,2,20,10.00,0,0,0,,0,0,0
23,1986,1986-10-19,7,25.247,DET,@,RAM,L 10-14,0,0,,0,9,87,9.67,0,0,0,,0,0,0,,,,,,1,29,29.00,0,0,0,,0,0,0
