ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
133,2013,2013-12-29,16,32.021,SDG,,KAN,W 27-24,*,22,33,66.67,229,3,1,104.2,3,10,6.94,7.39,3,2,0.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
134,2014,2014-09-08,1,32.274,SDG,@,ARI,L 17-18,*,21,36,58.33,238,1,1,75.9,0,0,6.61,5.92,2,10,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
135,2014,2014-09-14,2,32.280,SDG,,SEA,W 30-21,*,28,37,75.68,284,3,0,124.2,1,8,7.68,9.30,11,17,1.55,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
136,2014,2014-09-21,3,32.287,SDG,@,BUF,W 22-10,*,18,25,72.00,256,2,0,131.4,2,6,10.24,11.84,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
137,2014,2014-09-28,4,32.294,SDG,,JAX,W 33-14,*,29,39,74.36,377,3,0,130.0,2,12,9.67,11.21,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
138,2014,2014-10-05,5,32.301,SDG,,NYJ,W 31-0,*,20,28,71.43,288,3,1,125.3,3,11,10.29,10.82,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
139,2014,2014-10-12,6,32.308,SDG,@,OAK,W 31-28,*,22,34,64.71,313,3,0,123.8,1,6,9.21,10.97,5,13,2.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
140,2014,2014-10-19,7,32.315,SDG,,KAN,L 20-23,*,17,31,54.84,205,2,1,83.4,2,23,6.61,6.45,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
141,2014,2014-10-23,8,32.319,SDG,@,DEN,L 21-35,*,30,41,73.17,252,3,2,92.7,2,7,6.15,5.41,1,17,17.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
142,2014,2014-11-02,9,32.329,SDG,@,MIA,L 0-37,*,12,23,52.17,138,0,3,31.0,3,11,6.00,0.13,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
143,2014,2014-11-16,10,32.343,SDG,,OAK,W 13-6,*,22,34,64.71,193,1,0,89.5,2,13,5.68,6.26,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
144,2014,2014-11-23,11,32.350,SDG,,STL,W 27-24,*,29,35,82.86,291,1,1,98.9,3,9,8.31,7.60,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
145,2014,2014-11-30,12,32.357,SDG,@,BAL,W 34-33,*,34,45,75.56,383,3,1,113.5,2,7,8.51,8.84,4,19,4.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
146,2014,2014-12-07,13,32.364,SDG,,NWE,L 14-23,*,20,33,60.61,189,1,1,73.9,4,26,5.73,4.97,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
147,2014,2014-12-14,14,33.006,SDG,,DEN,L 10-22,*,24,41,58.54,232,1,2,62.2,0,0,5.66,3.95,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
148,2014,2014-12-20,15,33.012,SDG,@,SFO,W 38-35,*,33,54,61.11,356,4,3,82.0,2,8,6.59,5.57,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
149,2014,2014-12-28,16,33.020,SDG,@,KAN,L 7-19,*,20,34,58.82,291,0,2,62.3,7,42,8.56,5.91,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
150,2015,2015-09-13,1,33.279,SDG,,DET,W 33-28,*,34,41,82.93,403,2,2,103.6,2,16,9.83,8.61,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
151,2015,2015-09-20,2,33.286,SDG,@,CIN,L 19-24,*,21,27,77.78,241,2,1,113.1,4,18,8.93,8.74,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
152,2015,2015-09-27,3,33.293,SDG,@,MIN,L 14-31,*,21,34,61.76,246,1,1,81.2,4,30,7.24,6.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
153,2015,2015-10-04,4,33.300,SDG,,CLE,W 30-27,*,23,38,60.53,358,3,0,118.1,2,11,9.42,11.00,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
154,2015,2015-10-12,5,33.308,SDG,,PIT,L 20-24,*,35,48,72.92,365,2,1,99.7,2,11,7.60,7.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
155,2015,2015-10-18,6,33.314,SDG,@,GNB,L 20-27,*,43,65,66.15,503,2,0,99.7,3,15,7.74,8.35,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
156,2015,2015-10-25,7,33.321,SDG,,OAK,L 29-37,*,38,58,65.52,336,3,2,83.7,1,9,5.79,5.28,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
157,2015,2015-11-01,8,33.328,SDG,@,BAL,L 26-29,*,28,37,75.68,301,3,0,126.1,1,11,8.14,9.76,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
158,2015,2015-11-09,9,33.336,SDG,,CHI,L 19-22,*,26,42,61.90,280,1,0,89.4,2,18,6.67,7.14,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
159,2015,2015-11-22,10,33.349,SDG,,KAN,L 3-33,*,19,30,63.33,178,0,1,65.7,3,29,5.93,4.43,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
160,2015,2015-11-29,11,33.356,SDG,@,JAX,W 31-25,*,29,43,67.44,300,4,0,118.4,2,10,6.98,8.84,5,9,1.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
161,2015,2015-12-06,12,33.363,SDG,,DEN,L 3-17,*,18,35,51.43,202,0,1,57.1,4,23,5.77,4.49,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
162,2015,2015-12-13,13,34.005,SDG,@,KAN,L 3-10,*,24,43,55.81,263,0,1,64.4,5,27,6.12,5.07,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
163,2015,2015-12-20,14,34.012,SDG,,MIA,W 30-14,*,26,36,72.22,311,3,2,102.9,1,9,8.64,7.81,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
164,2015,2015-12-24,15,34.016,SDG,@,OAK,L 20-23,*,31,49,63.27,277,1,0,85.2,1,6,5.65,6.06,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
165,2015,2016-01-03,16,34.026,SDG,@,DEN,L 20-27,*,21,35,60.00,228,2,1,86.4,3,21,6.51,6.37,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
166,2016,2016-09-11,1,34.278,SDG,@,KAN,L 27-33,*,25,36,69.44,243,1,0,97.3,1,10,6.75,7.31,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
167,2016,2016-09-18,2,34.285,SDG,,JAX,W 38-14,*,17,24,70.83,220,4,0,138.9,3,13,9.17,12.50,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
168,2016,2016-09-25,3,34.292,SDG,@,IND,L 22-26,*,26,39,66.67,326,0,0,92.5,2,11,8.36,8.36,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
169,2016,2016-10-02,4,34.299,SDG,,NOR,L 34-35,*,28,43,65.12,321,2,1,93.3,3,13,7.47,7.35,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
170,2016,2016-10-09,5,34.306,SDG,@,OAK,L 31-34,*,21,30,70.00,359,4,2,122.1,2,8,11.97,11.63,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
171,2016,2016-10-13,6,34.310,SDG,,DEN,W 21-13,*,18,29,62.07,178,1,0,90.9,2,12,6.14,6.83,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
172,2016,2016-10-23,7,34.320,SDG,@,ATL,W 33-30,*,27,44,61.36,371,1,1,86.5,4,23,8.43,7.86,1,-2,-2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
173,2016,2016-10-30,8,34.327,SDG,@,DEN,L 19-27,*,20,47,42.55,267,2,3,48.8,4,21,5.68,3.66,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
174,2016,2016-11-06,9,34.334,SDG,,TEN,W 43-35,*,24,33,72.73,275,2,0,117.6,1,7,8.33,9.55,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
175,2016,2016-11-13,10,34.341,SDG,,MIA,L 24-31,*,23,44,52.27,326,3,4,61.4,3,17,7.41,4.68,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
176,2016,2016-11-27,11,34.355,SDG,@,HOU,W 21-13,*,22,30,73.33,242,3,1,116.3,1,7,8.07,8.57,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
177,2016,2016-12-04,12,34.362,SDG,,TAM,L 21-28,*,15,26,57.69,225,2,2,79.8,2,14,8.65,6.73,3,18,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
178,2016,2016-12-11,13,35.003,SDG,@,CAR,L 16-28,*,21,39,53.85,236,2,3,57.2,5,16,6.05,3.62,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
179,2016,2016-12-18,14,35.010,SDG,,OAK,L 16-19,*,17,30,56.67,206,2,1,86.2,3,16,6.87,6.70,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
180,2016,2016-12-24,15,35.016,SDG,@,CLE,L 17-20,*,23,46,50.00,322,2,1,78.4,0,0,7.00,6.89,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
181,2016,2017-01-01,16,35.024,SDG,,KAN,L 27-37,*,22,38,57.89,269,2,2,75.4,0,0,7.08,5.76,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
182,2017,2017-09-11,1,35.277,LAC,@,DEN,L 21-24,*,22,33,66.67,192,3,1,99.6,1,7,5.82,6.27,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
183,2017,2017-09-17,2,35.283,LAC,,MIA,L 17-19,*,31,39,79.49,331,1,0,110.6,1,8,8.49,9.00,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
184,2017,2017-09-24,3,35.290,LAC,,KAN,L 10-24,*,20,40,50.00,237,0,3,37.2,2,11,5.93,2.55,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
185,2017,2017-10-01,4,35.297,LAC,,PHI,L 24-26,*,22,38,57.89,347,2,0,105.9,2,5,9.13,10.18,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
186,2017,2017-10-08,5,35.304,LAC,@,NYG,W 27-22,*,21,44,47.73,258,3,1,79.5,0,0,5.86,6.20,4,5,1.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
187,2017,2017-10-15,6,35.311,LAC,@,OAK,W 17-16,*,25,36,69.44,268,1,0,100.2,1,5,7.44,8.00,2,-4,-2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
188,2017,2017-10-22,7,35.318,LAC,,DEN,W 21-0,*,15,26,57.69,183,2,0,105.1,3,21,7.04,8.58,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
189,2017,2017-10-29,8,35.325,LAC,@,NWE,L 13-21,*,17,30,56.67,212,1,1,76.0,1,20,7.07,6.23,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
190,2017,2017-11-12,9,35.339,LAC,@,JAX,L 17-20,*,21,37,56.76,235,2,1,82.6,0,0,6.35,6.22,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
191,2017,2017-11-19,10,35.346,LAC,,BUF,W 54-24,*,20,32,62.50,251,2,0,107.7,1,1,7.84,9.09,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
192,2017,2017-11-23,11,35.350,LAC,@,DAL,W 28-6,*,27,33,81.82,434,3,0,149.1,0,0,13.15,14.97,5,-5,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
193,2017,2017-12-03,12,35.360,LAC,,CLE,W 19-10,*,31,43,72.09,344,1,0,103.2,1,9,8.00,8.47,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
194,2017,2017-12-10,13,36.002,LAC,,WAS,W 30-13,*,18,31,58.06,319,2,0,114.9,2,8,10.29,11.58,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
195,2017,2017-12-16,14,36.008,LAC,@,KAN,L 13-30,*,20,36,55.56,227,1,3,49.2,2,18,6.31,3.11,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
196,2017,2017-12-24,15,36.016,LAC,@,NYJ,W 14-7,*,22,40,55.00,290,1,0,86.5,0,0,7.25,7.75,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
197,2017,2017-12-31,16,36.023,LAC,,OAK,W 30-10,*,28,37,75.68,387,3,0,135.8,1,7,10.46,12.08,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
198,2018,2018-09-09,1,36.275,LAC,,KAN,L 28-38,*,34,51,66.67,424,3,1,103.7,1,6,8.31,8.61,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
199,2018,2018-09-16,2,36.282,LAC,@,BUF,W 31-20,*,23,27,85.19,256,3,0,143.2,2,16,9.48,11.70,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
200,2018,2018-09-23,3,36.289,LAC,@,LAR,L 23-35,*,18,30,60.00,226,2,0,105.7,1,4,7.53,8.87,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
