ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1987,1987-10-04,3,23.208,CIN,,SDG,L 9-10
2,1987,1987-10-11,4,23.215,CIN,@,SEA,W 17-10
3,1987,1987-10-18,5,23.222,CIN,,CLE,L 0-34
4,1987,1987-11-15,9,23.250,CIN,@,ATL,W 16-10
5,1987,1987-11-22,10,23.257,CIN,,PIT,L 16-30
6,1987,1987-11-29,11,23.264,CIN,@,NYJ,L 20-27
7,1987,1987-12-06,12,23.271,CIN,,KAN,W 30-27
8,1987,1987-12-27,15,23.292,CIN,@,HOU,L 17-21
9,1988,1988-09-04,1,24.178,CIN,,PHO,W 21-14
10,1988,1988-09-11,2,24.185,CIN,@,PHI,W 28-24
11,1988,1988-09-18,3,24.192,CIN,@,PIT,W 17-12
12,1988,1988-10-23,8,24.227,CIN,,HOU,W 44-21
