ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
58,2008,2008-12-14,14,28.339,DET,@,IND,L 21-31,,,,,,,0.0%,,,,,,
59,2008,2008-12-21,15,28.346,DET,,NOR,L 7-42,,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0
60,2008,2008-12-28,16,28.353,DET,@,GNB,L 21-31,*,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0
61,2009,2009-09-13,1,29.246,SEA,,STL,W 28-0,,,,,,,0.0%,,,,,,
62,2009,2009-09-20,2,29.253,SEA,@,SFO,L 10-23,,2,,,,,0.0%,,,,,,
63,2009,2009-09-27,3,29.260,SEA,,CHI,L 19-25,*,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
64,2009,2009-10-04,4,29.267,SEA,@,IND,L 17-34,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0
65,2009,2009-10-11,5,29.274,SEA,,JAX,W 41-0,,1,,,,,0.0%,,,,,,
66,2009,2009-10-18,6,29.281,SEA,,ARI,L 3-27,,,,,,,0.0%,,,,,,
67,2009,2009-11-01,7,29.295,SEA,@,DAL,L 17-38,,,,,,,0.0%,,,,,,
68,2009,2009-11-08,8,29.302,SEA,,DET,W 32-20,,,,,,,0.0%,,,,,,
69,2009,2009-11-15,9,29.309,SEA,@,ARI,L 20-31,,,,,,,0.0%,,,,,,
70,2009,2009-11-22,10,29.316,SEA,@,MIN,L 9-35,,,,,,,0.0%,,,,,,
71,2009,2009-11-29,11,29.323,SEA,@,STL,W 27-17,*,,,,,,0.0%,,,,,,
72,2009,2009-12-06,12,29.330,SEA,,SFO,W 20-17,,,,,,,0.0%,,,,,,
73,2009,2009-12-13,13,29.337,SEA,@,HOU,L 7-34,,,,,,,0.0%,,,,,,
74,2009,2009-12-20,14,29.344,SEA,,TAM,L 7-24,,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0
75,2009,2009-12-27,15,29.351,SEA,@,GNB,L 10-48,,,0,0,,0,0.0%,,0,0,0.0,0,1
76,2009,2010-01-03,16,29.358,SEA,,TEN,L 13-17,*,,,,,,0.0%,,,,,,
