ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1967,1967-09-17,1,23.031,MIA,,DEN,W 35-21,2,12,6.00,0,1,4,4.00,0,0,0,,0,0,0
2,1967,1967-09-24,2,23.038,MIA,,KAN,L 0-24,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
3,1967,1967-10-01,3,23.045,MIA,@,NYJ,L 7-29,1,2,2.00,0,0,0,,0,1,20,20.00,0,0,0
4,1967,1967-10-08,4,23.052,MIA,@,KAN,L 0-41,0,0,,0,4,2,0.50,0,0,0,,0,0,0
5,1967,1967-10-15,5,23.059,MIA,@,BOS,L 10-41,1,3,3.00,0,0,0,,0,1,37,37.00,0,0,0
6,1967,1967-10-22,6,23.066,MIA,,NYJ,L 14-33,3,9,3.00,0,0,0,,0,0,0,,0,0,0
7,1967,1967-11-05,7,23.080,MIA,@,BUF,L 13-35,1,0,0.00,0,0,0,,0,0,0,,0,0,0
8,1967,1967-11-12,8,23.087,MIA,@,SDG,L 0-24,6,16,2.67,0,0,0,,0,0,0,,0,0,0
9,1967,1967-11-19,9,23.094,MIA,@,OAK,L 17-31,13,71,5.46,1,0,0,,0,0,0,,0,1,6
10,1967,1967-11-26,10,23.101,MIA,,BUF,W 17-14,9,19,2.11,1,3,25,8.33,0,0,0,,0,1,6
11,1967,1967-12-03,11,23.108,MIA,@,HOU,L 14-17,11,30,2.73,0,2,-5,-2.50,0,0,0,,0,0,0
12,1967,1967-12-10,12,23.115,MIA,,SDG,W 41-24,15,43,2.87,1,2,12,6.00,0,0,0,,0,1,6
13,1967,1967-12-17,13,23.122,MIA,,BOS,W 41-32,11,43,3.91,0,4,84,21.00,1,0,0,,0,1,6
14,1967,1967-12-23,14,23.128,MIA,,HOU,L 10-41,9,22,2.44,0,2,11,5.50,0,0,0,,0,0,0
15,1968,1968-09-14,1,24.028,MIA,,HOU,L 10-24,15,68,4.53,0,1,29,29.00,0,0,0,,0,0,0
16,1968,1968-10-12,5,24.056,MIA,,BUF,T 14-14,4,4,1.00,1,0,0,,0,0,0,,0,1,6
17,1968,1968-10-20,6,24.064,MIA,@,CIN,W 24-22,13,29,2.23,0,2,30,15.00,1,0,0,,0,1,6
18,1968,1968-10-27,7,24.071,MIA,@,DEN,L 14-21,1,1,1.00,0,0,0,,0,0,0,,0,0,0
19,1968,1968-11-03,8,24.078,MIA,@,SDG,L 28-34,4,5,1.25,0,0,0,,0,0,0,,0,0,0
20,1968,1968-11-10,9,24.085,MIA,@,BUF,W 21-17,8,6,0.75,0,1,11,11.00,0,0,0,,0,0,0
21,1968,1968-11-17,10,24.092,MIA,,CIN,L 21-38,7,55,7.86,0,3,86,28.67,2,0,0,,0,2,12
22,1968,1968-11-24,11,24.099,MIA,@,BOS,W 34-10,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
23,1968,1968-12-01,12,24.106,MIA,@,NYJ,L 17-35,1,9,9.00,0,1,34,34.00,0,0,0,,0,0,0
24,1969,1969-09-14,1,25.028,MIA,@,CIN,L 21-27,7,27,3.86,0,2,8,4.00,0,0,0,,0,0,0
25,1969,1969-09-20,2,25.034,MIA,@,OAK,L 17-20,13,37,2.85,0,3,63,21.00,0,0,0,,0,0,0
26,1969,1969-09-28,3,25.042,MIA,@,HOU,L 10-22,8,16,2.00,0,5,54,10.80,0,0,0,,0,0,0
27,1970,1970-09-20,1,26.034,MIA,@,BOS,L 14-27,0,0,,0,2,29,14.50,0,1,11,11.00,0,0,0
28,1970,1970-09-27,2,26.041,MIA,@,HOU,W 20-10,,,,,,,,,,,,,,
29,1970,1970-10-03,3,26.047,MIA,,OAK,W 20-13,0,0,,0,0,0,,0,1,0,0.00,0,0,0
30,1970,1970-10-10,4,26.054,MIA,@,NYJ,W 20-6,,,,,,,,,,,,,,
31,1970,1970-10-18,5,26.062,MIA,@,BUF,W 33-14,1,2,2.00,0,0,0,,0,0,0,,0,0,0
32,1970,1970-10-25,6,26.069,MIA,,CLE,L 0-28,,,,,,,,,,,,,,
33,1970,1970-11-01,7,26.076,MIA,@,BAL,L 0-35,0,0,,0,3,20,6.67,0,0,0,,0,0,0
34,1970,1970-11-08,8,26.083,MIA,@,PHI,L 17-24,,,,,,,,,,,,,,
35,1970,1970-11-15,9,26.090,MIA,,NOR,W 21-10,,,,,,,,,,,,,,
36,1970,1970-11-22,10,26.097,MIA,,BAL,W 34-17,1,4,4.00,0,0,0,,0,0,0,,0,0,0
37,1970,1970-11-30,11,26.105,MIA,@,ATL,W 20-7,,,,,,,,,,,,,,
38,1970,1970-12-06,12,26.111,MIA,,BOS,W 37-20,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
39,1970,1970-12-13,13,26.118,MIA,,NYJ,W 16-10,0,0,,0,0,0,,0,2,24,12.00,0,0,0
40,1970,1970-12-20,14,26.125,MIA,,BUF,W 45-7,5,19,3.80,0,1,36,36.00,1,0,0,,0,1,6
