ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-09-10,1,23.306,ATL,@,CHI,W 23-17,
2,2017,2017-09-17,2,23.313,ATL,,GNB,W 34-23,
3,2017,2017-10-22,6,23.348,ATL,@,NWE,L 7-23,
4,2017,2017-10-29,7,23.355,ATL,@,NYJ,W 25-20,
5,2017,2017-11-05,8,23.362,ATL,@,CAR,L 17-20,
6,2017,2017-11-26,11,24.018,IND,,TEN,L 16-20,
7,2017,2017-12-03,12,24.025,IND,@,JAX,L 10-30,
8,2017,2017-12-10,13,24.032,IND,@,BUF,L 7-13,
9,2017,2017-12-14,14,24.036,IND,,DEN,L 13-25,
10,2017,2017-12-23,15,24.045,IND,@,BAL,L 16-23,
11,2017,2017-12-31,16,24.053,IND,,HOU,W 22-13,
12,2018,2018-09-09,1,24.305,SEA,@,DEN,L 24-27,
