ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-12-04,14,23.349,IND,@,MIA,W 31-28,,,,,,
2,1988,1988-12-10,15,23.355,IND,@,NYJ,L 16-34,,,,,,
3,1988,1988-12-18,16,23.363,IND,,BUF,W 17-14,,,,,,
4,1989,1989-09-10,1,24.263,IND,,SFO,L 24-30,,,,,,
5,1989,1989-09-17,2,24.270,IND,@,RAM,L 17-31,,,,,,
6,1989,1989-09-24,3,24.277,IND,,ATL,W 13-9,0,0,0.0,1,27,0
7,1989,1989-10-01,4,24.284,IND,@,NYJ,W 17-10,,,,,,
8,1989,1989-10-08,5,24.291,IND,,BUF,W 37-14,1,6,0.0,2,82,1
9,1989,1989-10-15,6,24.298,IND,@,DEN,L 3-14,,,,,,
10,1989,1989-10-22,7,24.305,IND,@,CIN,W 23-12,0,0,0.0,2,37,0
11,1989,1989-10-29,8,24.312,IND,,NWE,L 20-23,,,,,,
12,1989,1989-11-05,9,24.319,IND,@,MIA,L 13-19,,,,,,
13,1989,1989-11-12,10,24.326,IND,@,BUF,L 7-30,,,,,,
14,1989,1989-11-19,11,24.333,IND,,NYJ,W 27-10,0,0,0.0,1,2,0
15,1989,1989-11-26,12,24.340,IND,,SDG,W 10-6,,,,,,
16,1989,1989-12-03,13,24.347,IND,@,NWE,L 16-22,,,,,,
17,1989,1989-12-10,14,24.354,IND,,CLE,W 23-17,0,0,0.0,1,77,0
18,1989,1989-12-17,15,24.361,IND,,MIA,W 42-13,,,,,,
19,1989,1989-12-24,16,25.003,IND,@,NOR,L 6-41,,,,,,
20,1990,1990-09-09,1,25.262,IND,@,BUF,L 10-26,,,,,,
21,1990,1990-09-16,2,25.269,IND,,NWE,L 14-16,,,,,,
22,1990,1990-09-23,3,25.276,IND,@,HOU,L 10-24,,,,,,
23,1990,1990-09-30,4,25.283,IND,@,PHI,W 24-23,,,,,,
24,1990,1990-10-07,5,25.290,IND,,KAN,W 23-19,0,0,0.0,1,40,0
25,1990,1990-10-21,6,25.304,IND,,DEN,L 17-27,,,,,,
26,1990,1990-10-28,7,25.311,IND,,MIA,L 7-27,,,,,,
27,1990,1990-11-05,8,25.319,IND,,NYG,L 7-24,,,,,,
28,1990,1990-11-11,9,25.325,IND,@,NWE,W 13-10,,,,,,
29,1990,1990-11-18,10,25.332,IND,,NYJ,W 17-14,,,,,,
30,1990,1990-11-25,11,25.339,IND,@,CIN,W 34-20,,,,,,
31,1990,1990-12-02,12,25.346,IND,@,PHO,L 17-20,,,,,,
32,1990,1990-12-09,13,25.353,IND,,BUF,L 7-31,,,,,,
33,1990,1990-12-16,14,25.360,IND,@,NYJ,W 29-21,,,,,,
34,1990,1990-12-22,15,26.001,IND,,WAS,W 35-28,0,0,0.0,1,11,0
35,1990,1990-12-30,16,26.009,IND,@,MIA,L 17-23,,,,,,
36,1991,1991-09-01,1,26.254,IND,,NWE,L 7-16,,,,,,
37,1991,1991-09-08,2,26.261,IND,@,MIA,L 6-17,,,,,,
38,1991,1991-09-15,3,26.268,IND,@,RAI,L 0-16,,,,,,
39,1991,1991-09-22,4,26.275,IND,,DET,L 24-33,,,,,,
40,1991,1991-09-29,5,26.282,IND,@,SEA,L 3-31,,,,,,
41,1991,1991-10-06,6,26.289,IND,,PIT,L 3-21,,,,0,-2,0
42,1991,1991-10-13,7,26.296,IND,@,BUF,L 6-42,,,,,,
43,1991,1991-10-20,8,26.303,IND,,NYJ,L 6-17,,,,,,
44,1991,1991-11-03,9,26.317,IND,,MIA,L 6-10,,,,,,
45,1991,1991-11-10,10,26.324,IND,@,NYJ,W 28-27,,,,,,
46,1991,1991-11-17,11,26.331,IND,,CHI,L 17-31,,,,,,
47,1991,1991-11-24,12,26.338,IND,@,GNB,L 10-14,,,,,,
48,1991,1991-12-01,13,26.345,IND,,CLE,L 0-31,,,,,,
49,1991,1991-12-08,14,26.352,IND,@,NWE,L 17-23,,,,,,
50,1991,1991-12-15,15,26.359,IND,,BUF,L 7-35,,,,,,
51,1991,1991-12-22,16,27.001,IND,@,TAM,L 3-17,,,,,,
52,1992,1992-09-06,1,27.260,NOR,@,PHI,L 13-15,,,,,,
53,1992,1992-09-13,2,27.267,NOR,,CHI,W 28-6,,,,,,
54,1992,1992-09-20,3,27.274,NOR,@,ATL,W 10-7,,,,,,
55,1992,1992-09-27,4,27.281,NOR,,SFO,L 10-16,,,,,,
