ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1960,1960-10-09,5,26.201,OAK,@,DTX,W 20-19,1,3,3.00,0,0,0,0,0,0
2,1961,1961-10-29,7,27.221,OAK,,NYT,L 6-14,0,0,,0,0,0,1,32,0
3,1961,1961-11-05,8,27.228,OAK,@,BUF,W 31-22,0,0,,0,0,0,1,12,0
4,1961,1961-12-09,13,27.262,OAK,,BOS,L 21-35,0,0,,0,1,6,1,35,1
