ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1981,1981-09-06,1,22.175,STL,,MIA,L 7-20,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,36,36.00,0,5,37,7.40,0,0,0
2,1981,1981-09-13,2,22.182,STL,@,DAL,L 17-30,4,10,2.50,0,1,16,16.00,0,0,0,,0,0,0,,,,,,2,78,39.00,0,1,18,18.00,0,0,0
3,1981,1981-09-20,3,22.189,STL,,WAS,W 40-30,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,3,69,23.00,0,3,69,23.00,1,1,6
4,1981,1981-09-27,4,22.196,STL,@,TAM,L 10-20,5,18,3.60,0,1,5,5.00,0,0,0,,0,0,0,,,,,,3,64,21.33,0,3,32,10.67,0,0,0
5,1981,1981-10-04,5,22.203,STL,,DAL,W 20-17,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,,,,,3,73,24.33,0,2,10,5.00,0,0,0
6,1981,1981-10-11,6,22.210,STL,@,NYG,L 14-34,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,4,68,17.00,0,2,24,12.00,0,0,0
7,1981,1981-10-18,7,22.217,STL,@,ATL,L 20-41,3,50,16.67,0,0,0,,0,0,0,,0,0,0,,,,,,7,178,25.43,0,6,51,8.50,0,0,0
8,1981,1981-10-25,8,22.224,STL,,MIN,W 30-17,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,3,67,22.33,0,5,82,16.40,0,0,0
9,1981,1981-11-01,9,22.231,STL,@,WAS,L 21-42,1,0,0.00,0,2,3,1.50,0,0,0,,0,0,0,,,,,,7,141,20.14,0,3,25,8.33,0,0,0
10,1981,1981-11-08,10,22.238,STL,,PHI,L 10-52,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,6,134,22.33,0,1,12,12.00,0,0,0
11,1981,1981-11-15,11,22.245,STL,,BUF,W 24-0,3,31,10.33,0,2,11,5.50,1,0,0,,0,0,0,,,,,,1,22,22.00,0,2,31,15.50,0,1,6
