ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1985,1985-09-08,1,25.323,TAM,@,CHI,L 28-38,
2,1985,1985-09-15,2,25.330,TAM,,MIN,L 16-31,
3,1985,1985-09-29,4,25.344,TAM,@,DET,L 9-30,
4,1985,1985-10-06,5,25.351,TAM,,CHI,L 19-27,
5,1985,1985-10-13,6,25.358,TAM,,RAM,L 27-31,1.0
6,1985,1985-10-20,7,26.000,TAM,@,MIA,L 38-41,
7,1985,1985-10-27,8,26.007,TAM,,NWE,L 14-32,
8,1985,1985-11-03,9,26.014,TAM,@,NYG,L 20-22,
9,1985,1985-11-10,10,26.021,TAM,,STL,W 16-0,
10,1985,1985-11-17,11,26.028,TAM,@,NYJ,L 28-62,
11,1985,1985-11-24,12,26.035,TAM,,DET,W 19-16,
