ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2002,2002-10-20,7,25.002,CAR,@,ATL,L 0-30,,,,,
2,2002,2002-10-27,8,25.009,CAR,,TAM,L 9-12,,,,,
3,2002,2002-11-10,9,25.023,CAR,,NOR,L 24-34,,,,,
4,2002,2002-11-17,10,25.030,CAR,@,TAM,L 10-23,,,,,
5,2002,2002-11-24,11,25.037,CAR,,ATL,L 0-41,,,,,
6,2002,2002-12-01,12,25.044,CAR,@,CLE,W 13-6,,,,,
7,2002,2002-12-08,13,25.051,CAR,,CIN,W 52-31,,,,,
8,2002,2002-12-15,14,25.058,CAR,@,PIT,L 14-30,,,,,
9,2002,2002-12-22,15,25.065,CAR,,CHI,W 24-14,,,,,
10,2002,2002-12-29,16,25.072,CAR,@,NOR,W 10-6,,,,,
11,2003,2003-09-21,3,25.338,JAX,@,IND,L 13-23,,,,,
12,2003,2003-09-28,4,25.345,JAX,@,HOU,L 20-24,,,,,
13,2003,2003-10-05,5,25.352,JAX,,SDG,W 27-21,,,,,
14,2003,2003-10-12,6,25.359,JAX,,MIA,L 10-24,,,,,
15,2003,2003-10-26,7,26.008,JAX,,TEN,L 17-30,*,,,,
16,2003,2003-11-02,8,26.015,JAX,@,BAL,L 17-24,*,,,,
17,2003,2003-11-09,9,26.022,JAX,,IND,W 28-23,*,0.0,1,12,0
18,2003,2003-11-16,10,26.029,JAX,@,TEN,L 3-10,*,,,,
19,2003,2003-11-23,11,26.036,JAX,@,NYJ,L 10-13,*,,,,
20,2003,2003-11-30,12,26.043,JAX,,TAM,W 17-10,*,,,,
21,2003,2003-12-07,13,26.050,JAX,,HOU,W 27-0,*,,,,
22,2003,2003-12-14,14,26.057,JAX,@,NWE,L 13-27,*,,,,
23,2003,2003-12-21,15,26.064,JAX,,NOR,W 20-19,*,,,,
24,2003,2003-12-28,16,26.071,JAX,@,ATL,L 14-21,*,,,,
25,2004,2004-09-12,1,26.330,JAX,@,BUF,W 13-10,,,,,
26,2004,2004-09-19,2,26.337,JAX,,DEN,W 7-6,,,,,
27,2004,2004-09-26,3,26.344,JAX,@,TEN,W 15-12,,,,,
28,2004,2004-10-03,4,26.351,JAX,,IND,L 17-24,,,,,
29,2004,2004-10-10,5,26.358,JAX,@,SDG,L 21-34,,,,,
30,2004,2004-10-17,6,26.365,JAX,,KAN,W 22-16,,0.0,1,0,0
31,2004,2004-10-24,7,27.006,JAX,@,IND,W 27-24,,,,,
32,2004,2004-10-31,8,27.013,JAX,@,HOU,L 6-20,,,,,
33,2004,2004-11-14,9,27.027,JAX,,DET,W 23-17,,,,,
34,2004,2004-11-21,10,27.034,JAX,,TEN,L 15-18,,,,,
35,2004,2004-11-28,11,27.041,JAX,@,MIN,L 16-27,,,,,
36,2004,2004-12-05,12,27.048,JAX,,PIT,L 16-17,,,,,
37,2004,2004-12-12,13,27.055,JAX,,CHI,W 22-3,,,,,
38,2004,2004-12-19,14,27.062,JAX,@,GNB,W 28-25,,,,,
39,2004,2004-12-26,15,27.069,JAX,,HOU,L 0-21,,,,,
40,2004,2005-01-02,16,27.076,JAX,@,OAK,W 13-6,,1.0,0,0,0
41,2005,2005-09-11,1,27.328,JAX,,SEA,W 26-14,,,,,
42,2005,2005-09-18,2,27.335,JAX,@,IND,L 3-10,,,,,
43,2005,2005-09-25,3,27.342,JAX,@,NYJ,W 26-20,*,0.0,1,0,0
44,2005,2005-10-02,4,27.349,JAX,,DEN,L 7-20,*,,,,
45,2005,2005-10-09,5,27.356,JAX,,CIN,W 23-20,*,,,,
46,2005,2005-10-16,6,27.363,JAX,@,PIT,W 23-17,*,,,,
47,2005,2005-10-30,7,28.012,JAX,@,STL,L 21-24,*,,,,
48,2005,2005-11-06,8,28.019,JAX,,HOU,W 21-14,*,,,,
49,2005,2005-11-13,9,28.026,JAX,,BAL,W 30-3,*,,,,
50,2005,2005-11-20,10,28.033,JAX,@,TEN,W 31-28,*,,,,
51,2005,2005-11-27,11,28.040,JAX,@,ARI,W 24-17,*,,,,
52,2005,2005-12-04,12,28.047,JAX,@,CLE,W 20-14,*,,,,
53,2005,2005-12-11,13,28.054,JAX,,IND,L 18-26,*,,,,
54,2005,2005-12-18,14,28.061,JAX,,SFO,W 10-9,*,,,,
55,2005,2005-12-24,15,28.067,JAX,@,HOU,W 38-20,,,,,
56,2005,2006-01-01,16,28.075,JAX,,TEN,W 40-13,,,,,
57,2006,2006-12-31,16,29.074,SFO,@,DEN,W 26-23,,,,,
58,2007,2007-09-09,1,29.326,CAR,@,STL,W 27-13,*,,,,
59,2007,2007-09-16,2,29.333,CAR,,HOU,L 21-34,*,,,,
60,2007,2007-09-23,3,29.340,CAR,@,ATL,W 27-20,,,,,
61,2007,2007-09-30,4,29.347,CAR,,TAM,L 7-20,*,,,,
62,2007,2007-10-07,5,29.354,CAR,@,NOR,W 16-13,*,,,,
63,2007,2007-10-14,6,29.361,CAR,@,ARI,W 25-10,*,0.0,2,0,0
64,2007,2007-10-28,7,30.010,CAR,,IND,L 7-31,*,,,,
65,2007,2007-11-04,8,30.017,CAR,@,TEN,L 7-20,*,0.0,1,19,0
66,2007,2007-11-11,9,30.024,CAR,,ATL,L 13-20,*,,,,
67,2007,2007-11-18,10,30.031,CAR,@,GNB,L 17-31,*,,,,
68,2007,2007-11-25,11,30.038,CAR,,NOR,L 6-31,*,,,,
69,2007,2007-12-02,12,30.045,CAR,,SFO,W 31-14,*,,,,
70,2007,2007-12-09,13,30.052,CAR,@,JAX,L 6-37,*,,,,
71,2007,2007-12-16,14,30.059,CAR,,SEA,W 13-10,*,,,,
72,2007,2007-12-22,15,30.065,CAR,,DAL,L 13-20,*,,,,
73,2007,2007-12-30,16,30.073,CAR,@,TAM,W 31-23,*,,,,
