ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-03,1,23.190,CHI,,MIN,W 31-14,,,,,
2,1995,1995-10-15,6,23.232,CHI,@,JAX,W 30-27,,,,,
3,1995,1995-10-30,8,23.247,CHI,@,MIN,W 14-6,,,,,
4,1995,1995-11-05,9,23.253,CHI,,PIT,L 34-37,,,,,
5,1995,1995-11-12,10,23.260,CHI,@,GNB,L 28-35,,,,,
6,1995,1995-11-19,11,23.267,CHI,,DET,L 17-24,,,,,
7,1995,1995-11-26,12,23.274,CHI,@,NYG,W 27-24,,,,,
8,1995,1995-12-04,13,23.282,CHI,@,DET,L 7-27,,,,,
9,1995,1995-12-10,14,23.288,CHI,@,CIN,L 10-16,,,,,
10,1995,1995-12-17,15,23.295,CHI,,TAM,W 31-10,,,,,
11,1995,1995-12-24,16,23.302,CHI,,PHI,W 20-14,,,,,
12,1996,1996-09-02,1,24.190,CHI,,DAL,W 22-6,,,,,
13,1996,1996-09-08,2,24.196,CHI,@,WAS,L 3-10,,,,,
14,1996,1996-09-15,3,24.203,CHI,,MIN,L 14-20,,,,,
15,1996,1996-09-29,5,24.217,CHI,,OAK,W 19-17,,,,,
16,1996,1996-10-06,6,24.224,CHI,,GNB,L 6-37,,,,,
17,1996,1996-10-13,7,24.231,CHI,@,NOR,L 24-27,,,,,
18,1996,1996-10-28,8,24.246,CHI,@,MIN,W 15-13,,,,,
19,1996,1996-11-03,9,24.252,CHI,,TAM,W 13-10,,,,,
20,1996,1996-11-10,10,24.259,CHI,@,DEN,L 12-17,,,,,
21,1996,1996-11-17,11,24.266,CHI,@,KAN,L 10-14,,,,,
22,1996,1996-11-24,12,24.273,CHI,,DET,W 31-14,,,,,
23,1996,1996-12-01,13,24.280,CHI,@,GNB,L 17-28,,,,,
24,1996,1996-12-08,14,24.287,CHI,,STL,W 35-9,,,,,
25,1996,1996-12-14,15,24.293,CHI,,SDG,W 27-14,,,,,
26,1996,1996-12-22,16,24.301,CHI,@,TAM,L 19-34,,,,,
27,1997,1997-09-14,3,25.201,CHI,,DET,L 7-32,,,,,
28,1997,1997-09-21,4,25.208,CHI,@,NWE,L 3-31,,,,,
29,1997,1997-09-28,5,25.215,CHI,@,DAL,L 3-27,,,,,
30,1997,1997-10-05,6,25.222,CHI,,NOR,L 17-20,,,,,
31,1997,1997-10-12,7,25.229,CHI,,GNB,L 23-24,,,,,
32,1997,1997-10-27,8,25.244,CHI,@,MIA,W 36-33,,,,,
33,1997,1997-11-02,9,25.250,CHI,,WAS,L 8-31,,,,,
34,1997,1997-11-27,13,25.275,CHI,@,DET,L 20-55,,,,,
35,1997,1997-12-07,14,25.285,CHI,,BUF,W 20-3,,,,,
36,1997,1997-12-14,15,25.292,CHI,@,STL,W 13-10,,,,,
37,1997,1997-12-21,16,25.299,CHI,@,TAM,L 15-31,,,,,
38,1998,1998-09-06,1,26.193,CHI,,JAX,L 23-24,,1.0,0,0,0
39,1998,1998-09-13,2,26.200,CHI,@,PIT,L 12-17,,,,,
40,1998,1998-09-20,3,26.207,CHI,@,TAM,L 15-27,,,,,
41,1998,1998-09-27,4,26.214,CHI,,MIN,L 28-31,,,,,
42,1998,1998-10-04,5,26.221,CHI,,DET,W 31-27,,,,,
43,1998,1998-10-11,6,26.228,CHI,@,ARI,L 7-20,,0.0,1,0,0
44,1998,1998-10-18,7,26.235,CHI,,DAL,W 13-12,,,,,
45,1998,1998-10-25,8,26.242,CHI,@,TEN,W 23-20,,,,,
46,1998,1998-11-08,9,26.256,CHI,,STL,L 12-20,,,,,
47,1998,1998-11-15,10,26.263,CHI,@,DET,L 3-26,,,,,
48,1998,1998-11-22,11,26.270,CHI,@,ATL,L 13-20,,,,,
49,1998,1998-11-29,12,26.277,CHI,,TAM,L 17-31,,,,,
50,1998,1998-12-06,13,26.284,CHI,@,MIN,L 22-48,,,,,
51,1998,1998-12-13,14,26.291,CHI,@,GNB,L 20-26,,,,,
52,1998,1998-12-27,16,26.305,CHI,,GNB,L 13-16,,,,,
53,1999,1999-09-12,1,27.199,CHI,,KAN,W 20-17,*,,,,
54,1999,1999-09-19,2,27.206,CHI,,SEA,L 13-14,*,,,,
55,1999,1999-09-26,3,27.213,CHI,@,OAK,L 17-24,*,,,,
56,1999,1999-10-03,4,27.220,CHI,,NOR,W 14-10,*,,,,
57,1999,1999-10-10,5,27.227,CHI,@,MIN,W 24-22,*,,,,
58,1999,1999-10-17,6,27.234,CHI,,PHI,L 16-20,*,,,,
59,1999,1999-10-31,8,27.248,CHI,@,WAS,L 22-48,*,,,,
60,1999,1999-11-07,9,27.255,CHI,@,GNB,W 14-13,*,,,,
61,1999,1999-11-14,10,27.262,CHI,,MIN,L 24-27,*,,,,
62,1999,1999-11-21,11,27.269,CHI,@,SDG,W 23-20,*,,,,
63,1999,1999-11-25,12,27.273,CHI,@,DET,L 17-21,,,,,
64,1999,1999-12-05,13,27.283,CHI,,GNB,L 19-35,,,,,
65,1999,1999-12-26,15,27.304,CHI,@,STL,L 12-34,,0.0,1,0,0
66,1999,2000-01-02,16,27.311,CHI,,TAM,L 6-20,,,,,
67,2000,2000-09-10,2,28.198,CHI,@,TAM,L 0-41,,,,,
68,2000,2000-09-17,3,28.205,CHI,,NYG,L 7-14,*,,,,
69,2000,2000-09-24,4,28.212,CHI,,DET,L 14-21,*,,,,
70,2000,2000-10-01,5,28.219,CHI,@,GNB,W 27-24,*,,,,
71,2000,2000-10-08,6,28.226,CHI,,NOR,L 10-31,*,,,,
72,2000,2000-10-15,7,28.233,CHI,,MIN,L 16-28,*,,,,
73,2000,2000-10-22,8,28.240,CHI,@,PHI,L 9-13,*,,,,
74,2000,2000-11-05,9,28.254,CHI,,IND,W 27-24,*,,,,
75,2000,2000-11-12,10,28.261,CHI,@,BUF,L 3-20,,,,,
76,2000,2000-11-19,11,28.268,CHI,,TAM,W 13-10,,,,,
77,2000,2000-11-26,12,28.275,CHI,@,NYJ,L 10-17,,,,,
78,2000,2000-12-03,13,28.282,CHI,,GNB,L 6-28,*,,,,
79,2000,2000-12-10,14,28.289,CHI,,NWE,W 24-17,*,,,,
80,2000,2000-12-17,15,28.296,CHI,@,SFO,L 0-17,*,,,,
81,2000,2000-12-24,16,28.303,CHI,@,DET,W 23-20,*,1.0,0,0,0
82,2001,2001-09-09,1,29.196,IND,@,NYJ,W 45-24,,,,,
