ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2000,2000-09-10,2,22.238,JAX,@,BAL,L 36-39,,9,2,9,4.50,0,22.2%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0
2,2000,2000-09-17,3,22.245,JAX,,CIN,W 13-0,*,1,0,0,,0,0.0%,0.00,1,20,20.00,0,0,0,,0,0,0,,0,0,0
3,2000,2000-09-25,4,22.253,JAX,@,IND,L 14-43,,3,2,20,10.00,0,66.7%,6.67,1,0,0.00,0,0,0,,0,2,21,10.50,0,0,0
4,2000,2000-10-01,5,22.259,JAX,,PIT,L 13-24,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,1,9,9.00,0,0,0
5,2000,2000-10-08,6,22.266,JAX,,BAL,L 10-15,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,6,38,6.33,0,0,0
6,2000,2000-10-16,7,22.274,JAX,@,TEN,L 13-27,,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,2,25,12.50,0,0,0
7,2000,2000-10-22,8,22.280,JAX,,WAS,L 16-35,,6,2,40,20.00,1,33.3%,6.67,1,8,8.00,0,0,0,,0,2,9,4.50,0,1,6
8,2000,2000-10-29,9,22.287,JAX,@,DAL,W 23-17,,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,,0,0,0,,0,0,0
9,2000,2000-11-12,10,22.301,JAX,,SEA,L 21-28,,0,0,0,,0,0.0%,,0,0,,0,4,93,23.25,0,0,0,,0,0,0
10,2000,2000-11-19,11,22.308,JAX,@,PIT,W 34-24,,,,,,,0.0%,,,,,,,,,,,,,,,
11,2000,2000-11-26,12,22.315,JAX,,TEN,W 16-13,,2,1,45,45.00,0,50.0%,22.50,0,0,,0,0,0,,0,0,0,,0,0,0
12,2000,2000-12-03,13,22.322,JAX,,CLE,W 48-0,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,1,6,6.00,0,0,0
13,2000,2000-12-17,15,22.336,JAX,@,CIN,L 14-17,,,,,,,0.0%,,,,,,,,,,,,,,,
