ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1966,1966-10-16,6,22.148,OAK,@,KAN,W 34-13,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
2,1966,1966-12-11,14,22.204,OAK,,DEN,W 28-10,1,7,7.00,0,1,11,11.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
3,1967,1967-09-10,1,23.112,OAK,,DEN,W 51-0,3,13,4.33,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
4,1967,1967-11-19,9,23.182,OAK,,MIA,W 31-17,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
5,1967,1967-11-23,10,23.186,OAK,@,KAN,W 44-22,13,81,6.23,1,4,27,6.75,0,0,0,,0,0,0,,,0,,,0,0,,0,1,6
6,1967,1967-12-03,11,23.196,OAK,@,SDG,W 41-21,8,26,3.25,0,2,22,11.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
7,1967,1967-12-10,12,23.203,OAK,@,HOU,W 19-7,15,71,4.73,0,6,56,9.33,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
8,1967,1967-12-17,13,23.210,OAK,,NYJ,W 38-29,15,86,5.73,0,3,73,24.33,1,0,0,,0,0,0,,,0,,,0,0,,0,1,6
9,1967,1967-12-24,14,23.217,OAK,,BUF,W 28-21,12,74,6.17,0,1,14,14.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
10,1968,1968-09-15,1,24.117,OAK,@,BUF,W 48-6,7,28,4.00,1,1,14,14.00,0,0,0,,0,0,0,,,0,,,0,0,,0,1,6
11,1968,1968-09-21,2,24.123,OAK,@,MIA,W 47-21,12,93,7.75,1,1,49,49.00,1,0,0,,0,0,0,,,0,,,0,0,,0,2,12
12,1968,1968-09-29,3,24.131,OAK,@,HOU,W 24-15,11,42,3.82,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
13,1968,1968-10-06,4,24.138,OAK,,BOS,W 41-10,5,27,5.40,0,4,47,11.75,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
14,1968,1968-10-13,5,24.145,OAK,,SDG,L 14-23,7,19,2.71,0,1,21,21.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
15,1968,1968-10-20,6,24.152,OAK,@,KAN,L 10-24,6,15,2.50,0,1,5,5.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
