ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1972,1972-12-09,13,23.024,WAS,@,DAL,L 24-34,8,60,7.50,0,2,38,19.00,0,6,173,28.83,0,0,0,,0,0,0
2,1972,1972-12-17,14,23.032,WAS,,BUF,L 17-24,25,95,3.80,1,2,28,14.00,0,2,36,18.00,0,0,0,,0,1,6
3,1973,1973-09-16,1,23.305,WAS,,SDG,W 38-0,3,5,1.67,0,0,0,,0,0,0,,0,1,15,15.00,0,0,0
4,1973,1973-09-23,2,23.312,WAS,@,STL,L 27-34,0,0,,0,0,0,,0,6,225,37.50,1,0,0,,0,1,6
5,1973,1973-09-30,3,23.319,WAS,@,PHI,W 28-7,0,0,,0,0,0,,0,2,54,27.00,0,3,15,5.00,0,0,0
6,1973,1973-10-08,4,23.327,WAS,,DAL,W 14-7,0,0,,0,0,0,,0,1,28,28.00,0,2,27,13.50,0,0,0
7,1973,1973-10-14,5,23.333,WAS,@,NYG,W 21-3,0,0,,0,0,0,,0,1,25,25.00,0,0,0,,0,0,0
8,1973,1973-10-21,6,23.340,WAS,,STL,W 31-13,1,5,5.00,0,0,0,,0,1,29,29.00,0,0,0,,0,0,0
9,1973,1973-10-28,7,23.347,WAS,@,NOR,L 3-19,0,0,,0,0,0,,0,3,78,26.00,0,2,14,7.00,0,0,0
10,1973,1973-11-05,8,23.355,WAS,@,PIT,L 16-21,0,0,,0,0,0,,0,2,55,27.50,0,1,10,10.00,0,0,0
11,1973,1973-11-11,9,23.361,WAS,,SFO,W 33-9,1,2,2.00,0,0,0,,0,3,80,26.67,0,1,10,10.00,0,0,0
12,1973,1973-11-18,10,24.003,WAS,,BAL,W 22-14,0,0,,0,0,0,,0,2,66,33.00,0,0,0,,0,0,0
13,1973,1973-11-22,11,24.007,WAS,@,DET,W 20-0,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
14,1973,1973-12-02,12,24.017,WAS,,NYG,W 27-24,0,0,,0,0,0,,0,4,99,24.75,0,1,12,12.00,0,0,0
15,1973,1973-12-09,13,24.024,WAS,@,DAL,L 7-27,0,0,,0,0,0,,0,5,134,26.80,0,0,0,,0,0,0
16,1973,1973-12-16,14,24.031,WAS,,PHI,W 38-20,3,8,2.67,0,0,0,,0,5,123,24.60,0,0,0,,0,0,0
17,1974,1974-09-15,1,24.304,WAS,@,NYG,W 13-10,0,0,,0,0,0,,0,3,110,36.67,0,3,20,6.67,0,0,0
18,1974,1974-09-22,2,24.311,WAS,,STL,L 10-17,0,0,,0,0,0,,0,2,48,24.00,0,1,16,16.00,0,0,0
19,1974,1974-09-30,3,24.319,WAS,,DEN,W 30-3,0,0,,0,0,0,,0,1,23,23.00,0,4,47,11.75,0,0,0
20,1974,1974-10-06,4,24.325,WAS,@,CIN,L 17-28,0,0,,0,0,0,,0,3,72,24.00,0,3,30,10.00,0,0,0
21,1974,1974-10-13,5,24.332,WAS,,MIA,W 20-17,1,3,3.00,0,0,0,,0,1,32,32.00,0,2,27,13.50,0,0,0
22,1974,1974-11-10,9,24.360,WAS,@,PHI,W 27-20,,,,,,,,,,,,,,,,,,
23,1974,1974-12-09,13,25.024,WAS,@,RAM,W 23-17,,,,,,,,,,,,,,,,,,
