ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1988,1988-09-04,1,23.144,SDG,@,RAI,L 13-24,,,5,51,10.20,0,,,1,37,37.00,0,0,0,,0,0,0
2,1988,1988-09-11,2,23.151,SDG,@,DEN,L 3-34,,,2,11,5.50,0,,,0,0,,0,0,0,,0,0,0
3,1988,1988-09-18,3,23.158,SDG,,SEA,W 17-6,,,1,13,13.00,0,,,1,5,5.00,0,0,0,,0,0,0
4,1988,1988-09-25,4,23.165,SDG,@,KAN,W 24-23,,,3,63,21.00,1,,,0,0,,0,0,0,,0,1,6
5,1988,1988-10-02,5,23.172,SDG,,DEN,L 0-12,,,2,36,18.00,0,,,0,0,,0,0,0,,0,0,0
6,1988,1988-10-09,6,23.179,SDG,,NOR,L 17-23,,,3,36,12.00,0,,,1,10,10.00,0,0,0,,0,0,0
7,1988,1988-10-16,7,23.186,SDG,@,MIA,L 28-31,,,2,48,24.00,1,,,0,0,,0,0,0,,0,1,6
8,1988,1988-10-23,8,23.193,SDG,,IND,L 0-16,,,2,35,17.50,0,,,0,0,,0,0,0,,0,0,0
9,1988,1988-10-30,9,23.200,SDG,@,SEA,L 14-17,,,0,0,,0,,,0,0,,0,,,,,0,
10,1988,1988-11-06,10,23.207,SDG,,RAI,L 3-13,,,1,18,18.00,0,,,0,0,,0,0,0,,0,0,0
11,1988,1988-11-13,11,23.214,SDG,@,ATL,W 10-7,,,1,16,16.00,0,,,0,0,,0,0,0,,0,0,0
12,1988,1988-11-20,12,23.221,SDG,@,RAM,W 38-24,,,1,4,4.00,1,,,1,0,0.00,0,0,0,,0,1,6
13,1988,1988-11-27,13,23.228,SDG,,SFO,L 10-48,,,1,6,6.00,0,,,0,0,,0,0,0,,0,0,0
14,1988,1988-12-04,14,23.235,SDG,@,CIN,L 10-27,,,4,33,8.25,1,,,2,9,4.50,0,0,0,,0,1,6
15,1988,1988-12-11,15,23.242,SDG,,PIT,W 20-14,,,1,5,5.00,0,,,1,2,2.00,0,0,0,,0,0,0
16,1988,1988-12-18,16,23.249,SDG,,KAN,W 24-13,,,0,0,,0,,,0,0,,0,,,,,0,
17,1989,1989-09-10,1,24.150,SDG,@,RAI,L 14-40,,,1,6,6.00,0,,,1,19,19.00,0,0,0,,0,0,0
18,1989,1989-09-17,2,24.157,SDG,,HOU,L 27-34,,,3,46,15.33,0,,,0,0,,0,0,0,,0,0,0
19,1989,1989-09-24,3,24.164,SDG,,KAN,W 21-6,,,0,0,,0,,,0,0,,0,,,,,0,
20,1989,1989-10-01,4,24.171,SDG,@,PHO,W 24-13,,,3,36,12.00,0,,,0,0,,0,0,0,,0,0,0
21,1989,1989-12-17,15,24.248,SDG,@,KAN,W 20-13,,,0,0,,0,,,0,0,,0,,,,,0,
22,1989,1989-12-24,16,24.255,SDG,,DEN,W 19-16,,,4,38,9.50,0,,,0,0,,0,0,0,,0,0,0
23,1990,1990-09-09,1,25.149,SDG,@,DAL,L 14-17,,,1,20,20.00,0,,,0,0,,0,0,0,,0,0,0
24,1990,1990-09-16,2,25.156,SDG,,CIN,L 16-21,,,0,0,,0,,,,,,,,,,,,
25,1990,1990-09-23,3,25.163,SDG,@,CLE,W 24-14,,,0,0,,0,,,,,,,,,,,,
26,1990,1990-09-30,4,25.170,SDG,,HOU,L 7-17,,,2,36,18.00,0,,,0,0,,0,0,0,,0,0,0
27,1990,1990-10-07,5,25.177,SDG,@,PIT,L 14-36,,,2,51,25.50,0,,,0,0,,0,0,0,,0,0,0
28,1990,1990-10-14,6,25.184,SDG,@,NYJ,W 39-3,,,2,26,13.00,0,,,0,0,,0,0,0,,0,0,0
29,1990,1990-10-21,7,25.191,SDG,,RAI,L 9-24,,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0
30,1990,1990-10-28,8,25.198,SDG,,TAM,W 41-10,,,0,0,,0,,,,,,,,,,,,
31,1990,1990-11-04,9,25.205,SDG,@,SEA,W 31-14,,,3,55,18.33,1,,,0,0,,0,0,0,,0,1,6
32,1990,1990-11-11,10,25.212,SDG,,DEN,W 19-7,,,1,18,18.00,0,,,0,0,,0,0,0,,0,0,0
33,1990,1990-11-18,11,25.219,SDG,@,KAN,L 10-27,,,0,0,,0,,,,,,,,,,,,
34,1990,1990-12-02,13,25.233,SDG,,NYJ,W 38-17,,,0,0,,0,,,,,,,,,,,,
35,1990,1990-12-16,14,25.247,SDG,@,DEN,L 10-20,,,2,17,8.50,0,,,0,0,,0,0,0,,0,0,0
36,1990,1990-12-30,16,25.261,SDG,@,RAI,L 12-17,,,0,0,,0,,,,,,,,,,,,
37,1991,1991-09-01,1,26.141,NOR,,SEA,W 27-24,,,1,6,6.00,0,,,0,0,,0,3,78,26.00,0,0,0
38,1991,1991-09-08,2,26.148,NOR,@,KAN,W 17-10,,,3,65,21.67,1,,,0,0,,0,1,23,23.00,0,1,6
39,1991,1991-09-15,3,26.155,NOR,,RAM,W 24-7,,,3,55,18.33,0,,,0,0,,0,2,27,13.50,0,0,0
40,1991,1991-09-22,4,26.162,NOR,,MIN,W 26-0,,,5,85,17.00,0,,,0,0,,0,0,0,,0,0,0
41,1991,1991-09-29,5,26.169,NOR,@,ATL,W 27-6,,,2,22,11.00,0,,,0,0,,0,0,0,,0,0,0
42,1991,1991-10-13,6,26.183,NOR,@,PHI,W 13-6,,,1,19,19.00,0,,,0,0,,0,1,8,8.00,0,0,0
43,1991,1991-10-20,7,26.190,NOR,,TAM,W 23-7,,,2,33,16.50,0,,,1,6,6.00,0,0,0,,0,0,0
44,1991,1991-10-27,8,26.197,NOR,,CHI,L 17-20,,,4,14,3.50,0,,,1,4,4.00,0,1,25,25.00,0,0,0
45,1991,1991-11-03,9,26.204,NOR,@,RAM,W 24-17,,,0,0,,0,,,0,0,,0,0,0,,0,0,
46,1991,1991-11-17,11,26.218,NOR,@,SDG,L 21-24,,,1,38,38.00,1,,,1,3,3.00,0,0,0,,0,1,6
47,1991,1991-11-24,12,26.225,NOR,,ATL,L 20-23,,,0,0,,0,,,0,0,,0,0,0,,0,0,
48,1991,1991-12-01,13,26.232,NOR,@,SFO,L 24-38,,,2,43,21.50,0,,,0,0,,0,0,0,,0,0,0
49,1991,1991-12-08,14,26.239,NOR,@,DAL,L 14-23,,,3,27,9.00,0,,,0,0,,0,1,7,7.00,0,0,0
50,1991,1991-12-16,15,26.247,NOR,,RAI,W 27-0,,,4,127,31.75,0,,,0,0,,0,0,0,,0,0,0
51,1991,1991-12-22,16,26.253,NOR,@,PHO,W 27-3,,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
52,1992,1992-09-06,1,27.146,NOR,@,PHI,L 13-15,,4,2,53,26.50,0,50.0%,13.25,0,0,,0,0,0,,0,0,0
53,1992,1992-09-13,2,27.153,NOR,,CHI,W 28-6,,2,1,44,44.00,0,50.0%,22.00,0,0,,0,0,0,,0,0,0
54,1992,1992-09-20,3,27.160,NOR,@,ATL,W 10-7,,2,1,11,11.00,1,50.0%,5.50,0,0,,0,0,0,,0,1,6
55,1992,1992-09-27,4,27.167,NOR,,SFO,L 10-16,,6,3,75,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0
56,1992,1992-10-04,5,27.174,NOR,@,DET,W 13-7,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
57,1992,1992-10-11,6,27.181,NOR,,RAM,W 13-10,,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0
58,1992,1992-10-18,7,27.188,NOR,@,PHO,W 30-21,,3,2,85,42.50,1,66.7%,28.33,0,0,,0,0,0,,0,1,6
59,1992,1992-11-01,8,27.202,NOR,,TAM,W 23-21,,7,1,11,11.00,0,14.3%,1.57,0,0,,0,0,0,,0,0,0
60,1992,1992-11-08,9,27.209,NOR,@,NWE,W 31-14,,5,3,62,20.67,2,60.0%,12.40,1,7,7.00,0,0,0,,0,2,12
61,1992,1992-11-15,10,27.216,NOR,@,SFO,L 20-21,,5,1,10,10.00,0,20.0%,2.00,0,0,,0,0,0,,0,0,0
62,1992,1992-11-23,11,27.224,NOR,,WAS,W 20-3,,4,2,10,5.00,1,50.0%,2.50,0,0,,0,0,0,,0,1,6
63,1992,1992-11-29,12,27.230,NOR,,MIA,W 24-13,,2,1,32,32.00,0,50.0%,16.00,1,-2,-2.00,0,0,0,,0,0,0
64,1992,1992-12-03,13,27.234,NOR,,ATL,W 22-14,,4,4,48,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
65,1992,1992-12-13,14,27.244,NOR,@,RAM,W 37-14,,6,2,44,22.00,0,33.3%,7.33,0,0,,0,0,0,,0,0,0
66,1992,1992-12-20,15,27.251,NOR,,BUF,L 16-20,,5,1,5,5.00,0,20.0%,1.00,1,-6,-6.00,0,0,0,,0,0,0
67,1992,1992-12-26,16,27.257,NOR,@,NYJ,W 20-0,,4,3,47,15.67,0,75.0%,11.75,0,0,,0,0,0,,0,0,0
