ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1970,1970-09-20,1,22.116,MIN,,KAN,W 27-10,,,,
2,1970,1970-09-27,2,22.123,MIN,,NOR,W 26-0,,,,
3,1970,1970-10-04,3,22.130,MIN,@,GNB,L 10-13,,,,
4,1970,1970-10-11,4,22.137,MIN,@,CHI,W 24-0,,,,
5,1970,1970-10-18,5,22.144,MIN,,DAL,W 54-13,,,,
6,1970,1970-10-26,6,22.152,MIN,,RAM,W 13-3,,,,
7,1970,1970-11-01,7,22.158,MIN,@,DET,W 30-17,,,,
8,1970,1970-11-08,8,22.165,MIN,@,WAS,W 19-10,,,,
9,1970,1970-11-15,9,22.172,MIN,,DET,W 24-20,,,,
10,1970,1970-11-22,10,22.179,MIN,,GNB,W 10-3,,,,
11,1970,1970-11-29,11,22.186,MIN,@,NYJ,L 10-20,,,,
12,1970,1970-12-05,12,22.192,MIN,,CHI,W 16-13,,,,
13,1970,1970-12-13,13,22.200,MIN,@,BOS,W 35-14,,,,
14,1970,1970-12-20,14,22.207,MIN,@,ATL,W 37-7,,,,
15,1971,1971-09-20,1,23.116,MIN,@,DET,W 16-13,,,,
16,1971,1971-09-26,2,23.122,MIN,,CHI,L 17-20,,,,
17,1971,1971-10-03,3,23.129,MIN,,BUF,W 19-0,,,,
18,1971,1971-10-10,4,23.136,MIN,@,PHI,W 13-0,,,,
19,1971,1971-10-17,5,23.143,MIN,@,GNB,W 24-13,,,,
20,1971,1971-10-25,6,23.151,MIN,,BAL,W 10-3,,,,
21,1971,1971-10-31,7,23.157,MIN,@,NYG,W 17-10,,,,
22,1971,1971-11-07,8,23.164,MIN,,SFO,L 9-13,,,,
23,1971,1971-11-14,9,23.171,MIN,,GNB,W 3-0,,,,
24,1971,1971-11-21,10,23.178,MIN,@,NOR,W 23-10,,,,
25,1971,1971-11-28,11,23.185,MIN,,ATL,W 24-7,,,,
26,1971,1971-12-05,12,23.192,MIN,@,SDG,L 14-30,,,,
27,1971,1971-12-11,13,23.198,MIN,,DET,W 29-10,,,,
28,1971,1971-12-19,14,23.206,MIN,@,CHI,W 27-10,,,,
29,1972,1972-09-18,1,24.114,MIN,,WAS,L 21-24,,,,
30,1972,1972-09-24,2,24.120,MIN,@,DET,W 34-10,,,,
31,1972,1972-10-01,3,24.127,MIN,,MIA,L 14-16,,,,
32,1972,1972-10-08,4,24.134,MIN,,STL,L 17-19,,,,
33,1972,1972-10-15,5,24.141,MIN,@,DEN,W 23-20,,,,
34,1972,1972-10-23,6,24.149,MIN,@,CHI,L 10-13,,,,
35,1972,1972-10-29,7,24.155,MIN,@,GNB,W 27-13,,,,
36,1972,1972-11-05,8,24.162,MIN,,NOR,W 37-6,,,,
37,1972,1972-11-12,9,24.169,MIN,,DET,W 16-14,,,,
38,1972,1972-11-19,10,24.176,MIN,@,RAM,W 45-41,,,,
39,1972,1972-11-26,11,24.183,MIN,@,PIT,L 10-23,,,,
40,1972,1972-12-03,12,24.190,MIN,,CHI,W 23-10,,,,
41,1972,1972-12-10,13,24.197,MIN,,GNB,L 7-23,,,,
42,1972,1972-12-16,14,24.203,MIN,@,SFO,L 17-20,,,,
43,1973,1973-09-16,1,25.112,MIN,,OAK,W 24-16,,,,
44,1973,1973-09-23,2,25.119,MIN,@,CHI,W 22-13,,,,
45,1973,1973-09-30,3,25.126,MIN,,GNB,W 11-3,1,1,1.00,0
46,1973,1973-10-07,4,25.133,MIN,@,DET,W 23-9,,,,
47,1973,1973-10-21,6,25.147,MIN,,PHI,W 28-21,,,,
48,1973,1973-10-28,7,25.154,MIN,,RAM,W 10-9,,,,
49,1973,1973-11-04,8,25.161,MIN,,CLE,W 26-3,,,,
50,1973,1973-11-11,9,25.168,MIN,,DET,W 28-7,,,,
51,1975,1975-09-21,1,27.117,MIN,,SFO,W 27-17,,,,
52,1975,1975-09-28,2,27.124,MIN,@,CLE,W 42-10,,,,
53,1975,1975-10-05,3,27.131,MIN,,CHI,W 28-3,,,,
54,1975,1975-10-12,4,27.138,MIN,,NYJ,W 29-21,,,,
55,1975,1975-10-19,5,27.145,MIN,,DET,W 25-19,,,,
56,1975,1975-10-27,6,27.153,MIN,@,CHI,W 13-9,,,,
57,1975,1975-11-02,7,27.159,MIN,@,GNB,W 28-17,,,,
58,1975,1975-11-09,8,27.166,MIN,,ATL,W 38-0,,,,
59,1975,1975-11-16,9,27.173,MIN,@,NOR,W 20-7,,,,
60,1975,1975-11-23,10,27.180,MIN,,SDG,W 28-13,,,,
61,1975,1975-11-30,11,27.187,MIN,@,WAS,L 30-31,,,,
62,1975,1975-12-07,12,27.194,MIN,,GNB,W 24-3,,,,
63,1975,1975-12-14,13,27.201,MIN,@,DET,L 10-17,,,,
64,1975,1975-12-20,14,27.207,MIN,@,BUF,W 35-13,,,,
65,1976,1976-09-12,1,28.108,TAM,@,HOU,L 0-20,,,,
66,1976,1976-09-19,2,28.115,TAM,,SDG,L 0-23,,,,
67,1976,1976-09-26,3,28.122,TAM,,BUF,L 9-14,,,,
68,1976,1976-10-03,4,28.129,TAM,@,BAL,L 17-42,,,,
69,1976,1976-10-10,5,28.136,CHI,@,MIN,L 19-20,,,,
70,1976,1976-10-17,6,28.143,CHI,@,RAM,L 12-20,,,,
71,1976,1976-10-24,7,28.150,CHI,@,DAL,L 21-31,,,,
72,1976,1976-10-31,8,28.157,CHI,,MIN,W 14-13,,,,
73,1976,1976-11-07,9,28.164,CHI,,OAK,L 27-28,,,,
74,1976,1976-11-14,10,28.171,CHI,,GNB,W 24-13,,,,
75,1976,1976-11-21,11,28.178,CHI,@,DET,L 10-14,,,,
76,1976,1976-11-28,12,28.185,CHI,@,GNB,W 16-10,,,,
77,1976,1976-12-05,13,28.192,CHI,@,SEA,W 34-7,,,,
78,1976,1976-12-12,14,28.199,CHI,,DEN,L 14-28,,,,
