ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
84,1974,1974-12-09,13,30.027,WAS,@,RAM,W 23-17,0,0,,0,0,0,,0,0,0,1,3,0
85,1974,1974-12-15,14,30.033,WAS,,CHI,W 42-0,,,,,,,,,,,,,
86,1975,1975-09-21,1,30.313,WAS,,NOR,W 41-3,0,0,,0,0,0,,0,0,0,1,19,0
87,1975,1975-09-28,2,30.320,WAS,,NYG,W 49-13,,,,,,,,,,,,,
88,1975,1975-10-05,3,30.327,WAS,@,PHI,L 10-26,,,,,,,,,,,,,
89,1975,1975-10-13,4,30.335,WAS,,STL,W 27-17,0,0,,0,0,0,,0,0,0,1,0,0
90,1975,1975-10-19,5,30.341,WAS,@,HOU,L 10-13,,,,,,,,,,,,,
91,1975,1975-10-26,6,30.348,WAS,@,CLE,W 23-7,,,,,,,,,,,,,
92,1975,1975-11-02,7,30.355,WAS,,DAL,W 30-24,0,0,,0,0,0,,0,0,0,1,14,0
93,1975,1975-11-09,8,30.362,WAS,@,NYG,W 21-13,,,,,,,,,,,,,
94,1975,1975-11-16,9,31.004,WAS,@,STL,L 17-20,0,0,,0,0,0,,0,0,0,1,0,0
95,1975,1975-11-23,10,31.011,WAS,,OAK,L 23-26,,,,,,,,,,,,,
96,1975,1975-11-30,11,31.018,WAS,,MIN,W 31-30,,,,,,,,,,,,,
97,1975,1975-12-07,12,31.025,WAS,@,ATL,W 30-27,,,,,,,,,,,,,
98,1975,1975-12-13,13,31.031,WAS,@,DAL,L 10-31,,,,,,,,,,,,,
99,1975,1975-12-21,14,31.039,WAS,,PHI,L 3-26,,,,,,,,,,,,,
100,1976,1976-09-12,1,31.305,WAS,,NYG,W 19-17,0,0,,0,0,0,,0,0,0,2,12,0
101,1976,1976-09-19,2,31.312,WAS,,SEA,W 31-7,,,,,,,,,,,,,
102,1976,1976-09-27,3,31.320,WAS,@,PHI,W 20-17,,,,,,,,,,,,,
103,1976,1976-10-03,4,31.326,WAS,@,CHI,L 7-33,,,,,,,,,,,,,
104,1976,1976-10-10,5,31.333,WAS,,KAN,L 30-33,,,,,,,,,,,,,
105,1976,1976-10-17,6,31.340,WAS,,DET,W 20-7,,,,,,,,,,,,,
106,1976,1976-10-25,7,31.348,WAS,,STL,W 20-10,,,,,,,,,,,,,
107,1976,1976-10-31,8,31.354,WAS,,DAL,L 7-20,,,,,,,,,,,,,
108,1976,1976-11-07,9,31.361,WAS,@,SFO,W 24-21,,,,,,,,,,,,,
109,1976,1976-11-14,10,32.002,WAS,@,NYG,L 9-12,0,0,,0,0,0,,0,0,0,1,3,0
110,1976,1976-11-21,11,32.009,WAS,@,STL,W 16-10,,,,,,,,,,,,,
111,1976,1976-11-28,12,32.016,WAS,,PHI,W 24-0,,,,,,,,,,,,,
112,1976,1976-12-05,13,32.023,WAS,@,NYJ,W 37-16,0,0,,0,0,0,,0,0,0,1,10,0
113,1976,1976-12-12,14,32.030,WAS,@,DAL,W 27-14,,,,,,,,,,,,,
114,1977,1977-09-18,1,32.310,WAS,@,NYG,L 17-20,,,,,,,,,,,,,
115,1977,1977-09-25,2,32.317,WAS,,ATL,W 10-6,,,,,,,,,,,,,
116,1977,1977-10-02,3,32.324,WAS,,STL,W 24-14,,,,,,,,,,,,,
117,1977,1977-10-09,4,32.331,WAS,@,TAM,W 10-0,0,0,,0,0,0,,0,0,0,1,31,0
118,1977,1977-10-16,5,32.338,WAS,@,DAL,L 16-34,,,,,,,,,,,,,
119,1977,1977-10-23,6,32.345,WAS,,NYG,L 6-17,,,,,,,,,,,,,
120,1977,1977-10-30,7,32.352,WAS,,PHI,W 23-17,,,,,,,,,,,,,
121,1977,1977-11-07,8,32.360,WAS,@,BAL,L 3-10,0,0,,0,0,0,,0,0,0,1,7,0
122,1977,1977-11-13,9,33.001,WAS,@,PHI,W 17-14,,,,,,,,,,,,,
123,1977,1977-11-21,10,33.009,WAS,,GNB,W 10-9,0,0,,0,0,0,,0,0,0,1,6,0
124,1977,1977-11-27,11,33.015,WAS,,DAL,L 7-14,0,0,,0,0,0,,0,0,0,1,4,0
125,1977,1977-12-04,12,33.022,WAS,@,BUF,W 10-0,0,0,,0,0,0,,0,0,0,1,21,0
126,1977,1977-12-10,13,33.028,WAS,@,STL,W 26-20,,,,,,,,,,,,,
127,1977,1977-12-17,14,33.035,WAS,,RAM,W 17-14,,,,,,,,,,,,,
128,1978,1978-09-03,1,33.295,WAS,@,NWE,W 16-14,,,,,,,,,,,,,
129,1978,1978-09-10,2,33.302,WAS,,PHI,W 35-30,,,,,,,,,,,,,
130,1978,1978-09-17,3,33.309,WAS,@,STL,W 28-10,,,,,,,,,,,,,
131,1978,1978-09-24,4,33.316,WAS,,NYJ,W 23-3,,,,,,,,,,,,,
132,1978,1978-10-02,5,33.324,WAS,,DAL,W 9-5,0,0,,0,0,0,,0,0,0,1,0,0
133,1978,1978-10-08,6,33.330,WAS,@,DET,W 21-19,,,,,,,,,,,,,
134,1978,1978-10-15,7,33.337,WAS,@,PHI,L 10-17,,,,,,,,,,,,,
135,1978,1978-10-22,8,33.344,WAS,@,NYG,L 6-17,,,,,,,,,,,,,
136,1978,1978-10-29,9,33.351,WAS,,SFO,W 38-20,0,0,,0,0,0,,0,0,0,1,29,0
137,1978,1978-11-06,10,33.359,WAS,@,BAL,L 17-21,,,,,,,,,,,,,
138,1978,1978-11-12,11,34.000,WAS,,NYG,W 16-13,,,,,,,,,,,,,
139,1978,1978-11-19,12,34.007,WAS,,STL,L 17-27,,,,,,,,,,,,,
140,1978,1978-11-23,13,34.011,WAS,@,DAL,L 10-37,,,,,,,,,,,,,
141,1978,1978-12-03,14,34.021,WAS,,MIA,L 0-16,,,,,,,,,,,,,
142,1978,1978-12-10,15,34.028,WAS,@,ATL,L 17-20,,,,,,,,,,,,,
143,1978,1978-12-16,16,34.034,WAS,,CHI,L 10-14,,,,,,,,,,,,,
144,1979,1979-09-02,1,34.294,WAS,,HOU,L 27-29,,,,,,,,,,,,,
145,1979,1979-09-09,2,34.301,WAS,@,DET,W 27-24,0,0,,0,0,0,,0,0,0,1,20,0
146,1979,1979-09-17,3,34.309,WAS,,NYG,W 27-0,,,,,,,,,,,,,
147,1979,1979-09-23,4,34.315,WAS,@,STL,W 17-7,,,,,,,,,,,,,
148,1979,1979-09-30,5,34.322,WAS,@,ATL,W 16-7,,,,,,,,,,,,,
149,1979,1979-10-07,6,34.329,WAS,@,PHI,L 17-28,,,,,,,,,,,,,
150,1979,1979-10-14,7,34.336,WAS,@,CLE,W 13-9,,,,,,,,,,,,,
151,1979,1979-10-21,8,34.343,WAS,,PHI,W 17-7,,,,,,,,,,,,,
152,1979,1979-10-28,9,34.350,WAS,,NOR,L 10-14,,,,,,,,,,,,,
153,1979,1979-11-04,10,34.357,WAS,@,PIT,L 7-38,,,,,,,,,,,,,
154,1979,1979-11-11,11,34.364,WAS,,STL,W 30-28,,,,,,,,,,,,,
155,1979,1979-11-18,12,35.006,WAS,,DAL,W 34-20,,,,,,,,,,,,,
156,1979,1979-11-25,13,35.013,WAS,@,NYG,L 6-14,,,,,,,,,,,,,
157,1980,1980-09-08,1,35.301,WAS,,DAL,L 3-17,,,,,,,,,,,,,
158,1980,1980-09-14,2,35.307,WAS,@,NYG,W 23-21,,,,,,,,,,,,,
159,1980,1980-09-21,3,35.314,WAS,@,OAK,L 21-24,,,,,,,,,,,,,
160,1980,1980-09-28,4,35.321,WAS,,SEA,L 0-14,,,,,,,,,,,,,
161,1980,1980-10-05,5,35.328,WAS,@,PHI,L 14-24,,,,,,,,,,,,,
162,1980,1980-10-13,6,35.336,WAS,@,DEN,L 17-20,,,,,,,,,,,,,
163,1980,1980-11-02,9,35.356,WAS,,MIN,L 14-39,,,,,,,,,,,,,
164,1980,1980-11-16,11,36.004,WAS,,PHI,L 0-24,,,,,,,,,,,,,
165,1980,1980-11-23,12,36.011,WAS,@,DAL,L 10-14,,,,,,,,,,,,,
166,1980,1980-11-30,13,36.018,WAS,@,ATL,L 6-10,,,,,,,,,,,,,
167,1980,1980-12-07,14,36.025,WAS,,SDG,W 40-17,,,,,,,,,,,,,
168,1980,1980-12-13,15,36.031,WAS,,NYG,W 16-13,,,,,,,,,,,,,
169,1980,1980-12-21,16,36.039,WAS,@,STL,W 31-7,,,,,,,,,,,,,
