ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
104,1999,1999-11-14,10,28.344,BUF,,MIA,W 23-3,*,,,
105,1999,1999-11-21,11,28.351,BUF,@,NYJ,L 7-17,*,,,
106,1999,1999-11-28,12,28.358,BUF,,NWE,W 17-7,*,,,
107,1999,1999-12-12,13,29.007,BUF,,NYG,L 17-19,*,,,
108,1999,1999-12-19,14,29.014,BUF,@,ARI,W 31-21,*,,,
109,1999,1999-12-26,15,29.021,BUF,@,NWE,W 13-10,*,,,
110,1999,2000-01-02,16,29.028,BUF,,IND,W 31-6,*,1,29,0
111,2000,2000-09-03,1,29.273,CHI,@,MIN,L 27-30,,,,
112,2000,2000-09-10,2,29.280,CHI,@,TAM,L 0-41,,,,
113,2000,2000-09-17,3,29.287,CHI,,NYG,L 7-14,*,,,
114,2000,2000-09-24,4,29.294,CHI,,DET,L 14-21,*,,,
115,2000,2000-10-01,5,29.301,CHI,@,GNB,W 27-24,*,,,
116,2000,2000-10-08,6,29.308,CHI,,NOR,L 10-31,*,,,
117,2000,2000-10-15,7,29.315,CHI,,MIN,L 16-28,*,,,
118,2000,2000-10-22,8,29.322,CHI,@,PHI,L 9-13,*,,,
119,2000,2000-11-05,9,29.336,CHI,,IND,W 27-24,*,,,
120,2000,2000-11-12,10,29.343,CHI,@,BUF,L 3-20,,,,
121,2000,2000-11-19,11,29.350,CHI,,TAM,W 13-10,,,,
122,2000,2000-11-26,12,29.357,CHI,@,NYJ,L 10-17,,,,
123,2000,2000-12-03,13,29.364,CHI,,GNB,L 6-28,*,,,
124,2000,2000-12-10,14,30.005,CHI,,NWE,W 24-17,*,,,
125,2000,2000-12-17,15,30.012,CHI,@,SFO,L 0-17,*,,,
126,2000,2000-12-24,16,30.019,CHI,@,DET,W 23-20,*,,,
127,2001,2001-09-09,1,30.278,IND,@,NYJ,W 45-24,,,,
128,2001,2001-09-23,2,30.292,IND,,BUF,W 42-26,,,,
129,2001,2001-09-30,3,30.299,IND,@,NWE,L 13-44,,,,
130,2001,2001-10-14,4,30.313,IND,,OAK,L 18-23,,,,
131,2001,2001-10-21,5,30.320,IND,,NWE,L 17-38,,,,
132,2001,2001-10-25,6,30.324,IND,@,KAN,W 35-28,,,,
133,2001,2001-11-04,7,30.334,IND,@,BUF,W 30-14,,,,
134,2001,2001-11-11,8,30.341,IND,,MIA,L 24-27,,,,
135,2001,2001-11-18,9,30.348,IND,@,NOR,L 20-34,,,,
136,2001,2001-11-25,10,30.355,IND,,SFO,L 21-40,,,,
137,2001,2001-12-02,11,30.362,IND,@,BAL,L 27-39,,,,
