ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-09-12,1,22.328,SFO,,ATL,L 19-21,,,,,,,
2,2004,2004-09-19,2,22.335,SFO,@,NOR,L 27-30,,,,,,,
3,2004,2004-09-26,3,22.342,SFO,@,SEA,L 0-34,,,,,,,
4,2004,2004-10-03,4,22.349,SFO,,STL,L 14-24,,,,,,,
5,2004,2004-10-10,5,22.356,SFO,,ARI,W 31-28,,,,,,,
6,2004,2004-10-17,6,22.363,SFO,@,NYJ,L 14-22,,,,,,,
7,2004,2004-10-31,7,23.011,SFO,@,CHI,L 13-23,,,,,,,
8,2004,2004-11-07,8,23.018,SFO,,SEA,L 27-42,,,,,,,
9,2004,2004-11-14,9,23.025,SFO,,CAR,L 27-37,,,,,,,
10,2004,2004-11-21,10,23.032,SFO,@,TAM,L 3-35,,,,,,,
11,2004,2004-11-28,11,23.039,SFO,,MIA,L 17-24,,,,,,,
12,2004,2004-12-05,12,23.046,SFO,@,STL,L 6-16,,,,,,,
13,2004,2004-12-12,13,23.053,SFO,@,ARI,W 31-28,,,,,,,
14,2004,2004-12-18,14,23.059,SFO,,WAS,L 16-26,,,,,,,
15,2004,2004-12-26,15,23.067,SFO,,BUF,L 7-41,,,,,,,
16,2004,2005-01-02,16,23.074,SFO,@,NWE,L 7-21,,,,,,,
17,2005,2005-09-11,1,23.326,SFO,,STL,W 28-25,,,,,,,
18,2005,2005-09-18,2,23.333,SFO,@,PHI,L 3-42,,,,,,,
19,2005,2005-09-25,3,23.340,SFO,,DAL,L 31-34,,,,,,,
20,2005,2005-10-02,4,23.347,SFO,@,ARI,L 14-31,,,,,,,
21,2005,2005-10-09,5,23.354,SFO,,IND,L 3-28,,,,,,,
22,2005,2005-10-23,6,24.003,SFO,@,WAS,L 17-52,,,,,,,
23,2005,2005-10-30,7,24.010,SFO,,TAM,W 15-10,,,,,,,
24,2005,2005-11-06,8,24.017,SFO,,NYG,L 6-24,,,,,,,
25,2005,2005-11-13,9,24.024,SFO,@,CHI,L 9-17,,,,,,,
26,2005,2005-11-20,10,24.031,SFO,,SEA,L 25-27,,,,,,,
27,2005,2005-11-27,11,24.038,SFO,@,TEN,L 22-33,,,,,,,
28,2005,2005-12-04,12,24.045,SFO,,ARI,L 10-17,,0.0,,,1,2,0
29,2005,2005-12-11,13,24.052,SFO,@,SEA,L 3-41,*,,,,,,
30,2005,2005-12-18,14,24.059,SFO,@,JAX,L 9-10,*,,,,,,
31,2005,2005-12-24,15,24.065,SFO,@,STL,W 24-20,*,,,,,,
32,2005,2006-01-01,16,24.073,SFO,,HOU,W 20-17,*,,,,,,
33,2006,2006-09-10,1,24.325,SFO,@,ARI,L 27-34,,,,,,,
34,2006,2006-09-17,2,24.332,SFO,,STL,W 20-13,,,,,,,
35,2006,2006-09-24,3,24.339,SFO,,PHI,L 24-38,,,,,,,
36,2006,2006-10-01,4,24.346,SFO,@,KAN,L 0-41,,,,,,,
37,2006,2006-10-08,5,24.353,SFO,,OAK,W 34-20,,,,,,,
38,2006,2006-10-15,6,24.360,SFO,,SDG,L 19-48,,,,,,,
39,2006,2006-10-29,7,25.009,SFO,@,CHI,L 10-41,,,,,,,
40,2006,2006-11-05,8,25.016,SFO,,MIN,W 9-3,*,,,,,,
41,2006,2006-11-12,9,25.023,SFO,@,DET,W 19-13,*,0.0,,,1,24,0
42,2006,2006-11-19,10,25.030,SFO,,SEA,W 20-14,*,0.0,,,1,0,0
43,2006,2006-11-26,11,25.037,SFO,@,STL,L 17-20,*,,,,,,
44,2006,2006-12-03,12,25.044,SFO,@,NOR,L 10-34,*,1.0,,,0,0,0
45,2006,2006-12-10,13,25.051,SFO,,GNB,L 19-30,*,,,,,,
46,2006,2006-12-14,14,25.055,SFO,@,SEA,W 24-14,*,,,,,,
47,2006,2006-12-24,15,25.065,SFO,,ARI,L 20-26,*,,,,,,
48,2006,2006-12-31,16,25.072,SFO,@,DEN,W 26-23,*,,,,,,
49,2007,2007-09-10,1,25.325,SFO,,ARI,W 20-17,,,,,,,
50,2007,2007-09-16,2,25.331,SFO,@,STL,W 17-16,,,,,,,
51,2007,2007-09-23,3,25.338,SFO,@,PIT,L 16-37,,,,,,,
52,2007,2007-09-30,4,25.345,SFO,,SEA,L 3-23,,,,,,,
53,2007,2007-10-07,5,25.352,SFO,,BAL,L 7-9,,,,,,,
54,2007,2007-11-18,10,26.029,SFO,,STL,L 9-13,,,,,,,
55,2007,2007-11-25,11,26.036,SFO,@,ARI,W 37-31,,,,,,,
56,2007,2007-12-02,12,26.043,SFO,@,CAR,L 14-31,,,,,,,
57,2007,2007-12-09,13,26.050,SFO,,MIN,L 7-27,,,,,,,
58,2007,2007-12-15,14,26.056,SFO,,CIN,W 20-13,,,,,,,
59,2007,2007-12-23,15,26.064,SFO,,TAM,W 21-19,,,,,,,
60,2007,2007-12-30,16,26.071,SFO,@,CLE,L 7-20,,,,,,,
