ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1987,1987-10-04,3,25.123,IND,@,BUF,W 47-6,0,0,,0,3,60,20.00,0,4,12,3.00,0
2,1987,1987-10-11,4,25.130,IND,,NYJ,W 6-0,0,0,,0,0,0,,0,3,30,10.00,0
3,1987,1987-10-18,5,25.137,IND,@,PIT,L 7-21,1,15,15.00,0,3,38,12.67,0,2,0,0.00,0
