ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
40,1992,1992-11-15,10,24.184,CLE,,SDG,L 13-14,,0,0,,0,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1992,1992-11-22,11,24.191,CLE,@,MIN,L 13-17,,3,8,2.67,0,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1992,1992-11-29,12,24.198,CLE,,CHI,W 27-14,,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1992,1992-12-06,13,24.205,CLE,,CIN,W 37-21,,1,4,4.00,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1992,1992-12-13,14,24.212,CLE,@,DET,L 14-24,,4,20,5.00,0,8,4,40,10.00,0,50.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
45,1992,1992-12-20,15,24.219,CLE,,HOU,L 14-17,,10,46,4.60,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,,,,,1,25,25.00,0,0,0
46,1992,1992-12-27,16,24.226,CLE,@,PIT,L 13-23,,7,55,7.86,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,1,9,9.00,0,0,0
47,1993,1993-09-05,1,25.113,CLE,,CIN,W 27-14,,8,27,3.38,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
48,1993,1993-09-13,2,25.121,CLE,,SFO,W 23-13,,3,6,2.00,0,8,3,25,8.33,0,37.5%,3.13,0,0,,0,0,0,,0,,,,0,0,,0,0,0
49,1993,1993-09-19,3,25.127,CLE,@,RAI,W 19-16,,2,-4,-2.00,0,8,3,27,9.00,0,37.5%,3.38,0,0,,0,0,0,,0,,,,0,0,,0,0,0
50,1993,1993-09-26,4,25.134,CLE,@,IND,L 10-23,,1,6,6.00,0,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,,,,0,0,,0,0,0
51,1993,1993-10-10,5,25.148,CLE,,MIA,L 14-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,1,17,17.00,0,0,0
52,1993,1993-10-17,6,25.155,CLE,@,CIN,W 28-17,,0,0,,0,7,2,24,12.00,0,28.6%,3.43,0,0,,0,0,0,,0,,,,1,35,35.00,0,0,0
53,1993,1993-10-24,7,25.162,CLE,,PIT,W 28-23,,1,3,3.00,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0
54,1993,1993-11-07,8,25.176,CLE,,DEN,L 14-29,,5,51,10.20,0,13,8,87,10.88,0,61.5%,6.69,0,0,,0,0,0,,0,,,,0,0,,0,0,0
55,1993,1993-11-14,9,25.183,CLE,@,SEA,L 5-22,,3,20,6.67,0,3,2,-3,-1.50,0,66.7%,-1.00,0,0,,0,0,0,,0,,,,1,9,9.00,0,0,0
56,1993,1993-11-21,10,25.190,CLE,,HOU,L 20-27,,2,9,4.50,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0
57,1993,1993-11-28,11,25.197,CLE,@,ATL,L 14-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,
58,1993,1993-12-05,12,25.204,CLE,,NOR,W 17-13,,16,60,3.75,0,7,4,62,15.50,0,57.1%,8.86,0,0,,0,0,0,,0,,,,0,0,,0,0,0
59,1993,1993-12-12,13,25.211,CLE,@,HOU,L 17-19,,2,0,0.00,0,2,2,19,9.50,0,100.0%,9.50,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,45,15.00,0,0,0
60,1993,1993-12-19,14,25.218,CLE,,NWE,L 17-20,,0,0,,0,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,,,,2,51,25.50,0,0,0
61,1993,1993-12-26,15,25.225,CLE,@,RAM,W 42-14,,4,20,5.00,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,,,,2,39,19.50,0,0,0
62,1993,1994-01-02,16,25.232,CLE,@,PIT,L 9-16,,9,29,3.22,0,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,,,,3,90,30.00,0,0,0
63,1994,1994-09-04,1,26.112,CLE,@,CIN,W 28-20,,16,92,5.75,0,1,1,11,11.00,1,100.0%,11.00,0,0,,0,0,0,,,,,,1,10,10.00,0,1,6
64,1994,1994-09-11,2,26.119,CLE,,PIT,L 10-17,,5,15,3.00,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,1994,1994-09-18,3,26.126,CLE,,ARI,W 32-0,,8,22,2.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
66,1994,1994-09-25,4,26.133,CLE,@,IND,W 21-14,,10,34,3.40,0,2,2,88,44.00,1,100.0%,44.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
67,1994,1994-10-02,5,26.140,CLE,,NYJ,W 27-7,,6,30,5.00,1,9,6,40,6.67,0,66.7%,4.44,0,0,,0,0,0,,,,,,0,0,,0,1,6
68,1994,1994-10-13,6,26.151,CLE,@,HOU,W 11-8,,2,10,5.00,0,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
69,1994,1994-10-23,7,26.161,CLE,,CIN,W 37-13,,9,58,6.44,1,6,5,22,4.40,1,83.3%,3.67,0,0,,0,0,0,,,,,,0,0,,0,2,12
70,1994,1994-10-30,8,26.168,CLE,@,DEN,L 14-26,,3,6,2.00,0,6,5,57,11.40,0,83.3%,9.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1994,1994-11-06,9,26.175,CLE,,NWE,W 13-6,,21,123,5.86,0,3,2,12,6.00,1,66.7%,4.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
72,1994,1994-11-13,10,26.182,CLE,@,PHI,W 26-7,,21,86,4.10,0,5,2,37,18.50,0,40.0%,7.40,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1994,1994-11-20,11,26.189,CLE,@,KAN,L 13-20,,17,68,4.00,0,8,6,56,9.33,0,75.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1994,1994-11-27,12,26.196,CLE,,HOU,W 34-10,,23,103,4.48,2,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
75,1994,1994-12-04,13,26.203,CLE,,NYG,L 13-16,,11,45,4.09,1,6,4,16,4.00,0,66.7%,2.67,0,0,,0,0,0,,,,,,0,0,,0,1,6
76,1994,1994-12-10,14,26.209,CLE,@,DAL,W 19-14,,25,99,3.96,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1994,1994-12-18,15,26.217,CLE,@,PIT,L 7-17,,8,25,3.13,0,8,5,38,7.60,0,62.5%,4.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1994,1994-12-24,16,26.223,CLE,,SEA,W 35-9,,24,74,3.08,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1995,1995-09-03,1,27.111,CLE,@,NWE,L 14-17,,9,39,4.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1995,1995-09-10,2,27.118,CLE,,TAM,W 22-6,,13,44,3.38,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1995,1995-09-17,3,27.125,CLE,@,HOU,W 14-7,,20,88,4.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,1995,1995-09-24,4,27.132,CLE,,KAN,W 35-17,,13,50,3.85,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1995,1995-10-02,5,27.140,CLE,,BUF,L 19-22,,7,13,1.86,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0
84,1995,1995-10-08,6,27.146,CLE,@,DET,L 20-38,,7,22,3.14,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,1995,1995-10-22,7,27.160,CLE,,JAX,L 15-23,,19,74,3.89,0,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,1995,1995-10-29,8,27.167,CLE,@,CIN,W 29-26,,8,48,6.00,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
87,1995,1995-11-13,10,27.182,CLE,@,PIT,L 3-20,,7,43,6.14,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,1995,1995-11-19,11,27.188,CLE,,GNB,L 20-31,,11,57,5.18,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,1995,1995-11-26,12,27.195,CLE,,PIT,L 17-20,,14,49,3.50,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,1995,1995-12-03,13,27.202,CLE,@,SDG,L 13-31,,8,20,2.50,0,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,1996,1996-09-01,1,28.109,BAL,,OAK,W 19-14,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,1996,1996-09-08,2,28.116,BAL,@,PIT,L 17-31,,13,54,4.15,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,1996,1996-10-06,5,28.144,CAR,@,MIN,L 12-14,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,1996,1996-10-13,6,28.151,CAR,,STL,W 45-13,,4,11,2.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0
95,1996,1996-10-20,7,28.158,CAR,,NOR,W 19-7,,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
96,1996,1996-11-17,11,28.186,MIN,@,OAK,W 16-13,,20,108,5.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,1996,1996-11-24,12,28.193,MIN,,DEN,L 17-21,,13,10,0.77,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,1996,1996-12-01,13,28.200,MIN,,ARI,W 41-17,,22,94,4.27,1,2,2,44,22.00,0,100.0%,22.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
99,1996,1996-12-08,14,28.207,MIN,@,DET,W 24-22,,17,66,3.88,0,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
100,1996,1996-12-15,15,28.214,MIN,,TAM,W 21-10,,20,101,5.05,2,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,,,,,0,0,,0,2,12
101,1996,1996-12-22,16,28.221,MIN,@,GNB,L 10-38,,13,41,3.15,0,4,4,46,11.50,0,100.0%,11.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,1997,1997-08-31,1,29.108,MIN,@,BUF,W 34-13,,7,16,2.29,0,1,1,30,30.00,0,100.0%,30.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
103,1997,1997-09-07,2,29.115,MIN,@,CHI,W 27-24,,5,19,3.80,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,1997,1997-09-14,3,29.122,MIN,,TAM,L 14-28,,2,-2,-1.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
105,1997,1997-10-05,6,29.143,MIN,@,ARI,W 20-19,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
106,1997,1997-10-26,8,29.164,MIN,@,TAM,W 10-6,,18,40,2.22,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
107,1997,1997-11-09,10,29.178,MIN,,CHI,W 29-22,,13,31,2.38,1,5,4,25,6.25,0,80.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
108,1997,1997-11-16,11,29.185,MIN,@,DET,L 15-38,,10,36,3.60,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
109,1997,1997-11-23,12,29.192,MIN,@,NYJ,L 21-23,,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
110,1997,1997-12-01,13,29.200,MIN,,GNB,L 11-27,,3,2,0.67,1,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
111,1997,1997-12-07,14,29.206,MIN,@,SFO,L 17-28,,8,35,4.38,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
112,1997,1997-12-14,15,29.213,MIN,,DET,L 13-14,,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
113,1997,1997-12-21,16,29.220,MIN,,IND,W 39-28,,6,19,3.17,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
114,1998,1998-09-06,1,30.114,MIN,,TAM,W 31-7,,7,29,4.14,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
115,1998,1998-09-13,2,30.121,MIN,@,STL,W 38-31,,2,4,2.00,1,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
116,1998,1998-09-20,3,30.128,MIN,,DET,W 29-6,,5,16,3.20,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
117,1998,1998-09-27,4,30.135,MIN,@,CHI,W 31-28,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
118,1998,1998-10-05,5,30.143,MIN,@,GNB,W 37-24,,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
119,1998,1998-10-18,6,30.156,MIN,,WAS,W 41-7,,10,24,2.40,2,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
120,1998,1998-10-25,7,30.163,MIN,@,DET,W 34-13,,6,23,3.83,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
121,1998,1998-11-01,8,30.170,MIN,@,TAM,L 24-27,,1,2,2.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
122,1998,1998-11-08,9,30.177,MIN,,NOR,W 31-24,,4,11,2.75,2,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
123,1998,1998-11-15,10,30.184,MIN,,CIN,W 24-3,,7,52,7.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
124,1998,1998-11-22,11,30.191,MIN,,GNB,W 28-14,,3,39,13.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
125,1998,1998-11-26,12,30.195,MIN,@,DAL,W 46-36,,5,58,11.60,2,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
126,1998,1998-12-06,13,30.205,MIN,,CHI,W 48-22,,19,69,3.63,1,4,4,63,15.75,1,100.0%,15.75,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
127,1998,1998-12-13,14,30.212,MIN,@,BAL,W 38-28,,26,68,2.62,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
128,1998,1998-12-20,15,30.219,MIN,,JAX,W 50-10,,6,38,6.33,0,5,4,30,7.50,0,80.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
129,1998,1998-12-26,16,30.225,MIN,@,TEN,W 26-16,,9,26,2.89,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
130,1999,1999-09-12,1,31.120,MIN,@,ATL,W 17-14,,12,50,4.17,1,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
131,1999,1999-09-19,2,31.127,MIN,,OAK,L 17-22,,2,-1,-0.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,1999,1999-09-26,3,31.134,MIN,@,GNB,L 20-23,,4,1,0.25,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
133,1999,1999-10-10,5,31.148,MIN,,CHI,L 22-24,,5,17,3.40,0,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
134,1999,1999-10-17,6,31.155,MIN,@,DET,L 23-25,,13,45,3.46,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
135,1999,1999-10-24,7,31.162,MIN,,SFO,W 40-16,*,17,105,6.18,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
136,1999,1999-10-31,8,31.169,MIN,@,DEN,W 23-20,*,18,84,4.67,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,1999,1999-11-08,9,31.177,MIN,,DAL,W 27-17,*,21,87,4.14,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
138,1999,1999-11-14,10,31.183,MIN,@,CHI,W 27-24,,7,28,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
139,1999,1999-11-28,11,31.197,MIN,,SDG,W 35-27,,6,28,4.67,1,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
140,1999,1999-12-06,12,31.205,MIN,@,TAM,L 17-24,,3,9,3.00,1,7,6,61,10.17,0,85.7%,8.71,0,0,,0,0,0,,,,,,0,0,,0,1,6
141,1999,1999-12-12,13,31.211,MIN,@,KAN,L 28-31,,11,35,3.18,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
142,1999,1999-12-20,14,31.219,MIN,,GNB,W 24-20,,6,5,0.83,1,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
143,1999,1999-12-26,15,31.225,MIN,@,NYG,W 34-17,,6,21,3.50,2,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,2,12
144,1999,2000-01-02,16,31.232,MIN,,DET,W 24-17,,7,41,5.86,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
