ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1996,1996-09-15,3,24.353,CHI,,MIN,L 14-20,,,0,0,,0,0.0%,,,,,,,
2,1996,1996-09-22,4,24.360,CHI,@,DET,L 16-35,,,0,0,,0,0.0%,,,,,,,
3,1996,1996-09-29,5,25.001,CHI,,OAK,W 19-17,,,0,0,,0,0.0%,,,,,,,
4,1996,1996-10-06,6,25.008,CHI,,GNB,L 6-37,,,0,0,,0,0.0%,,,,,,,
5,1996,1996-10-13,7,25.015,CHI,@,NOR,L 24-27,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
6,1996,1996-10-28,8,25.030,CHI,@,MIN,W 15-13,,,0,0,,0,0.0%,,,,,,,
7,1996,1996-11-03,9,25.036,CHI,,TAM,W 13-10,,,0,0,,0,0.0%,,,,,,,
8,1996,1996-11-10,10,25.043,CHI,@,DEN,L 12-17,,,0,0,,0,0.0%,,,,,,,
9,1996,1996-11-17,11,25.050,CHI,@,KAN,L 10-14,,,0,0,,0,0.0%,,,,,,,
10,1997,1997-10-26,8,26.028,KAN,@,STL,W 28-20,,,,,,,0.0%,,,,,,,
11,1997,1997-11-09,10,26.042,KAN,@,JAX,L 10-24,,,,,,,0.0%,,,,,,,
12,1997,1997-11-16,11,26.049,KAN,,DEN,W 24-22,,,,,,,0.0%,,,,,,,
13,1998,1998-09-06,1,26.343,KAN,,OAK,W 28-8,,,,,,,0.0%,,,,,,,
14,1998,1998-09-13,2,26.350,KAN,@,JAX,L 16-21,,,,,,,0.0%,,,,,,,
15,1998,1998-09-20,3,26.357,KAN,,SDG,W 23-7,,,,,,,0.0%,,,,,,,
16,1998,1998-09-27,4,26.364,KAN,@,PHI,W 24-21,,,,,,,0.0%,,,,,,,
17,1998,1998-10-04,5,27.006,KAN,,SEA,W 17-6,,,,,,,0.0%,,,,,,,
18,1998,1998-10-11,6,27.013,KAN,@,NWE,L 10-40,,,,,,,0.0%,,,,,,,
19,1998,1998-10-26,7,27.028,KAN,,PIT,L 13-20,,,,,,,0.0%,,,,,,,
