ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-08-31,1,21.359,CAR,,WAS,L 10-24,,6,14,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,1997,1997-09-07,2,22.001,CAR,@,ATL,W 9-6,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
3,1997,1997-09-14,3,22.008,CAR,@,SDG,W 26-7,,18,52,2.89,0,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0
4,1997,1997-09-21,4,22.015,CAR,,KAN,L 14-35,,6,21,3.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6
5,1997,1997-10-26,8,22.050,CAR,,ATL,W 21-12,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,1997,1997-11-02,9,22.057,CAR,,OAK,W 38-14,,28,147,5.25,3,2,2,11,5.50,0,100.0%,5.50,0,0,,0,3,18
7,1997,1997-11-09,10,22.064,CAR,@,DEN,L 0-34,,8,18,2.25,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
8,1997,1997-11-16,11,22.071,CAR,@,SFO,L 19-27,,16,66,4.13,1,2,1,-4,-4.00,0,50.0%,-2.00,0,0,,0,1,6
9,1997,1997-11-23,12,22.078,CAR,@,STL,W 16-10,,19,41,2.16,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,1997,1997-11-30,13,22.085,CAR,,NOR,L 13-16,,13,112,8.62,1,3,1,7,7.00,0,33.3%,2.33,0,0,,0,1,6
11,1997,1997-12-08,14,22.093,CAR,@,DAL,W 23-13,,34,138,4.06,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
12,1997,1997-12-14,15,22.099,CAR,,GNB,L 10-31,,19,119,6.26,1,0,0,0,,0,0.0%,,0,0,,0,1,6
13,1997,1997-12-20,16,22.105,CAR,,STL,L 18-30,,14,78,5.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,1998,1998-09-06,1,23.000,CAR,,ATL,L 14-19,,14,40,2.86,0,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
15,1998,1998-09-13,2,23.007,CAR,@,NOR,L 14-19,,18,100,5.56,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
16,1998,1998-09-27,3,23.021,CAR,,GNB,L 30-37,,14,52,3.71,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
17,1998,1998-10-04,4,23.028,CAR,@,ATL,L 23-51,,15,48,3.20,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
18,1998,1998-10-11,5,23.035,CAR,@,DAL,L 20-27,,,,,,,,,,,0.0%,,,,,,,
19,1998,1998-10-18,6,23.042,CAR,@,TAM,L 13-16,,20,59,2.95,1,3,3,35,11.67,0,100.0%,11.67,0,0,,0,1,6
20,1998,1998-10-25,7,23.049,CAR,,BUF,L 14-30,,18,74,4.11,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
21,1998,1998-11-01,8,23.056,CAR,,NOR,W 31-17,,35,101,2.89,1,0,0,0,,0,0.0%,,0,0,,0,1,6
22,1998,1998-11-08,9,23.063,CAR,@,SFO,L 23-25,,17,44,2.59,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0
23,1998,1998-11-15,10,23.070,CAR,,MIA,L 9-13,,6,15,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
