ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
39,1997,1997-08-31,1,26.110,DEN,,KAN,W 19-3,,,0,0,,0,0.0%,
40,1997,1997-09-07,2,26.117,DEN,@,SEA,W 35-14,,,0,0,,0,0.0%,
41,1997,1997-09-14,3,26.124,DEN,,STL,W 35-14,,,0,0,,0,0.0%,
42,1997,1997-09-21,4,26.131,DEN,,CIN,W 38-20,,,0,0,,0,0.0%,
43,1997,1997-09-28,5,26.138,DEN,@,ATL,W 29-21,,,0,0,,0,0.0%,
44,1997,1997-10-06,6,26.146,DEN,,NWE,W 34-13,,,0,0,,0,0.0%,
45,1997,1997-10-19,7,26.159,DEN,@,OAK,L 25-28,,1,1,-1,-1.00,0,100.0%,-1.00
46,1997,1997-10-26,8,26.166,DEN,@,BUF,W 23-20,,0,0,0,,0,0.0%,
47,1997,1997-11-02,9,26.173,DEN,,SEA,W 30-27,,0,0,0,,0,0.0%,
48,1997,1997-11-09,10,26.180,DEN,,CAR,W 34-0,,,0,0,,0,0.0%,
49,1997,1997-11-16,11,26.187,DEN,@,KAN,L 22-24,,,0,0,,0,0.0%,
50,1997,1997-11-24,12,26.195,DEN,,OAK,W 31-3,,,0,0,,0,0.0%,
51,1997,1997-11-30,13,26.201,DEN,@,SDG,W 38-28,,,0,0,,0,0.0%,
52,1997,1997-12-07,14,26.208,DEN,@,PIT,L 24-35,,0,0,0,,0,0.0%,
53,1997,1997-12-15,15,26.216,DEN,@,SFO,L 17-34,,,0,0,,0,0.0%,
54,1997,1997-12-21,16,26.222,DEN,,SDG,W 38-3,,,0,0,,0,0.0%,
55,1998,1998-09-07,1,27.117,DEN,,NWE,W 27-21,,,,,,,0.0%,
56,1998,1998-09-13,2,27.123,DEN,,DAL,W 42-23,,,,,,,0.0%,
57,1998,1998-09-20,3,27.130,DEN,@,OAK,W 34-17,,,,,,,0.0%,
58,1998,1998-09-27,4,27.137,DEN,@,WAS,W 38-16,,,,,,,0.0%,
59,1998,1998-10-04,5,27.144,DEN,,PHI,W 41-16,,,,,,,0.0%,
60,1998,1998-10-11,6,27.151,DEN,@,SEA,W 21-16,,,,,,,0.0%,
61,1998,1998-10-25,7,27.165,DEN,,JAX,W 37-24,,,,,,,0.0%,
62,1998,1998-11-01,8,27.172,DEN,@,CIN,W 33-26,,,,,,,0.0%,
63,1998,1998-11-08,9,27.179,DEN,,SDG,W 27-10,,,,,,,0.0%,
64,1998,1998-11-16,10,27.187,DEN,@,KAN,W 30-7,,,,,,,0.0%,
65,1998,1998-11-22,11,27.193,DEN,,OAK,W 40-14,,,,,,,0.0%,
66,1998,1998-11-29,12,27.200,DEN,@,SDG,W 31-16,,,,,,,0.0%,
67,1998,1998-12-06,13,27.207,DEN,,KAN,W 35-31,,,,,,,0.0%,
68,1998,1998-12-13,14,27.214,DEN,@,NYG,L 16-20,,,,,,,0.0%,
69,1998,1998-12-21,15,27.222,DEN,@,MIA,L 21-31,,,,,,,0.0%,
70,1998,1998-12-27,16,27.228,DEN,,SEA,W 28-21,,,,,,,0.0%,
71,1999,1999-09-13,1,28.123,DEN,,MIA,L 21-38,*,,,,,,0.0%,
72,1999,1999-09-19,2,28.129,DEN,@,KAN,L 10-26,*,,,,,,0.0%,
73,1999,1999-09-26,3,28.136,DEN,@,TAM,L 10-13,*,0,,,,,0.0%,
74,1999,1999-10-03,4,28.143,DEN,,NYJ,L 13-21,*,,,,,,0.0%,
75,1999,1999-10-10,5,28.150,DEN,@,OAK,W 16-13,*,0,,,,,0.0%,
76,1999,1999-10-17,6,28.157,DEN,,GNB,W 31-10,*,0,,,,,0.0%,
77,1999,1999-10-24,7,28.164,DEN,@,NWE,L 23-24,*,0,,,,,0.0%,
78,1999,1999-10-31,8,28.171,DEN,,MIN,L 20-23,*,,,,,,0.0%,
79,1999,1999-11-07,9,28.178,DEN,@,SDG,W 33-17,*,,,,,,0.0%,
80,1999,1999-11-14,10,28.185,DEN,@,SEA,L 17-20,*,0,,,,,0.0%,
81,1999,1999-11-22,11,28.193,DEN,,OAK,W 27-21,*,0,,,,,0.0%,
82,1999,1999-12-05,12,28.206,DEN,,KAN,L 10-16,*,,,,,,0.0%,
83,1999,1999-12-13,13,28.214,DEN,@,JAX,L 24-27,*,,,,,,0.0%,
84,1999,1999-12-19,14,28.220,DEN,,SEA,W 36-30,*,,,,,,0.0%,
85,1999,1999-12-25,15,28.226,DEN,@,DET,W 17-7,*,,,,,,0.0%,
86,1999,2000-01-02,16,28.234,DEN,,SDG,L 6-12,*,,,,,,0.0%,
87,2000,2000-09-04,1,29.114,DEN,@,STL,L 36-41,*,,,,,,0.0%,
88,2000,2000-09-10,2,29.120,DEN,,ATL,W 42-14,*,,,,,,0.0%,
89,2000,2000-09-17,3,29.127,DEN,@,OAK,W 33-24,*,,,,,,0.0%,
90,2000,2000-09-24,4,29.134,DEN,,KAN,L 22-23,,,,,,,0.0%,
91,2000,2000-10-01,5,29.141,DEN,,NWE,L 19-28,,0,,,,,0.0%,
92,2000,2000-10-08,6,29.148,DEN,@,SDG,W 21-7,*,0,,,,,0.0%,
93,2000,2000-10-15,7,29.155,DEN,,CLE,W 44-10,*,,,,,,0.0%,
94,2000,2000-10-22,8,29.162,DEN,@,CIN,L 21-31,*,0,,,,,0.0%,
95,2000,2000-11-05,9,29.176,DEN,@,NYJ,W 30-23,*,,,,,,0.0%,
96,2000,2000-11-13,10,29.184,DEN,,OAK,W 27-24,,,,,,,0.0%,
97,2000,2000-11-19,11,29.190,DEN,,SDG,W 38-37,,0,,,,,0.0%,
98,2000,2000-11-26,12,29.197,DEN,@,SEA,W 38-31,,,,,,,0.0%,
99,2000,2000-12-03,13,29.204,DEN,@,NOR,W 38-23,,,,,,,0.0%,
100,2000,2000-12-10,14,29.211,DEN,,SEA,W 31-24,,,,,,,0.0%,
101,2000,2000-12-17,15,29.218,DEN,@,KAN,L 7-20,,0,,,,,0.0%,
102,2000,2000-12-23,16,29.224,DEN,,SFO,W 38-9,,,,,,,0.0%,
103,2001,2001-09-10,1,30.120,DEN,,NYG,W 31-20,*,,,,,,0.0%,
104,2001,2001-09-23,2,30.133,DEN,@,ARI,W 38-17,*,0,,,,,0.0%,
105,2001,2001-09-30,3,30.140,DEN,,BAL,L 13-20,*,0,,,,,0.0%,
106,2001,2001-10-07,4,30.147,DEN,,KAN,W 20-6,*,,,,,,0.0%,
107,2001,2001-10-14,5,30.154,DEN,@,SEA,L 21-34,*,0,,,,,0.0%,
108,2001,2001-10-21,6,30.161,DEN,@,SDG,L 10-27,*,,,,,,0.0%,
109,2001,2001-10-28,7,30.168,DEN,,NWE,W 31-20,*,,,,,,0.0%,
110,2001,2001-11-05,8,30.176,DEN,@,OAK,L 28-38,*,,,,,,0.0%,
111,2001,2001-11-11,9,30.182,DEN,,SDG,W 26-16,*,,,,,,0.0%,
112,2001,2001-11-18,10,30.189,DEN,,WAS,L 10-17,*,,,,,,0.0%,
113,2001,2001-11-22,11,30.193,DEN,@,DAL,W 26-24,*,,,,,,0.0%,
114,2001,2001-12-02,12,30.203,DEN,@,MIA,L 10-21,*,0,,,,,0.0%,
115,2001,2001-12-09,13,30.210,DEN,,SEA,W 20-7,*,,,,,,0.0%,
116,2001,2001-12-16,14,30.217,DEN,@,KAN,L 23-26,*,,,,,,0.0%,
117,2001,2001-12-30,15,30.231,DEN,,OAK,W 23-17,*,,,,,,0.0%,
118,2001,2002-01-06,16,30.238,DEN,@,IND,L 10-29,*,,,,,,0.0%,
119,2002,2002-09-08,1,31.118,DEN,,STL,W 23-16,*,,,,,,0.0%,
120,2002,2002-09-15,2,31.125,DEN,@,SFO,W 24-14,*,,,,,,0.0%,
121,2002,2002-09-22,3,31.132,DEN,,BUF,W 28-23,*,,,,,,0.0%,
122,2002,2002-09-30,4,31.140,DEN,@,BAL,L 23-34,*,0,,,,,0.0%,
123,2002,2002-10-06,5,31.146,DEN,,SDG,W 26-9,*,,,,,,0.0%,
124,2002,2002-10-13,6,31.153,DEN,,MIA,L 22-24,*,,,,,,0.0%,
125,2002,2002-10-20,7,31.160,DEN,@,KAN,W 37-34,*,,,,,,0.0%,
126,2003,2003-09-07,1,32.117,DEN,@,CIN,W 30-10,*,,,,,,0.0%,
127,2003,2003-09-14,2,32.124,DEN,@,SDG,W 37-13,*,,,,,,0.0%,
128,2003,2003-09-22,3,32.132,DEN,,OAK,W 31-10,*,,,,,,0.0%,
129,2003,2003-09-28,4,32.138,DEN,,DET,W 20-16,*,,,,,,0.0%,
130,2003,2003-10-05,5,32.145,DEN,@,KAN,L 23-24,*,0,,,,,0.0%,
131,2003,2003-10-12,6,32.152,DEN,,PIT,W 17-14,*,,,,,,0.0%,
132,2003,2003-10-19,7,32.159,DEN,@,MIN,L 20-28,*,,,,,,0.0%,
133,2003,2003-10-26,8,32.166,DEN,@,BAL,L 6-26,*,,,,,,0.0%,
134,2003,2003-11-03,9,32.174,DEN,,NWE,L 26-30,*,,,,,,0.0%,
135,2003,2003-11-16,10,32.187,DEN,,SDG,W 37-8,*,0,,,,,0.0%,
136,2003,2003-11-23,11,32.194,DEN,,CHI,L 10-19,*,,,,,,0.0%,
137,2003,2003-11-30,12,32.201,DEN,@,OAK,W 22-8,*,0,,,,,0.0%,
138,2003,2003-12-07,13,32.208,DEN,,KAN,W 45-27,*,,,,,,0.0%,
139,2003,2003-12-14,14,32.215,DEN,,CLE,W 23-20,*,,,,,,0.0%,
140,2003,2003-12-21,15,32.222,DEN,@,IND,W 31-17,*,,,,,,0.0%,
141,2003,2003-12-28,16,32.229,DEN,@,GNB,L 3-31,*,,,,,,0.0%,
142,2004,2004-09-12,1,33.122,DEN,,KAN,W 34-24,*,0,,,,,0.0%,
143,2004,2004-09-19,2,33.129,DEN,@,JAX,L 6-7,*,,,,,,0.0%,
144,2004,2004-09-26,3,33.136,DEN,,SDG,W 23-13,*,0,,,,,0.0%,
145,2004,2004-10-03,4,33.143,DEN,@,TAM,W 16-13,*,0,,,,,0.0%,
146,2004,2004-10-10,5,33.150,DEN,,CAR,W 20-17,*,,,,,,0.0%,
147,2004,2004-10-17,6,33.157,DEN,@,OAK,W 31-3,*,0,,,,,0.0%,
148,2004,2004-10-25,7,33.165,DEN,@,CIN,L 10-23,*,,,,,,0.0%,
149,2004,2004-10-31,8,33.171,DEN,,ATL,L 28-41,*,,,,,,0.0%,
150,2004,2004-11-07,9,33.178,DEN,,HOU,W 31-13,*,,,,,,0.0%,
151,2004,2004-11-21,10,33.192,DEN,@,NOR,W 34-13,*,,,,,,0.0%,
152,2004,2004-11-28,11,33.199,DEN,,OAK,L 24-25,*,,,,,,0.0%,
153,2004,2004-12-05,12,33.206,DEN,@,SDG,L 17-20,*,0,,,,,0.0%,
154,2004,2004-12-12,13,33.213,DEN,,MIA,W 20-17,*,,,,,,0.0%,
155,2004,2004-12-19,14,33.220,DEN,@,KAN,L 17-45,*,,,,,,0.0%,
156,2004,2004-12-25,15,33.226,DEN,@,TEN,W 37-16,*,,,,,,0.0%,
157,2004,2005-01-02,16,33.234,DEN,,IND,W 33-14,*,,,,,,0.0%,
158,2005,2005-09-11,1,34.121,DEN,@,MIA,L 10-34,*,,,,,,0.0%,
159,2005,2005-09-18,2,34.128,DEN,,SDG,W 20-17,*,0,,,,,0.0%,
160,2005,2005-09-26,3,34.136,DEN,,KAN,W 30-10,*,,,,,,0.0%,
161,2005,2005-10-02,4,34.142,DEN,@,JAX,W 20-7,*,,,,,,0.0%,
162,2005,2005-10-09,5,34.149,DEN,,WAS,W 21-19,*,0,,,,,0.0%,
163,2005,2005-10-16,6,34.156,DEN,,NWE,W 28-20,*,,,,,,0.0%,
164,2005,2005-10-23,7,34.163,DEN,@,NYG,L 23-24,*,,,,,,0.0%,
165,2005,2005-10-30,8,34.170,DEN,,PHI,W 49-21,*,0,,,,,0.0%,
166,2005,2005-11-13,9,34.184,DEN,@,OAK,W 31-17,*,,,,,,0.0%,
167,2005,2005-11-20,10,34.191,DEN,,NYJ,W 27-0,*,,,,,,0.0%,
168,2005,2005-11-24,11,34.195,DEN,@,DAL,W 24-21,*,0,,,,,0.0%,
169,2005,2005-12-04,12,34.205,DEN,@,KAN,L 27-31,*,0,,,,,0.0%,
170,2005,2005-12-11,13,34.212,DEN,,BAL,W 12-10,*,,,,,,0.0%,
171,2005,2005-12-17,14,34.218,DEN,@,BUF,W 28-17,*,,,,,,0.0%,
172,2005,2005-12-24,15,34.225,DEN,,OAK,W 22-3,*,,,,,,0.0%,
173,2005,2005-12-31,16,34.232,DEN,@,SDG,W 23-7,*,,,,,,0.0%,
174,2006,2006-09-10,1,35.120,DEN,@,STL,L 10-18,*,,,,,,0.0%,
175,2006,2006-09-17,2,35.127,DEN,,KAN,W 9-6,*,,,,,,0.0%,
176,2006,2006-09-24,3,35.134,DEN,@,NWE,W 17-7,*,0,,,,,0.0%,
177,2006,2006-10-09,4,35.149,DEN,,BAL,W 13-3,*,,,,,,0.0%,
178,2006,2006-10-15,5,35.155,DEN,,OAK,W 13-3,*,,,,,,0.0%,
179,2006,2006-10-22,6,35.162,DEN,@,CLE,W 17-7,*,,,,,,0.0%,
180,2006,2006-10-29,7,35.169,DEN,,IND,L 31-34,*,,,,,,0.0%,
181,2006,2006-11-05,8,35.176,DEN,@,PIT,W 31-20,*,,,,,,0.0%,
182,2006,2006-11-12,9,35.183,DEN,@,OAK,W 17-13,*,,,,,,0.0%,
183,2006,2006-11-19,10,35.190,DEN,,SDG,L 27-35,*,,,,,,0.0%,
184,2006,2006-11-23,11,35.194,DEN,@,KAN,L 10-19,*,,,,,,0.0%,
185,2006,2006-12-03,12,35.204,DEN,,SEA,L 20-23,*,,,,,,0.0%,
186,2006,2006-12-10,13,35.211,DEN,@,SDG,L 20-48,*,,,,,,0.0%,
187,2006,2006-12-17,14,35.218,DEN,@,ARI,W 37-20,*,,,,,,0.0%,
188,2006,2006-12-24,15,35.225,DEN,,CIN,W 24-23,*,,,,,,0.0%,
189,2006,2006-12-31,16,35.232,DEN,,SFO,L 23-26,*,,,,,,0.0%,
190,2007,2007-09-09,1,36.119,DEN,@,BUF,W 15-14,*,,,,,,0.0%,
191,2007,2007-09-16,2,36.126,DEN,,OAK,W 23-20,*,,,,,,0.0%,
192,2007,2007-09-23,3,36.133,DEN,,JAX,L 14-23,*,,,,,,0.0%,
193,2007,2007-09-30,4,36.140,DEN,@,IND,L 20-38,*,,,,,,0.0%,
194,2007,2007-10-07,5,36.147,DEN,,SDG,L 3-41,*,,,,,,0.0%,
