ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,24.035,STL,@,SEA,L 0-28,,0.0,0,0
2,2009,2009-09-20,2,24.042,STL,@,WAS,L 7-9,,0.0,1,0
3,2009,2009-10-04,4,24.056,STL,@,SFO,L 0-35,,0.0,0,1
4,2009,2009-10-11,5,24.063,STL,,MIN,L 10-38,,,,
5,2009,2009-10-18,6,24.070,STL,@,JAX,L 20-23,,0.0,3,0
6,2009,2009-10-25,7,24.077,STL,,IND,L 6-42,,,,
7,2009,2009-11-01,8,24.084,STL,@,DET,W 17-10,,,,
8,2009,2009-11-15,9,24.098,STL,,NOR,L 23-28,,,,
9,2009,2009-11-22,10,24.105,STL,,ARI,L 13-21,,0.0,0,0
10,2009,2009-11-29,11,24.112,STL,,SEA,L 17-27,,0.0,0,0
11,2009,2009-12-06,12,24.119,STL,@,CHI,L 9-17,,0.0,1,0
12,2009,2009-12-13,13,24.126,STL,@,TEN,L 7-47,,0.0,1,0
13,2009,2009-12-20,14,24.133,STL,,HOU,L 13-16,,0.0,0,0
14,2009,2009-12-27,15,24.140,STL,@,ARI,L 10-31,,0.0,3,0
15,2009,2010-01-03,16,24.147,STL,,SFO,L 6-28,,,,
