ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
45,2011,2011-12-24,15,24.261,TEN,,JAX,W 23-17,*,8,8,169,21.13,1,100.0%,21.13,0,0,,0,0,0,,0,,1,6,0.0,0,0
46,2011,2012-01-01,16,24.269,TEN,@,HOU,W 23-22,*,7,4,63,15.75,0,57.1%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2012,2012-09-09,1,25.155,TEN,,NWE,L 13-34,*,6,4,64,16.00,0,66.7%,10.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2012,2012-09-16,2,25.162,TEN,@,SDG,L 10-38,*,6,3,23,7.67,0,50.0%,3.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2012,2012-09-23,3,25.169,TEN,,DET,W 44-41,*,4,4,77,19.25,1,100.0%,19.25,0,0,,0,0,0,,0,,1,6,0.0,0,0
50,2012,2012-09-30,4,25.176,TEN,@,HOU,L 14-38,,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2012,2012-10-07,5,25.183,TEN,@,MIN,L 7-30,,8,5,37,7.40,1,62.5%,4.63,0,0,,0,0,0,,0,,1,6,0.0,0,0
52,2012,2012-10-11,6,25.187,TEN,,PIT,W 26-23,,4,4,54,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2012,2012-10-21,7,25.197,TEN,@,BUF,W 35-34,,5,2,37,18.50,0,40.0%,7.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2012,2012-10-28,8,25.204,TEN,,IND,L 13-19,,4,3,45,15.00,0,75.0%,11.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2012,2012-11-04,9,25.211,TEN,,CHI,L 20-51,*,5,2,6,3.00,0,40.0%,1.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2012,2012-11-11,10,25.218,TEN,@,MIA,W 37-3,,3,1,26,26.00,1,33.3%,8.67,0,0,,0,0,0,,0,,1,6,0.0,0,0
57,2012,2012-11-25,11,25.232,TEN,@,JAX,L 19-24,,9,6,47,7.83,0,66.7%,5.22,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2012,2012-12-02,12,25.239,TEN,,HOU,L 10-24,*,12,4,51,12.75,0,33.3%,4.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2012,2012-12-09,13,25.246,TEN,@,IND,L 23-27,,3,3,20,6.67,1,100.0%,6.67,0,0,,0,0,0,,0,,1,6,0.0,0,0
60,2013,2013-09-08,1,26.154,STL,,ARI,W 27-24,*,10,7,141,20.14,2,70.0%,14.10,0,0,,0,0,0,,0,,2,12,0.0,0,0
61,2013,2013-09-15,2,26.161,STL,@,ATL,L 24-31,*,6,1,10,10.00,0,16.7%,1.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2013,2013-09-22,3,26.168,STL,@,DAL,L 7-31,*,7,5,44,8.80,0,71.4%,6.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2013,2013-09-26,4,26.172,STL,,SFO,L 11-35,*,9,4,45,11.25,0,44.4%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
64,2013,2013-10-06,5,26.182,STL,,JAX,W 34-20,*,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2013,2013-10-13,6,26.189,STL,@,HOU,W 38-13,,2,2,45,22.50,0,100.0%,22.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2013,2013-10-20,7,26.196,STL,@,CAR,L 15-30,,7,4,33,8.25,0,57.1%,4.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2013,2013-10-28,8,26.204,STL,,SEA,L 9-14,*,6,3,31,10.33,0,50.0%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2013,2013-11-03,9,26.210,STL,,TEN,L 21-28,*,6,3,36,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
69,2013,2013-11-10,10,26.217,STL,@,IND,W 38-8,*,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,,0,0,0.0,1,0
70,2013,2013-11-24,11,26.231,STL,,CHI,W 42-21,*,5,4,80,20.00,1,80.0%,16.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
71,2013,2013-12-01,12,26.238,STL,@,SFO,L 13-23,*,6,3,49,16.33,0,50.0%,8.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2013,2013-12-08,13,26.245,STL,@,ARI,L 10-30,,6,3,49,16.33,0,50.0%,8.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2013,2013-12-15,14,26.252,STL,,NOR,W 27-16,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2013,2013-12-22,15,26.259,STL,,TAM,W 23-13,*,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2013,2013-12-29,16,26.266,STL,@,SEA,L 9-27,*,7,5,30,6.00,1,71.4%,4.29,0,0,,0,0,0,,0,,1,6,0.0,0,0
76,2014,2014-09-07,1,27.153,STL,,MIN,L 6-34,,8,4,56,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2014,2014-09-14,2,27.160,STL,@,TAM,W 19-17,*,4,4,46,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2014,2014-09-21,3,27.167,STL,,DAL,L 31-34,*,9,7,75,10.71,0,77.8%,8.33,1,0,0.00,0,0,0,,0,,0,0,0.0,0,0
79,2014,2014-10-05,4,27.181,STL,@,PHI,L 28-34,*,10,4,44,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2014,2014-10-13,5,27.189,STL,,SFO,L 17-31,*,11,4,74,18.50,0,36.4%,6.73,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2014,2014-10-19,6,27.195,STL,,SEA,W 28-26,,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2014,2014-10-26,7,27.202,STL,@,KAN,L 7-34,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2014,2014-11-02,8,27.209,STL,@,SFO,W 13-10,,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2014,2014-11-09,9,27.216,STL,@,ARI,L 14-31,*,3,2,84,42.00,1,66.7%,28.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
85,2014,2014-11-16,10,27.223,STL,,DEN,W 22-7,,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2014,2014-11-23,11,27.230,STL,@,SDG,L 24-27,*,9,3,27,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
87,2014,2014-11-30,12,27.237,STL,,OAK,W 52-0,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
88,2014,2014-12-07,13,27.244,STL,@,WAS,W 24-0,,5,4,61,15.25,2,80.0%,12.20,0,0,,0,0,0,,0,,2,12,0.0,0,0
89,2014,2014-12-11,14,27.248,STL,,ARI,L 6-12,,9,3,22,7.33,0,33.3%,2.44,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2014,2014-12-21,15,27.258,STL,,NYG,L 27-37,,7,5,41,8.20,0,71.4%,5.86,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2014,2014-12-28,16,27.265,STL,@,SEA,L 6-20,,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2015,2015-09-13,1,28.159,STL,,SEA,W 34-31,*,6,5,85,17.00,0,83.3%,14.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2015,2015-09-20,2,28.166,STL,@,WAS,L 10-24,*,7,5,47,9.40,0,71.4%,6.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2015,2015-09-27,3,28.173,STL,,PIT,L 6-12,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2015,2015-10-04,4,28.180,STL,@,ARI,W 24-22,*,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2015,2015-10-11,5,28.187,STL,@,GNB,L 10-24,,6,1,8,8.00,0,16.7%,1.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2015,2015-10-25,6,28.201,STL,,CLE,W 24-6,*,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2015,2015-11-01,7,28.208,STL,,SFO,W 27-6,*,3,2,57,28.50,0,66.7%,19.00,0,0,,0,0,0,,0,1,0,2,0.0,0,0
99,2015,2015-11-08,8,28.215,STL,@,MIN,L 18-21,*,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2015,2015-11-15,9,28.222,STL,,CHI,L 13-37,*,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2015,2015-11-22,10,28.229,STL,@,BAL,L 13-16,*,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
102,2015,2015-11-29,11,28.236,STL,@,CIN,L 7-31,,6,4,58,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
103,2015,2015-12-06,12,28.243,STL,,ARI,L 3-27,,9,3,22,7.33,0,33.3%,2.44,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2015,2015-12-13,13,28.250,STL,,DET,W 21-14,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2015,2015-12-17,14,28.254,STL,,TAM,W 31-23,,6,4,64,16.00,0,66.7%,10.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2015,2015-12-27,15,28.264,STL,@,SEA,W 23-17,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2015,2016-01-03,16,28.271,STL,@,SFO,L 16-19,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2016,2016-09-11,1,29.157,GNB,@,JAX,W 27-23,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2016,2016-09-18,2,29.164,GNB,@,MIN,L 14-17,*,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
110,2016,2016-09-25,3,29.171,GNB,,DET,W 34-27,,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2016,2016-11-20,10,29.227,GNB,@,WAS,L 24-42,*,11,6,105,17.50,1,54.5%,9.55,0,0,,0,0,0,,0,,1,6,0.0,0,0
112,2016,2016-11-28,11,29.235,GNB,@,PHI,W 27-13,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
113,2016,2016-12-04,12,29.241,GNB,,HOU,W 21-13,*,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2016,2016-12-11,13,29.248,GNB,,SEA,W 38-10,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
115,2016,2016-12-18,14,29.255,GNB,@,CHI,W 30-27,,8,6,85,14.17,0,75.0%,10.63,0,0,,0,0,0,,0,,0,0,0.0,0,0
116,2016,2016-12-24,15,29.261,GNB,,MIN,W 38-25,,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
117,2016,2017-01-01,16,29.269,GNB,@,DET,W 31-24,,8,4,56,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2017,2017-09-10,1,30.156,OAK,@,TEN,W 26-16,*,5,5,56,11.20,0,100.0%,11.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
119,2017,2017-09-17,2,30.163,OAK,,NYJ,W 45-20,*,6,4,25,6.25,0,66.7%,4.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2017,2017-09-24,3,30.170,OAK,@,WAS,L 10-27,*,6,4,43,10.75,1,66.7%,7.17,0,0,,0,0,0,,0,,1,6,0.0,0,0
121,2017,2017-10-01,4,30.177,OAK,@,DEN,L 10-16,*,8,3,46,15.33,0,37.5%,5.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
122,2017,2017-10-08,5,30.184,OAK,,BAL,L 17-30,*,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
123,2017,2017-10-15,6,30.191,OAK,,LAC,L 16-17,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
124,2017,2017-10-19,7,30.195,OAK,,KAN,W 31-30,*,7,6,107,17.83,0,85.7%,15.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
125,2017,2017-10-29,8,30.205,OAK,@,BUF,L 14-34,*,5,4,57,14.25,0,80.0%,11.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
126,2017,2017-11-05,9,30.212,OAK,@,MIA,W 27-24,*,9,8,126,15.75,0,88.9%,14.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
127,2017,2017-11-19,10,30.226,OAK,,NWE,L 8-33,*,5,2,36,18.00,0,40.0%,7.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
128,2017,2017-11-26,11,30.233,OAK,,DEN,W 21-14,*,5,1,2,2.00,0,20.0%,0.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
129,2017,2017-12-03,12,30.240,OAK,,NYG,W 24-17,*,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
130,2017,2017-12-10,13,30.247,OAK,@,KAN,L 15-26,*,6,5,75,15.00,1,83.3%,12.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
131,2017,2017-12-17,14,30.254,OAK,,DAL,L 17-20,*,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
132,2017,2017-12-25,15,30.262,OAK,@,PHI,L 10-19,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
133,2017,2017-12-31,16,30.268,OAK,@,LAC,L 10-30,*,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
134,2018,2018-09-10,1,31.156,OAK,,LAR,L 13-33,*,12,9,180,20.00,0,75.0%,15.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
135,2018,2018-09-16,2,31.162,OAK,@,DEN,L 19-20,*,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
136,2018,2018-09-23,3,31.169,OAK,@,MIA,L 20-28,*,6,5,31,6.20,0,83.3%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
