ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1971,1971-09-19,1,26.195,SDG,,KAN,W 21-14,,,,,,,,,,
2,1971,1971-09-26,2,26.202,SDG,,OAK,L 0-34,,,,,,,,,,
3,1971,1971-10-03,3,26.209,SDG,@,PIT,L 17-21,,,,,,,,,,
4,1971,1971-10-10,4,26.216,SDG,@,KAN,L 10-31,,,,,,,,,,
5,1971,1971-10-17,5,26.223,SDG,@,DEN,L 16-20,,,,,,,,,,
6,1971,1971-10-23,6,26.229,SDG,,BUF,W 20-3,,,,,,,,,,
7,1971,1971-10-31,7,26.237,SDG,,NYJ,W 49-21,,,,,,,,,,
8,1971,1971-11-07,8,26.244,SDG,@,NYG,L 17-35,,,,,,,,,,
9,1971,1971-11-15,9,26.252,SDG,,STL,W 20-17,,,,,,,,,,
10,1971,1971-11-21,10,26.258,SDG,@,OAK,L 33-34,,,,,,,,,,
11,1971,1971-11-28,11,26.265,SDG,@,CIN,L 0-31,1,6,6.00,0,0,0,,0,0,0
12,1971,1971-12-05,12,26.272,SDG,,MIN,W 30-14,,,,,,,,,,
13,1971,1971-12-12,13,26.279,SDG,,DEN,W 45-17,,,,,,,,,,
14,1971,1971-12-19,14,26.286,SDG,@,HOU,L 33-49,,,,,,,,,,
15,1973,1973-09-16,1,28.192,NWE,,BUF,L 13-31,,,,,,,,,,
16,1973,1973-09-23,2,28.199,NWE,,KAN,L 7-10,,,,,,,,,,
17,1973,1973-09-30,3,28.206,NWE,@,MIA,L 23-44,,,,,,,,,,
18,1973,1973-10-07,4,28.213,NWE,,BAL,W 24-16,,,,,,,,,,
19,1973,1973-10-14,5,28.220,NWE,,NYJ,L 7-9,,,,,,,,,,
20,1973,1973-10-21,6,28.227,NWE,@,CHI,W 13-10,,,,,,,,,,
21,1973,1973-11-04,8,28.241,NWE,@,PHI,L 23-24,,,,,,,,,,
22,1973,1973-11-11,9,28.248,NWE,@,NYJ,L 13-33,,,,,,,,,,
23,1973,1973-11-18,10,28.255,NWE,,GNB,W 33-24,,,,,,,,,,
24,1973,1973-11-25,11,28.262,NWE,@,HOU,W 32-0,,,,,,,,,,
25,1973,1973-12-02,12,28.269,NWE,,SDG,W 30-14,,,,,,,,,,
26,1973,1973-12-09,13,28.276,NWE,@,BUF,L 13-37,,,,,,,,,,
27,1973,1973-12-16,14,28.283,NWE,@,BAL,L 13-18,,,,,,,,,,
28,1974,1974-09-15,1,29.191,NWE,,MIA,W 34-24,,,,,,,,,,
29,1974,1974-09-22,2,29.198,NWE,@,NYG,W 28-20,,,,,,,,,,
30,1974,1974-10-06,4,29.212,NWE,,BAL,W 42-3,,,,,,,,,,
31,1974,1974-10-13,5,29.219,NWE,@,NYJ,W 24-0,,,,,,,,,,
32,1974,1974-10-20,6,29.226,NWE,@,BUF,L 28-30,,,,,,,,,,
33,1974,1974-10-27,7,29.233,NWE,@,MIN,W 17-14,,,,,,,,,,
34,1974,1974-11-03,8,29.240,NWE,,BUF,L 28-29,1,21,21.00,0,0,0,,0,0,0
35,1974,1974-11-10,9,29.247,NWE,,CLE,L 14-21,,,,,,,,,,
36,1974,1974-11-17,10,29.254,NWE,,NYJ,L 16-21,,,,,,,,,,
37,1974,1974-11-24,11,29.261,NWE,@,BAL,W 27-17,1,2,2.00,1,0,0,,0,1,6
38,1974,1974-12-01,12,29.268,NWE,@,OAK,L 26-41,,,,,,,,,,
39,1974,1974-12-08,13,29.275,NWE,,PIT,L 17-21,,,,,,,,,,
40,1974,1974-12-15,14,29.282,NWE,@,MIA,L 27-34,0,0,,0,2,17,8.50,0,0,0
