ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-09-11,1,22.300,SEA,@,JAX,L 14-26,*,,,,,,,,
2,2005,2005-09-18,2,22.307,SEA,,ATL,W 21-18,*,0,0,1.0,,,0,0,0
3,2005,2005-09-25,3,22.314,SEA,,ARI,W 37-12,*,,,,,,,,
4,2005,2005-10-02,4,22.321,SEA,@,WAS,L 17-20,*,0,0,1.0,,,0,0,0
5,2005,2005-10-09,5,22.328,SEA,@,STL,W 37-31,*,0,0,0.0,,,1,3,0
6,2005,2005-10-16,6,22.335,SEA,,HOU,W 42-10,*,,,,,,,,
7,2005,2005-10-23,7,22.342,SEA,,DAL,W 13-10,*,,,,,,,,
8,2005,2005-11-06,8,22.356,SEA,@,ARI,W 33-19,*,,,,,,,,
9,2005,2005-11-13,9,22.363,SEA,,STL,W 31-16,*,0,0,1.0,,,0,0,0
10,2005,2005-11-20,10,23.005,SEA,@,SFO,W 27-25,*,,,,,,,,
11,2005,2005-11-27,11,23.012,SEA,,NYG,W 24-21,*,,,,,,,,
12,2005,2005-12-05,12,23.020,SEA,@,PHI,W 42-0,*,1,6,0.0,,,1,38,1
13,2005,2005-12-11,13,23.026,SEA,,SFO,W 41-3,*,0,0,1.0,,,1,14,0
14,2005,2005-12-18,14,23.033,SEA,@,TEN,W 28-24,*,,,,,,,,
15,2005,2005-12-24,15,23.039,SEA,,IND,W 28-13,*,,,,,,,,
16,2005,2006-01-01,16,23.047,SEA,@,GNB,L 17-23,*,,,,,,,,
17,2006,2006-09-10,1,23.299,SEA,@,DET,W 9-6,*,,,,,,,,
18,2006,2006-09-17,2,23.306,SEA,,ARI,W 21-10,*,,,,,,,,
19,2006,2006-09-24,3,23.313,SEA,,NYG,W 42-30,*,,,,,,,,
20,2006,2006-10-01,4,23.320,SEA,@,CHI,L 6-37,*,,,,,,,,
21,2006,2006-10-15,5,23.334,SEA,@,STL,W 30-28,*,0,0,0.0,,,1,19,0
22,2006,2006-10-22,6,23.341,SEA,,MIN,L 13-31,*,,,,,,,,
23,2006,2006-10-29,7,23.348,SEA,@,KAN,L 28-35,*,,,,,,,,
24,2006,2006-11-06,8,23.356,SEA,,OAK,W 16-0,*,0,0,0.5,,,0,0,0
25,2006,2006-11-12,9,23.362,SEA,,STL,W 24-22,*,,,,,,,,
26,2006,2006-11-19,10,24.004,SEA,@,SFO,L 14-20,*,,,,,,,,
27,2006,2006-11-27,11,24.012,SEA,,GNB,W 34-24,*,,,,,,,,
28,2006,2006-12-03,12,24.018,SEA,@,DEN,W 23-20,*,,,,,,,,
29,2006,2006-12-10,13,24.025,SEA,@,ARI,L 21-27,*,,,,,,,,
30,2006,2006-12-14,14,24.029,SEA,,SFO,L 14-24,*,,,,,,,,
31,2006,2006-12-24,15,24.039,SEA,,SDG,L 17-20,*,0,0,1.0,,,0,0,0
32,2006,2006-12-31,16,24.046,SEA,@,TAM,W 23-7,*,,,,,,,,
33,2007,2007-09-09,1,24.298,SEA,,TAM,W 20-6,*,,,,,,,,
34,2007,2007-09-16,2,24.305,SEA,@,ARI,L 20-23,*,0,0,0.0,,,1,16,0
35,2007,2007-09-23,3,24.312,SEA,,CIN,W 24-21,*,,,,,,,,
36,2007,2007-09-30,4,24.319,SEA,@,SFO,W 23-3,*,,,,,,,,
37,2007,2007-10-07,5,24.326,SEA,@,PIT,L 0-21,*,0,0,1.0,,,0,0,0
38,2007,2007-10-14,6,24.333,SEA,,NOR,L 17-28,*,,,,,,,,
39,2007,2007-10-21,7,24.340,SEA,,STL,W 33-6,*,,,,,,,,
40,2007,2007-11-04,8,24.354,SEA,@,CLE,L 30-33,*,,,,,,,,
41,2007,2007-11-12,9,24.362,SEA,,SFO,W 24-0,*,,,,,,,,
42,2007,2007-11-18,10,25.003,SEA,,CHI,W 30-23,*,,,,,,,,
43,2007,2007-11-25,11,25.010,SEA,@,STL,W 24-19,*,,,,,,,,
44,2007,2007-12-02,12,25.017,SEA,@,PHI,W 28-24,*,0,0,0.0,,,3,100,0
45,2007,2007-12-09,13,25.024,SEA,,ARI,W 42-21,*,,,,,,,,
46,2007,2007-12-16,14,25.031,SEA,@,CAR,L 10-13,*,,,,,,,,
47,2007,2007-12-23,15,25.038,SEA,,BAL,W 27-6,*,,,,,,,,
48,2007,2007-12-30,16,25.045,SEA,@,ATL,L 41-44,*,,,,,,,,
49,2008,2008-09-07,1,25.297,SEA,@,BUF,L 10-34,*,0,0,0.0,5,3,0,0,0
50,2008,2008-09-14,2,25.304,SEA,,SFO,L 30-33,*,0,0,0.0,4,1,0,0,0
51,2008,2008-09-21,3,25.311,SEA,,STL,W 37-13,*,0,0,0.0,4,2,0,0,0
52,2008,2008-10-05,4,25.325,SEA,@,NYG,L 6-44,*,0,0,0.0,3,1,0,0,0
53,2008,2008-10-12,5,25.332,SEA,,GNB,L 17-27,*,0,0,0.0,10,1,0,0,0
54,2008,2008-10-19,6,25.339,SEA,@,TAM,L 10-20,*,0,0,0.0,3,2,0,0,0
55,2008,2008-10-26,7,25.346,SEA,@,SFO,W 34-13,*,0,0,0.0,0,2,0,0,0
56,2008,2008-11-09,9,25.360,SEA,@,MIA,L 19-21,*,0,0,0.0,9,0,0,0,0
57,2008,2008-11-16,10,26.001,SEA,,ARI,L 20-26,*,0,0,0.0,8,1,0,0,0
58,2008,2008-11-23,11,26.008,SEA,,WAS,L 17-20,*,0,0,0.0,6,3,0,0,0
59,2008,2008-11-27,12,26.012,SEA,@,DAL,L 9-34,*,0,0,0.0,2,4,0,0,0
60,2008,2008-12-07,13,26.022,SEA,,NWE,L 21-24,*,0,0,0.0,7,1,0,0,0
61,2008,2008-12-14,14,26.029,SEA,@,STL,W 23-20,*,0,0,0.0,2,1,0,0,0
62,2008,2008-12-21,15,26.036,SEA,,NYJ,W 13-3,*,0,0,0.0,5,3,0,0,0
63,2008,2008-12-28,16,26.043,SEA,@,ARI,L 21-34,*,0,0,0.0,1,0,1,16,0
64,2009,2009-09-13,1,26.302,SEA,,STL,W 28-0,*,0,0,1.0,3,0,0,0,0
65,2009,2009-09-20,2,26.309,SEA,@,SFO,L 10-23,*,0,0,0.0,0,2,0,0,0
66,2009,2009-10-04,4,26.323,SEA,@,IND,L 17-34,*,0,0,0.0,7,4,0,0,0
67,2009,2009-10-11,5,26.330,SEA,,JAX,W 41-0,*,0,0,0.0,4,4,0,0,0
68,2009,2009-10-18,6,26.337,SEA,,ARI,L 3-27,*,0,0,0.0,7,1,0,0,0
69,2010,2010-09-12,1,27.301,SEA,,SFO,W 31-6,*,0,0,0.0,5,3,0,0,0
70,2010,2010-09-19,2,27.308,SEA,@,DEN,L 14-31,*,0,0,0.0,4,1,0,0,0
71,2010,2010-09-26,3,27.315,SEA,,SDG,W 27-20,*,0,0,0.0,4,3,0,0,0
72,2010,2010-10-03,4,27.322,SEA,@,STL,L 3-20,*,0,0,0.0,5,0,0,0,0
73,2010,2010-10-17,5,27.336,SEA,@,CHI,W 23-20,*,0,0,0.0,1,0,0,0,0
74,2010,2010-10-24,6,27.343,SEA,,ARI,W 22-10,*,0,0,0.0,3,0,0,0,0
75,2010,2010-10-31,7,27.350,SEA,@,OAK,L 3-33,*,0,0,0.0,1,5,0,0,0
76,2010,2010-11-07,8,27.357,SEA,,NYG,L 7-41,*,0,0,0.0,5,4,0,0,0
77,2010,2010-11-14,9,27.364,SEA,@,ARI,W 36-18,*,0,0,0.0,3,1,0,0,0
78,2010,2010-11-21,10,28.006,SEA,@,NOR,L 19-34,*,0,0,0.0,3,1,0,0,0
79,2010,2010-11-28,11,28.013,SEA,,KAN,L 24-42,*,0,0,0.0,4,5,0,0,0
80,2010,2010-12-05,12,28.020,SEA,,CAR,W 31-14,*,1,6,0.0,1,1,1,26,1
81,2010,2010-12-12,13,28.027,SEA,@,SFO,L 21-40,*,0,0,0.0,2,0,0,0,0
82,2010,2010-12-19,14,28.034,SEA,,ATL,L 18-34,*,0,0,0.0,4,3,0,0,0
83,2010,2010-12-26,15,28.041,SEA,@,TAM,L 15-38,*,0,0,1.0,8,2,0,0,0
84,2010,2011-01-02,16,28.048,SEA,,STL,W 16-6,*,0,0,0.0,5,1,0,0,0
