ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,23.003,CLE,@,KAN,W 6-3,,,,,,
2,1988,1988-09-11,2,23.010,CLE,,NYJ,L 3-23,,,,,,
3,1988,1988-09-19,3,23.018,CLE,,IND,W 23-17,,,,,,
4,1988,1988-09-25,4,23.024,CLE,@,CIN,L 17-24,,,,,,
5,1988,1988-10-02,5,23.031,CLE,@,PIT,W 23-9,,,,,,
6,1988,1988-10-09,6,23.038,CLE,,SEA,L 10-16,,,,,,
7,1988,1988-10-16,7,23.045,CLE,,PHI,W 19-3,,,,,,
8,1988,1988-10-23,8,23.052,CLE,@,PHO,W 29-21,,,,,,
9,1988,1988-10-30,9,23.059,CLE,,CIN,W 23-16,,,,,,
10,1988,1988-11-07,10,23.067,CLE,@,HOU,L 17-24,,,,,,
11,1988,1988-11-13,11,23.073,CLE,@,DEN,L 7-30,,,,,,
12,1988,1988-11-20,12,23.080,CLE,,PIT,W 27-7,,,,,,
13,1988,1988-11-27,13,23.087,CLE,@,WAS,W 17-13,,,,,,
14,1988,1988-12-04,14,23.094,CLE,,DAL,W 24-21,,,,,,
15,1988,1988-12-12,15,23.102,CLE,@,MIA,L 31-38,,,,,,
16,1988,1988-12-18,16,23.108,CLE,,HOU,W 28-23,,,,,,
17,1989,1989-09-10,1,24.009,CLE,@,PIT,W 51-0,,,,,,
18,1989,1989-09-17,2,24.016,CLE,,NYJ,W 38-24,1,6,0.0,1,36,1
19,1989,1989-09-25,3,24.024,CLE,@,CIN,L 14-21,,,,,,
20,1989,1989-10-01,4,24.030,CLE,,DEN,W 16-13,,,,,,
21,1989,1989-10-08,5,24.037,CLE,@,MIA,L 10-13,,,,,,
22,1989,1989-10-15,6,24.044,CLE,,PIT,L 7-17,0,0,0.0,1,14,0
23,1989,1989-10-23,7,24.052,CLE,,CHI,W 27-7,,,,,,
24,1989,1989-10-29,8,24.058,CLE,,HOU,W 28-17,0,0,2.0,0,0,0
25,1989,1989-11-05,9,24.065,CLE,@,TAM,W 42-31,1,6,0.0,1,15,1
26,1989,1989-11-12,10,24.072,CLE,@,SEA,W 17-7,,,,,,
27,1989,1989-11-19,11,24.079,CLE,,KAN,T 10-10,,,,,,
28,1989,1989-11-23,12,24.083,CLE,@,DET,L 10-13,,,,,,
29,1989,1989-12-03,13,24.093,CLE,,CIN,L 0-21,,,,,,
30,1989,1989-12-10,14,24.100,CLE,@,IND,L 17-23,,,,,,
31,1989,1989-12-17,15,24.107,CLE,,MIN,W 23-17,,,,,,
32,1989,1989-12-23,16,24.113,CLE,@,HOU,W 24-20,,,,,,
33,1990,1990-09-09,1,25.008,CLE,,PIT,W 13-3,0,0,0.0,1,16,0
34,1990,1990-09-16,2,25.015,CLE,@,NYJ,L 21-24,,,,,,
35,1990,1990-09-23,3,25.022,CLE,,SDG,L 14-24,,,,,,
36,1990,1990-09-30,4,25.029,CLE,@,KAN,L 0-34,,,,,,
37,1990,1990-10-08,5,25.037,CLE,@,DEN,W 30-29,,,,,,
38,1990,1990-10-14,6,25.043,CLE,@,NOR,L 20-25,,,,,,
39,1990,1990-10-22,7,25.051,CLE,,CIN,L 13-34,,,,,,
40,1990,1990-10-28,8,25.057,CLE,@,SFO,L 17-20,,,,,,
41,1990,1990-11-04,9,25.064,CLE,,BUF,L 0-42,,,,,,
42,1990,1990-11-18,10,25.078,CLE,,HOU,L 23-35,,,,,,
43,1990,1990-11-25,11,25.085,CLE,,MIA,L 13-30,,,,,,
44,1990,1990-12-02,12,25.092,CLE,,RAM,L 23-38,,,,,,
45,1990,1990-12-09,13,25.099,CLE,@,HOU,L 14-58,,,,,,
46,1990,1990-12-16,14,25.106,CLE,,ATL,W 13-10,,,,,,
47,1990,1990-12-23,15,25.113,CLE,@,PIT,L 0-35,,,,,,
48,1990,1990-12-30,16,25.120,CLE,@,CIN,L 14-21,,,,,,
49,1992,1992-09-06,1,27.005,SFO,@,NYG,W 31-14,,,,,,
50,1992,1992-09-13,2,27.012,SFO,,BUF,L 31-34,,,,,,
51,1992,1992-09-20,3,27.019,SFO,@,NYJ,W 31-14,,,,,,
52,1992,1992-09-27,4,27.026,SFO,@,NOR,W 16-10,,,,,,
53,1992,1992-10-04,5,27.033,SFO,,RAM,W 27-24,,,,,,
54,1992,1992-10-11,6,27.040,SFO,@,NWE,W 24-12,,,,,,
55,1992,1992-10-18,7,27.047,SFO,,ATL,W 56-17,,,,,,
56,1992,1992-11-01,8,27.061,SFO,@,PHO,L 14-24,,,,,,
57,1992,1992-11-09,9,27.069,SFO,@,ATL,W 41-3,,,,,,
58,1992,1992-11-15,10,27.075,SFO,,NOR,W 21-20,,,,,,
59,1992,1992-11-22,11,27.082,SFO,@,RAM,W 27-10,,,,,,
60,1992,1992-11-29,12,27.089,SFO,,PHI,W 20-14,,,,,,
61,1992,1992-12-06,13,27.096,SFO,,MIA,W 27-3,,,,,,
62,1992,1992-12-13,14,27.103,SFO,@,MIN,W 20-17,,,,,,
63,1992,1992-12-19,15,27.109,SFO,,TAM,W 21-14,,,,,,
64,1992,1992-12-28,16,27.118,SFO,,DET,W 24-6,,,,,,
