ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1963,1963-12-15,14,23.132,DAL,@,STL,W 28-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,48,24.00,0,0,0
2,1965,1965-09-11,1,25.037,DEN,@,SDG,L 31-34,4,35,8.75,0,2,9,4.50,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,0,0
3,1965,1965-09-19,2,25.045,DEN,,BUF,L 15-30,4,-2,-0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
4,1965,1965-09-24,3,25.050,DEN,@,BOS,W 27-10,14,81,5.79,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
5,1965,1965-10-03,4,25.059,DEN,,NYJ,W 16-13,11,37,3.36,1,2,20,10.00,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,1,6
6,1965,1965-10-10,5,25.066,DEN,,KAN,L 23-31,18,91,5.06,1,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
7,1965,1965-10-17,6,25.073,DEN,,HOU,W 28-17,17,43,2.53,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
8,1965,1965-10-24,7,25.080,DEN,@,BUF,L 13-31,6,9,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1965,1965-10-31,8,25.087,DEN,@,NYJ,L 10-45,10,27,2.70,0,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1965,1965-11-07,9,25.094,DEN,,SDG,L 21-35,12,46,3.83,0,2,23,11.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
11,1965,1965-11-14,10,25.101,DEN,@,HOU,W 31-21,11,38,3.45,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1965,1965-11-21,11,25.108,DEN,,OAK,L 20-28,5,19,3.80,1,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
13,1965,1965-12-05,12,25.122,DEN,@,OAK,L 13-24,10,39,3.90,0,5,126,25.20,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
14,1965,1965-12-12,13,25.129,DEN,,BOS,L 20-28,7,60,8.57,0,7,82,11.71,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
15,1965,1965-12-19,14,25.136,DEN,@,KAN,L 35-45,1,3,3.00,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1966,1966-09-03,1,26.029,DEN,@,HOU,L 7-45,8,38,4.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
17,1966,1966-09-18,2,26.044,DEN,,BOS,L 10-24,13,59,4.54,0,3,17,5.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1966,1966-09-25,3,26.051,DEN,,NYJ,L 7-16,4,10,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
19,1966,1966-10-02,4,26.058,DEN,,HOU,W 40-38,15,74,4.93,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1966,1966-10-08,5,26.064,DEN,@,KAN,L 10-37,8,23,2.88,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
21,1966,1966-10-16,6,26.072,DEN,@,MIA,L 7-24,6,25,4.17,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1966,1966-10-23,7,26.079,DEN,,KAN,L 10-56,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1966,1966-11-27,11,26.114,DEN,,SDG,W 20-17,12,87,7.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
24,1966,1966-12-04,12,26.121,DEN,,MIA,W 17-7,20,41,2.05,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1966,1966-12-11,13,26.128,DEN,@,OAK,L 10-28,12,25,2.08,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1966,1966-12-18,14,26.135,DEN,@,BUF,L 21-38,6,21,3.50,0,1,29,29.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1967,1967-09-03,1,27.029,DEN,,BOS,W 26-21,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1967,1967-09-10,2,27.036,DEN,@,OAK,L 0-51,7,7,1.00,0,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
29,1967,1967-09-17,3,27.043,DEN,@,MIA,L 21-35,12,36,3.00,1,1,24,24.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
30,1967,1967-09-24,4,27.050,DEN,,NYJ,L 24-38,9,31,3.44,0,3,45,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1967,1967-10-01,5,27.057,DEN,@,HOU,L 6-10,2,6,3.00,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1967,1967-10-08,6,27.064,DEN,,BUF,L 16-17,5,-1,-0.20,1,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
33,1967,1967-10-29,8,27.085,DEN,@,KAN,L 9-52,6,22,3.67,0,2,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1967,1967-11-05,9,27.092,DEN,,OAK,L 17-21,7,24,3.43,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1967,1967-11-12,10,27.099,DEN,,HOU,L 18-20,7,28,4.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
36,1967,1967-12-03,13,27.120,DEN,@,NYJ,W 33-24,18,43,2.39,1,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,1,6
37,1967,1967-12-17,14,27.134,DEN,,KAN,L 24-38,11,57,5.18,1,2,16,8.00,0,0,0,,0,0,0,,0,0,,,2,72,36.00,0,1,6
38,1968,1968-09-09,1,28.035,KAN,@,HOU,W 26-21,22,61,2.77,1,5,38,7.60,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
39,1968,1968-09-15,2,28.041,KAN,,NYJ,L 19-20,6,25,4.17,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
40,1968,1968-09-28,4,28.054,KAN,@,MIA,W 48-3,1,-1,-1.00,0,2,34,17.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
41,1968,1968-10-05,5,28.061,KAN,@,BUF,W 18-7,7,29,4.14,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
42,1968,1968-10-13,6,28.069,KAN,,CIN,W 13-3,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1968,1968-10-20,7,28.076,KAN,,OAK,W 24-10,14,89,6.36,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
44,1968,1968-10-27,8,28.083,KAN,,SDG,W 27-20,3,16,5.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
45,1968,1968-12-08,13,28.125,KAN,@,SDG,W 40-3,8,47,5.88,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1968,1968-12-14,14,28.131,KAN,@,DEN,W 30-7,21,67,3.19,1,3,32,10.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
47,1969,1969-09-14,1,29.040,KAN,@,SDG,W 27-9,5,8,1.60,1,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
48,1969,1969-09-21,2,29.047,KAN,@,BOS,W 31-0,11,41,3.73,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1969,1969-09-28,3,29.054,KAN,@,CIN,L 19-24,4,32,8.00,1,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
50,1969,1969-10-05,4,29.061,KAN,@,DEN,W 26-13,10,29,2.90,0,2,26,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
51,1969,1969-10-12,5,29.068,KAN,,HOU,W 24-0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
52,1969,1969-10-19,6,29.075,KAN,,MIA,W 17-10,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1969,1969-10-26,7,29.082,KAN,,CIN,W 42-22,7,18,2.57,1,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
54,1969,1969-11-02,8,29.089,KAN,@,BUF,W 29-7,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
55,1969,1969-11-09,9,29.096,KAN,,SDG,W 27-3,4,11,2.75,0,2,15,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
56,1969,1969-11-23,11,29.110,KAN,,OAK,L 24-27,5,21,4.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1969,1969-12-07,13,29.124,KAN,,BUF,W 22-19,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1969,1969-12-13,14,29.130,KAN,@,OAK,L 6-10,11,32,2.91,1,0,0,,0,0,0,,0,0,0,,0,0,,,2,81,40.50,0,1,6
59,1970,1970-09-20,1,30.046,KAN,@,MIN,L 10-27,7,22,3.14,0,3,28,9.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
60,1970,1970-09-28,2,30.054,KAN,@,BAL,W 44-24,5,34,6.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1970,1970-10-04,3,30.060,KAN,@,DEN,L 13-26,6,17,2.83,1,2,1,0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
62,1970,1970-10-11,4,30.067,KAN,,BOS,W 23-10,1,3,3.00,0,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
63,1970,1970-10-18,5,30.074,KAN,@,CIN,W 27-19,7,15,2.14,1,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
64,1970,1970-10-25,6,30.081,KAN,,DAL,L 16-27,5,18,3.60,0,5,9,1.80,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1970,1970-11-01,7,30.088,KAN,,OAK,T 17-17,11,38,3.45,1,1,28,28.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
66,1970,1970-11-08,8,30.095,KAN,,HOU,W 24-9,14,82,5.86,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
67,1970,1970-11-15,9,30.102,KAN,@,PIT,W 31-14,14,41,2.93,0,4,54,13.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1970,1970-11-22,10,30.109,KAN,,STL,T 6-6,14,45,3.21,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1970,1970-11-29,11,30.116,KAN,,SDG,W 26-14,5,5,1.00,1,3,36,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
