ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,23.143,BUF,,NYJ,L 31-37,,,,,,,
2,2002,2002-09-15,2,23.150,BUF,@,MIN,W 45-39,,,,,,,
3,2002,2002-09-22,3,23.157,BUF,@,DEN,L 23-28,,,,,,,
4,2002,2002-09-29,4,23.164,BUF,,CHI,W 33-27,,,,,,,
5,2002,2002-10-06,5,23.171,BUF,,OAK,L 31-49,,,,,,,
6,2002,2002-10-13,6,23.178,BUF,@,HOU,W 31-24,,1.0,,,0,0,0
7,2002,2002-10-20,7,23.185,BUF,@,MIA,W 23-10,,,,,,,
8,2002,2002-10-27,8,23.192,BUF,,DET,W 24-17,,,,,,,
9,2002,2002-11-03,9,23.199,BUF,,NWE,L 7-38,,,,,,,
10,2002,2002-11-17,10,23.213,BUF,@,KAN,L 16-17,,,,,,,
11,2002,2002-12-01,12,23.227,BUF,,MIA,W 38-21,,,,,,,
12,2002,2002-12-08,13,23.234,BUF,@,NWE,L 17-27,,,,,,,
13,2002,2002-12-15,14,23.241,BUF,,SDG,W 20-13,,,,,,,
14,2002,2002-12-22,15,23.248,BUF,@,GNB,L 0-10,,,,,,,
15,2002,2002-12-29,16,23.255,BUF,,CIN,W 27-9,,,,,,,
16,2003,2003-09-21,3,24.156,BUF,@,MIA,L 7-17,,,,,,,
17,2003,2003-09-28,4,24.163,BUF,,PHI,L 13-23,,,,,,,
18,2003,2003-10-05,5,24.170,BUF,,CIN,W 22-16,,,,,,,
19,2003,2003-10-12,6,24.177,BUF,@,NYJ,L 3-30,*,,,,,,
20,2003,2003-10-19,7,24.184,BUF,,WAS,W 24-7,,,,,,,
21,2003,2003-10-26,8,24.191,BUF,@,KAN,L 5-38,,,,,,,
22,2003,2003-11-09,9,24.205,BUF,@,DAL,L 6-10,,,,,,,
23,2003,2003-11-16,10,24.212,BUF,,HOU,L 10-12,,,,,,,
