ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1969,1969-09-28,2,25.237,GNB,,SFO,W 14-7,1,13,13.00,0
2,1970,1970-09-20,1,26.229,GNB,,DET,L 0-40,,,,
3,1970,1970-09-27,2,26.236,GNB,,ATL,W 27-24,,,,
4,1970,1970-10-04,3,26.243,GNB,,MIN,W 13-10,,,,
5,1970,1970-10-12,4,26.251,GNB,@,SDG,W 22-20,,,,
6,1970,1970-10-18,5,26.257,GNB,,RAM,L 21-31,,,,
7,1970,1970-10-25,6,26.264,GNB,,PHI,W 30-17,,,,
8,1970,1970-11-01,7,26.271,GNB,@,SFO,L 10-26,,,,
9,1970,1970-11-09,8,26.279,GNB,,BAL,L 10-13,,,,
10,1970,1970-11-15,9,26.285,GNB,,CHI,W 20-19,,,,
11,1970,1970-11-22,10,26.292,GNB,@,MIN,L 3-10,,,,
12,1970,1970-11-26,11,26.296,GNB,@,DAL,L 3-16,,,,
13,1970,1970-12-06,12,26.306,GNB,@,PIT,W 20-12,,,,
14,1970,1970-12-13,13,26.313,GNB,@,CHI,L 17-35,,,,
15,1970,1970-12-20,14,26.320,GNB,@,DET,L 0-20,,,,
16,1971,1971-09-19,1,27.228,GNB,,NYG,L 40-42,,,,
17,1971,1971-09-26,2,27.235,GNB,,DEN,W 34-13,,,,
18,1971,1971-10-03,3,27.242,GNB,,CIN,W 20-17,,,,
19,1971,1971-10-10,4,27.249,GNB,@,DET,L 28-31,,,,
20,1971,1971-10-17,5,27.256,GNB,,MIN,L 13-24,,,,
21,1971,1971-10-24,6,27.263,GNB,@,RAM,L 13-30,,,,
22,1971,1971-11-01,7,27.271,GNB,,DET,T 14-14,,,,
23,1971,1971-11-07,8,27.277,GNB,@,CHI,W 17-14,,,,
24,1971,1971-11-14,9,27.284,GNB,@,MIN,L 0-3,,,,
25,1971,1971-11-22,10,27.292,GNB,@,ATL,L 21-28,,,,
26,1971,1971-11-28,11,27.298,GNB,,NOR,L 21-29,,,,
27,1971,1971-12-05,12,27.305,GNB,@,STL,T 16-16,,,,
28,1971,1971-12-12,13,27.312,GNB,,CHI,W 31-10,,,,
29,1971,1971-12-19,14,27.319,GNB,@,MIA,L 6-27,,,,
30,1972,1972-09-17,1,28.227,GNB,@,CLE,W 26-10,,,,
31,1972,1972-09-24,2,28.234,GNB,,OAK,L 14-20,,,,
32,1973,1973-09-17,1,29.226,GNB,,NYJ,W 23-7,,,,
33,1973,1973-09-23,2,29.232,GNB,,DET,T 13-13,,,,
34,1973,1973-09-30,3,29.239,GNB,@,MIN,L 3-11,,,,
35,1973,1973-10-07,4,29.246,GNB,@,NYG,W 16-14,,,,
36,1973,1973-10-14,5,29.253,GNB,,KAN,T 10-10,,,,
37,1973,1973-10-21,6,29.260,GNB,@,RAM,L 7-24,,,,
38,1973,1973-10-28,7,29.267,GNB,@,DET,L 0-34,,,,
39,1973,1973-11-04,8,29.274,GNB,,CHI,L 17-31,,,,
40,1973,1973-11-11,9,29.281,GNB,,STL,W 25-21,,,,
41,1973,1973-11-18,10,29.288,GNB,@,NWE,L 24-33,,,,
42,1973,1973-11-26,11,29.296,GNB,@,SFO,L 6-20,,,,
43,1973,1973-12-02,12,29.302,GNB,,NOR,W 30-10,,,,
44,1973,1973-12-08,13,29.308,GNB,,MIN,L 7-31,,,,
45,1973,1973-12-16,14,29.316,GNB,@,CHI,W 21-0,,,,
46,1974,1974-09-15,1,30.224,GNB,,MIN,L 17-32,,,,
47,1974,1974-09-22,2,30.231,GNB,@,BAL,W 20-13,,,,
48,1974,1974-09-29,3,30.238,GNB,,DET,W 21-19,,,,
49,1974,1974-10-06,4,30.245,GNB,,BUF,L 7-27,,,,
50,1974,1974-10-13,5,30.252,GNB,,RAM,W 17-6,,,,
51,1974,1974-10-21,6,30.260,GNB,@,CHI,L 9-10,,,,
52,1974,1974-10-27,7,30.266,GNB,@,DET,L 17-19,,,,
53,1974,1974-11-03,8,30.273,GNB,,WAS,L 6-17,,,,
54,1974,1974-11-10,9,30.280,GNB,,CHI,W 20-3,,,,
55,1974,1974-11-17,10,30.287,GNB,@,MIN,W 19-7,,,,
56,1974,1974-11-24,11,30.294,GNB,,SDG,W 34-0,,,,
57,1974,1974-12-01,12,30.301,GNB,@,PHI,L 14-36,,,,
58,1974,1974-12-08,13,30.308,GNB,@,SFO,L 6-7,,,,
59,1974,1974-12-15,14,30.315,GNB,@,ATL,L 3-10,,,,
60,1976,1976-09-12,1,32.222,GNB,,SFO,L 14-26,,,,
61,1976,1976-09-19,2,32.229,GNB,@,STL,L 0-29,,,,
62,1976,1976-09-26,3,32.236,GNB,@,CIN,L 7-28,,,,
63,1976,1976-10-03,4,32.243,GNB,,DET,W 24-14,,,,
64,1976,1976-10-10,5,32.250,GNB,,SEA,W 27-20,,,,
65,1976,1976-10-17,6,32.257,GNB,,PHI,W 28-13,,,,
66,1976,1976-10-24,7,32.264,GNB,@,OAK,L 14-18,,,,
67,1976,1976-10-31,8,32.271,GNB,@,DET,L 6-27,,,,
68,1976,1976-11-07,9,32.278,GNB,,NOR,W 32-27,,,,
69,1976,1976-11-14,10,32.285,GNB,@,CHI,L 13-24,,,,
70,1976,1976-11-21,11,32.292,GNB,,MIN,L 10-17,,,,
71,1976,1976-11-28,12,32.299,GNB,,CHI,L 10-16,,,,
72,1976,1976-12-05,13,32.306,GNB,@,MIN,L 9-20,,,,
73,1976,1976-12-12,14,32.313,GNB,@,ATL,W 24-20,,,,
