ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
103,1989,1989-11-26,12,29.085,BUF,,CIN,W 24-7,,,,,,,,,,
104,1989,1989-12-04,13,29.093,BUF,@,SEA,L 16-17,,,,,,,,,,
105,1989,1989-12-10,14,29.099,BUF,,NOR,L 19-22,,,,,,,,,,
106,1989,1989-12-17,15,29.106,BUF,@,SFO,L 10-21,,,,,,,,,,
107,1990,1990-09-09,1,30.007,BUF,,IND,W 26-10,,,,,,,,,,
108,1990,1990-09-16,2,30.014,BUF,@,MIA,L 7-30,,,,,,,,,,
109,1990,1990-09-24,3,30.022,BUF,@,NYJ,W 30-7,,,,,,,,,,
110,1990,1990-09-30,4,30.028,BUF,,DEN,W 29-28,0,0,,0,1,6,0.0,1,39,1
111,1990,1990-10-07,5,30.035,BUF,,RAI,W 38-24,,,,,,,,,,
112,1990,1990-10-21,6,30.049,BUF,,NYJ,W 30-27,,,,,,,,,,
113,1990,1990-10-28,7,30.056,BUF,@,NWE,W 27-10,,,,,,,,,,
114,1990,1990-11-04,8,30.063,BUF,@,CLE,W 42-0,,,,,,,,,,
115,1990,1990-11-11,9,30.070,BUF,,PHO,W 45-14,,,,,,,,,,
116,1990,1990-11-18,10,30.077,BUF,,NWE,W 14-0,,,,,,,,,,
117,1990,1990-11-26,11,30.085,BUF,@,HOU,L 24-27,,,,,,,,,,
118,1990,1990-12-02,12,30.091,BUF,,PHI,W 30-23,,,,,,,,,,
119,1990,1990-12-09,13,30.098,BUF,@,IND,W 31-7,,,,,,,,,,
120,1990,1990-12-15,14,30.104,BUF,@,NYG,W 17-13,,,,,,,,,,
121,1990,1990-12-23,15,30.112,BUF,,MIA,W 24-14,,,,,,,,,,
122,1990,1990-12-30,16,30.119,BUF,@,WAS,L 14-29,0,0,,0,0,0,0.0,1,0,0
123,1991,1991-09-01,1,30.364,BUF,,MIA,W 35-31,,,,,,,,,,
124,1991,1991-09-08,2,31.006,BUF,,PIT,W 52-34,0,0,,0,0,0,1.0,0,0,0
125,1991,1991-09-15,3,31.013,BUF,@,NYJ,W 23-20,,,,,,,,,,
126,1991,1991-09-22,4,31.020,BUF,@,TAM,W 17-10,,,,,,,,,,
127,1991,1991-09-29,5,31.027,BUF,,CHI,W 35-20,,,,,,,,,,
128,1991,1991-10-07,6,31.035,BUF,@,KAN,L 6-33,,,,,,,,,,
129,1991,1991-10-13,7,31.041,BUF,,IND,W 42-6,,,,,,,,,,
130,1991,1991-10-21,8,31.049,BUF,,CIN,W 35-16,,,,,,,,,,
131,1991,1991-11-03,9,31.062,BUF,,NWE,W 22-17,0,0,,0,0,0,1.0,0,0,0
132,1991,1991-11-10,10,31.069,BUF,@,GNB,W 34-24,0,0,,0,0,0,0.0,1,22,0
133,1991,1991-11-18,11,31.077,BUF,@,MIA,W 41-27,,,,,,,,,,
134,1991,1991-11-24,12,31.083,BUF,@,NWE,L 13-16,0,0,,0,0,0,0.0,1,0,0
135,1991,1991-12-01,13,31.090,BUF,,NYJ,W 24-13,,,,,,,,,,
136,1991,1991-12-08,14,31.097,BUF,@,RAI,W 30-27,,,,,,,,,,
137,1991,1991-12-15,15,31.104,BUF,@,IND,W 35-7,,,,,,,,,,
138,1991,1991-12-22,16,31.111,BUF,,DET,L 14-17,0,0,,0,0,0,0.0,1,0,0
