ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1957,1957-09-29,1,22.321,SFO,,CRD,L 10-20,2,20,10.00,0,0,0,,0,0,
2,1957,1957-10-06,2,22.328,SFO,,RAM,W 23-20,2,57,28.50,2,0,0,,0,2,
3,1957,1957-10-13,3,22.335,SFO,@,CHI,W 21-17,3,55,18.33,2,0,0,,0,2,
4,1957,1957-10-20,4,22.342,SFO,@,GNB,W 24-14,2,30,15.00,0,0,0,,0,0,
5,1957,1957-10-27,5,22.349,SFO,,CHI,W 21-17,1,16,16.00,0,0,0,,0,0,
6,1957,1957-11-03,6,22.356,SFO,,DET,W 35-31,3,60,20.00,1,0,0,,0,1,
7,1957,1957-11-10,7,22.363,SFO,@,RAM,L 24-37,2,16,8.00,0,0,0,,0,0,
8,1957,1957-11-17,8,23.005,SFO,@,DET,L 10-31,2,10,5.00,0,0,0,,0,0,
9,1957,1957-11-24,9,23.012,SFO,@,BAL,L 21-27,6,82,13.67,0,0,0,,0,0,
10,1957,1957-12-01,10,23.019,SFO,@,NYG,W 27-17,1,10,10.00,0,0,0,,0,0,
11,1957,1957-12-08,11,23.026,SFO,,BAL,W 17-13,1,3,3.00,0,0,0,,0,0,
12,1957,1957-12-15,12,23.033,SFO,,GNB,W 27-20,2,36,18.00,0,0,0,,0,0,
13,1958,1958-09-28,1,23.320,SFO,,PIT,W 23-20,9,103,11.44,0,0,0,,0,0,
14,1958,1958-10-05,2,23.327,SFO,,RAM,L 3-33,3,34,11.33,0,0,0,,0,0,
15,1958,1958-10-12,3,23.334,SFO,@,CHI,L 6-28,4,50,12.50,0,0,0,,0,0,
16,1958,1958-10-19,4,23.341,SFO,@,PHI,W 30-24,3,91,30.33,0,0,0,,0,0,
17,1958,1958-10-26,5,23.348,SFO,,CHI,L 14-27,6,47,7.83,0,0,0,,0,0,
18,1958,1958-11-02,6,23.355,SFO,,DET,W 24-21,1,14,14.00,0,0,0,,0,0,
19,1958,1958-11-09,7,23.362,SFO,@,RAM,L 7-56,1,15,15.00,0,0,0,,0,0,
20,1958,1958-11-16,8,24.004,SFO,@,DET,L 21-35,3,93,31.00,0,0,0,,0,0,
21,1958,1958-11-23,9,24.011,SFO,@,GNB,W 33-12,4,90,22.50,1,0,0,,0,1,
22,1958,1958-11-30,10,24.018,SFO,@,BAL,L 27-35,2,29,14.50,0,0,0,,0,0,
23,1958,1958-12-07,11,24.025,SFO,,GNB,W 48-21,1,12,12.00,0,0,0,,0,0,
24,1958,1958-12-14,12,24.032,SFO,,BAL,W 21-12,4,55,13.75,0,0,0,,0,0,
25,1959,1959-09-27,1,24.319,SFO,,PHI,W 24-14,1,10,10.00,1,0,0,,0,1,
26,1959,1959-10-04,2,24.326,SFO,,RAM,W 34-0,1,19,19.00,0,1,0,0.00,0,0,
27,1959,1959-10-11,3,24.333,SFO,@,GNB,L 20-21,2,91,45.50,1,0,0,,0,1,
28,1959,1959-10-25,5,24.347,SFO,,CHI,W 20-17,2,58,29.00,1,0,0,,0,1,
29,1959,1959-11-01,6,24.354,SFO,,DET,W 33-7,3,41,13.67,0,0,0,,0,0,
30,1959,1959-11-15,8,25.003,SFO,@,CHI,L 3-14,2,45,22.50,0,0,0,,0,0,
31,1959,1959-11-22,9,25.010,SFO,@,BAL,L 14-45,1,10,10.00,0,0,0,,0,0,
32,1959,1959-11-29,10,25.017,SFO,@,CLE,W 21-20,1,23,23.00,0,0,0,,0,0,
33,1959,1959-12-05,11,25.023,SFO,,BAL,L 14-34,3,48,16.00,0,0,0,,0,0,
34,1959,1959-12-13,12,25.031,SFO,,GNB,L 14-36,1,2,2.00,0,0,0,,0,0,
35,1960,1960-09-25,1,25.318,SFO,,NYG,L 19-21,2,15,7.50,0,0,0,,0,0,0
36,1960,1960-10-02,2,25.325,SFO,,RAM,W 13-9,4,87,21.75,0,0,0,,0,0,0
37,1960,1960-10-09,3,25.332,SFO,@,DET,W 14-10,1,18,18.00,1,0,0,,0,1,6
38,1960,1960-10-16,4,25.339,SFO,@,CHI,L 10-27,5,60,12.00,0,0,0,,0,0,0
39,1960,1960-10-23,5,25.346,SFO,@,GNB,L 14-41,4,35,8.75,1,0,0,,0,1,6
40,1960,1960-10-30,6,25.353,SFO,,CHI,W 25-7,7,90,12.86,1,0,0,,0,1,6
41,1960,1960-11-06,7,25.360,SFO,,DET,L 0-24,4,31,7.75,0,0,0,,0,0,0
42,1960,1960-11-20,8,26.008,SFO,@,DAL,W 26-14,2,25,12.50,0,0,0,,0,0,0
43,1960,1960-11-27,9,26.015,SFO,@,BAL,W 30-22,6,152,25.33,2,0,0,,0,2,12
44,1960,1960-12-18,12,26.036,SFO,,BAL,W 34-10,2,19,9.50,1,0,0,,0,1,6
45,1961,1961-09-17,1,26.309,SFO,,WAS,W 35-3,2,31,15.50,0,0,0,,0,0,0
46,1961,1961-09-24,2,26.316,SFO,@,GNB,L 10-30,3,60,20.00,0,0,0,,0,0,0
47,1961,1961-10-08,4,26.330,SFO,,RAM,W 35-0,4,61,15.25,1,0,0,,0,1,6
48,1961,1961-10-22,6,26.344,SFO,@,CHI,L 0-31,3,32,10.67,0,0,0,,0,0,0
49,1961,1961-10-29,7,26.351,SFO,@,PIT,L 10-20,6,122,20.33,0,0,0,,0,0,0
50,1961,1961-11-05,8,26.358,SFO,,DET,T 20-20,7,131,18.71,0,0,0,,0,0,0
51,1961,1961-11-12,9,27.000,SFO,@,RAM,L 7-17,6,75,12.50,0,0,0,,0,0,0
52,1961,1961-11-19,10,27.007,SFO,,CHI,W 41-31,3,107,35.67,0,0,23,,1,1,6
53,1961,1961-11-26,11,27.014,SFO,,MIN,W 38-28,5,138,27.60,1,0,0,,0,1,6
54,1961,1961-12-03,12,27.021,SFO,@,BAL,L 17-20,3,48,16.00,0,0,0,,0,0,0
55,1961,1961-12-10,13,27.028,SFO,,GNB,W 22-21,7,127,18.14,1,0,0,,0,1,6
