ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,22.180,TAM,@,CHI,L 14-34,1.0,0,0,0
2,1984,1984-09-09,2,22.187,TAM,@,NOR,L 13-17,,,,
3,1984,1984-09-16,3,22.194,TAM,,DET,W 21-17,,,,
4,1984,1984-09-23,4,22.201,TAM,@,NYG,L 14-17,,,,
5,1984,1984-09-30,5,22.208,TAM,,GNB,W 30-27,,,,
6,1984,1984-10-07,6,22.215,TAM,,MIN,W 35-31,,,,
7,1984,1984-10-14,7,22.222,TAM,@,DET,L 7-13,,,,
8,1984,1984-10-21,8,22.229,TAM,,CHI,L 9-44,,,,
9,1984,1984-10-28,9,22.236,TAM,@,KAN,L 20-24,1.0,0,0,0
10,1984,1984-11-04,10,22.243,TAM,@,MIN,L 24-27,1.0,0,0,0
11,1984,1984-11-11,11,22.250,TAM,,NYG,W 20-17,1.0,0,0,0
12,1984,1984-11-18,12,22.257,TAM,@,SFO,L 17-24,1.0,0,0,0
13,1984,1984-11-25,13,22.264,TAM,,RAM,L 33-34,,,,
14,1984,1984-12-02,14,22.271,TAM,@,GNB,L 14-27,,,,
15,1984,1984-12-09,15,22.278,TAM,,ATL,W 23-6,,,,
16,1984,1984-12-16,16,22.285,TAM,,NYJ,W 41-21,,,,
17,1985,1985-09-08,1,23.186,TAM,@,CHI,L 28-38,,,,
18,1985,1985-09-15,2,23.193,TAM,,MIN,L 16-31,,,,
19,1985,1985-09-22,3,23.200,TAM,@,NOR,L 13-20,,,,
20,1985,1985-09-29,4,23.207,TAM,@,DET,L 9-30,,,,
21,1985,1985-10-06,5,23.214,TAM,,CHI,L 19-27,0.5,0,0,0
22,1985,1985-10-13,6,23.221,TAM,,RAM,L 27-31,,,,
23,1985,1985-10-20,7,23.228,TAM,@,MIA,L 38-41,,,,
24,1985,1985-10-27,8,23.235,TAM,,NWE,L 14-32,,,,
25,1985,1985-11-03,9,23.242,TAM,@,NYG,L 20-22,0.5,0,0,0
26,1985,1985-11-10,10,23.249,TAM,,STL,W 16-0,,,,
27,1985,1985-11-17,11,23.256,TAM,@,NYJ,L 28-62,,,,
28,1985,1985-11-24,12,23.263,TAM,,DET,W 19-16,1.0,0,0,0
29,1985,1985-12-01,13,23.270,TAM,@,GNB,L 0-21,,,,
30,1985,1985-12-08,14,23.277,TAM,@,MIN,L 7-26,,,,
31,1985,1985-12-15,15,23.284,TAM,,IND,L 23-31,,,,
32,1985,1985-12-22,16,23.291,TAM,,GNB,L 17-20,,,,
33,1986,1986-09-07,1,24.185,TAM,,SFO,L 7-31,1.5,0,0,0
34,1986,1986-09-14,2,24.192,TAM,,MIN,L 10-23,,,,
35,1986,1986-09-21,3,24.199,TAM,@,DET,W 24-20,1.0,1,12,0
36,1986,1986-09-28,4,24.206,TAM,,ATL,L 20-23,,,,
37,1986,1986-10-05,5,24.213,TAM,@,RAM,L 20-26,,,,
38,1986,1986-10-12,6,24.220,TAM,,STL,L 19-30,,,,
39,1986,1986-10-19,7,24.227,TAM,@,NOR,L 7-38,,,,
40,1986,1986-10-26,8,24.234,TAM,@,KAN,L 20-27,,,,
41,1986,1986-11-02,9,24.241,TAM,,BUF,W 34-28,,,,
42,1986,1986-11-09,10,24.248,TAM,,CHI,L 3-23,1.0,0,0,0
43,1986,1986-11-16,11,24.255,TAM,@,GNB,L 7-31,,,,
44,1986,1986-11-23,12,24.262,TAM,,DET,L 17-38,,,,
45,1986,1986-11-30,13,24.269,TAM,@,MIN,L 13-45,,,,
46,1986,1986-12-07,14,24.276,TAM,@,CHI,L 14-48,,,,
47,1986,1986-12-14,15,24.283,TAM,,GNB,L 7-21,,,,
48,1986,1986-12-21,16,24.290,TAM,@,STL,L 17-21,0.5,0,0,0
49,1987,1987-09-13,1,25.191,TAM,,ATL,W 48-10,,,,
50,1987,1987-09-20,2,25.198,TAM,@,CHI,L 3-20,,,,
51,1987,1987-10-25,6,25.233,TAM,,CHI,L 26-27,,,,
52,1987,1987-11-01,7,25.240,TAM,@,GNB,W 23-17,2.0,0,0,0
53,1987,1987-11-08,8,25.247,TAM,@,STL,L 28-31,2.0,0,0,0
54,1987,1987-11-15,9,25.254,TAM,@,MIN,L 17-23,0.5,0,0,0
55,1987,1987-11-22,10,25.261,TAM,,SFO,L 10-24,1.0,0,0,0
56,1987,1987-11-29,11,25.268,TAM,@,RAM,L 3-35,1.0,0,0,0
57,1987,1987-12-06,12,25.275,TAM,@,NOR,L 34-44,,,,
58,1987,1987-12-13,13,25.282,TAM,,DET,L 10-20,,,,
59,1987,1987-12-20,14,25.289,TAM,,STL,L 14-31,,,,
60,1987,1987-12-27,15,25.296,TAM,@,IND,L 6-24,,,,
61,1988,1988-09-04,1,26.182,TAM,,PHI,L 14-41,,,,
62,1988,1988-09-11,2,26.189,TAM,@,GNB,W 13-10,,,,
63,1988,1988-09-18,3,26.196,TAM,,PHO,L 24-30,,,,
64,1988,1988-09-25,4,26.203,TAM,@,NOR,L 9-13,,,,
65,1988,1988-10-02,5,26.210,TAM,,GNB,W 27-24,,,,
66,1988,1988-10-09,6,26.217,TAM,@,MIN,L 13-14,,,,
67,1988,1988-10-16,7,26.224,TAM,@,IND,L 31-35,,,,
68,1988,1988-10-23,8,26.231,TAM,,MIN,L 20-49,,,,
