ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1988,1988-09-04,1,23.247,MIA,@,CHI,L 7-34
2,1988,1988-09-11,2,23.254,MIA,@,BUF,L 6-9
3,1988,1988-09-18,3,23.261,MIA,,GNB,W 24-17
4,1988,1988-09-25,4,23.268,MIA,@,IND,L 13-15
5,1988,1988-10-02,5,23.275,MIA,,MIN,W 24-7
6,1988,1988-10-09,6,23.282,MIA,@,RAI,W 24-14
7,1988,1988-10-16,7,23.289,MIA,,SDG,W 31-28
8,1988,1988-10-23,8,23.296,MIA,,NYJ,L 30-44
9,1988,1988-10-30,9,23.303,MIA,@,TAM,W 17-14
10,1988,1988-11-06,10,23.310,MIA,@,NWE,L 10-21
11,1988,1988-11-14,11,23.318,MIA,,BUF,L 6-31
12,1988,1988-11-20,12,23.324,MIA,,NWE,L 3-6
13,1988,1988-11-27,13,23.331,MIA,@,NYJ,L 34-38
14,1988,1988-12-04,14,23.338,MIA,,IND,L 28-31
15,1988,1988-12-12,15,23.346,MIA,,CLE,W 38-31
16,1988,1988-12-18,16,23.352,MIA,@,PIT,L 24-40
17,1989,1989-09-10,1,24.252,MIA,,BUF,L 24-27
18,1989,1989-09-17,2,24.259,MIA,@,NWE,W 24-10
19,1989,1989-09-24,3,24.266,MIA,,NYJ,L 33-40
20,1989,1989-10-01,4,24.273,MIA,@,HOU,L 7-39
21,1989,1989-10-08,5,24.280,MIA,,CLE,W 13-10
22,1989,1989-10-15,6,24.287,MIA,@,CIN,W 20-13
23,1989,1989-10-22,7,24.294,MIA,,GNB,W 23-20
24,1989,1989-10-29,8,24.301,MIA,@,BUF,L 17-31
25,1989,1989-11-05,9,24.308,MIA,,IND,W 19-13
26,1989,1989-11-12,10,24.315,MIA,@,NYJ,W 31-23
27,1989,1989-12-03,13,24.336,MIA,@,KAN,L 21-26
28,1989,1989-12-10,14,24.343,MIA,,NWE,W 31-10
29,1989,1989-12-17,15,24.350,MIA,@,IND,L 13-42
30,1989,1989-12-24,16,24.357,MIA,,KAN,L 24-27
31,1990,1990-09-09,1,25.251,MIA,@,NWE,W 27-24
32,1990,1990-09-16,2,25.258,MIA,,BUF,W 30-7
33,1990,1990-09-23,3,25.265,MIA,@,NYG,L 3-20
34,1990,1990-09-30,4,25.272,MIA,@,PIT,W 28-6
35,1990,1990-10-07,5,25.279,MIA,,NYJ,W 20-16
36,1990,1990-10-18,6,25.290,MIA,,NWE,W 17-10
37,1990,1990-10-28,7,25.300,MIA,@,IND,W 27-7
38,1990,1990-11-04,8,25.307,MIA,,PHO,W 23-3
39,1990,1990-11-11,9,25.314,MIA,@,NYJ,W 17-3
40,1990,1990-11-19,10,25.322,MIA,,RAI,L 10-13
41,1990,1990-11-25,11,25.328,MIA,@,CLE,W 30-13
42,1990,1990-12-02,12,25.335,MIA,@,WAS,L 20-42
43,1990,1990-12-09,13,25.342,MIA,,PHI,W 23-20
44,1990,1990-12-16,14,25.349,MIA,,SEA,W 24-17
45,1990,1990-12-23,15,25.356,MIA,@,BUF,L 14-24
46,1990,1990-12-30,16,25.363,MIA,,IND,W 23-17
47,1991,1991-09-01,1,26.243,MIA,@,BUF,L 31-35
48,1991,1991-09-08,2,26.250,MIA,,IND,W 17-6
49,1991,1991-09-15,3,26.257,MIA,@,DET,L 13-17
50,1991,1991-09-22,4,26.264,MIA,,GNB,W 16-13
51,1991,1991-09-29,5,26.271,MIA,@,NYJ,L 23-41
52,1991,1991-10-06,6,26.278,MIA,@,NWE,W 20-10
53,1991,1991-10-13,7,26.285,MIA,@,KAN,L 7-42
54,1991,1991-10-20,8,26.292,MIA,,HOU,L 13-17
55,1991,1991-11-03,9,26.306,MIA,@,IND,W 10-6
56,1991,1991-11-10,10,26.313,MIA,,NWE,W 30-20
57,1991,1991-11-18,11,26.321,MIA,,BUF,L 27-41
58,1991,1991-11-24,12,26.327,MIA,@,CHI,W 16-13
59,1991,1991-12-01,13,26.334,MIA,,TAM,W 33-14
60,1991,1991-12-09,14,26.342,MIA,,CIN,W 37-13
61,1991,1991-12-15,15,26.348,MIA,@,SDG,L 30-38
62,1991,1991-12-22,16,26.355,MIA,,NYJ,L 20-23
63,1992,1992-09-14,1,27.257,MIA,@,CLE,W 27-23
64,1992,1992-09-20,2,27.263,MIA,,RAM,W 26-10
65,1992,1992-09-27,3,27.270,MIA,@,SEA,W 19-17
66,1992,1992-10-04,4,27.277,MIA,@,BUF,W 37-10
67,1992,1992-10-11,5,27.284,MIA,,ATL,W 21-17
68,1992,1992-10-18,6,27.291,MIA,,NWE,W 38-17
69,1992,1992-10-25,7,27.298,MIA,,IND,L 20-31
70,1992,1992-11-01,8,27.305,MIA,@,NYJ,L 14-26
71,1992,1992-11-08,9,27.312,MIA,@,IND,W 28-0
72,1992,1992-11-16,10,27.320,MIA,,BUF,L 20-26
73,1992,1992-11-22,11,27.326,MIA,,HOU,W 19-16
74,1992,1992-11-29,12,27.333,MIA,@,NOR,L 13-24
75,1992,1992-12-06,13,27.340,MIA,@,SFO,L 3-27
76,1992,1992-12-14,14,27.348,MIA,,RAI,W 20-7
77,1992,1992-12-20,15,27.354,MIA,,NYJ,W 19-17
78,1992,1992-12-27,16,27.361,MIA,@,NWE,W 16-13
79,1993,1993-09-05,1,28.247,GNB,,RAM,W 36-6
80,1993,1993-09-12,2,28.254,GNB,,PHI,L 17-20
81,1993,1993-09-26,3,28.268,GNB,@,MIN,L 13-15
82,1993,1993-10-03,4,28.275,GNB,@,DAL,L 14-36
83,1993,1993-10-10,5,28.282,GNB,,DEN,W 30-27
84,1993,1993-10-24,6,28.296,GNB,@,TAM,W 37-14
85,1993,1993-10-31,7,28.303,GNB,,CHI,W 17-3
86,1993,1993-11-08,8,28.311,GNB,@,KAN,L 16-23
87,1993,1993-11-14,9,28.317,GNB,@,NOR,W 19-17
88,1993,1993-11-21,10,28.324,GNB,,DET,W 26-17
89,1993,1993-11-28,11,28.331,GNB,,TAM,W 13-10
90,1993,1993-12-05,12,28.338,GNB,@,CHI,L 17-30
91,1993,1993-12-12,13,28.345,GNB,@,SDG,W 20-13
92,1993,1993-12-19,14,28.352,GNB,,MIN,L 17-21
93,1993,1993-12-26,15,28.359,GNB,,RAI,W 28-0
94,1993,1994-01-02,16,29.001,GNB,@,DET,L 20-30
95,1994,1994-09-04,1,29.246,GNB,,MIN,W 16-10
96,1994,1994-09-11,2,29.253,GNB,,MIA,L 14-24
97,1994,1994-09-18,3,29.260,GNB,@,PHI,L 7-13
98,1994,1994-09-25,4,29.267,GNB,,TAM,W 30-3
99,1994,1994-10-02,5,29.274,GNB,@,NWE,L 16-17
100,1994,1994-10-09,6,29.281,GNB,,RAM,W 24-17
101,1994,1994-10-20,7,29.292,GNB,@,MIN,L 10-13
102,1994,1994-10-31,8,29.303,GNB,@,CHI,W 33-6
103,1994,1994-11-06,9,29.309,GNB,,DET,W 38-30
104,1994,1994-11-13,10,29.316,GNB,,NYJ,W 17-10
105,1994,1994-11-20,11,29.323,GNB,@,BUF,L 20-29
106,1994,1994-11-24,12,29.327,GNB,@,DAL,L 31-42
107,1994,1994-12-04,13,29.337,GNB,@,DET,L 31-34
108,1994,1994-12-11,14,29.344,GNB,,CHI,W 40-3
109,1994,1994-12-18,15,29.351,GNB,,ATL,W 21-17
110,1994,1994-12-24,16,29.357,GNB,@,TAM,W 34-19
111,1995,1995-09-03,1,30.245,GNB,,STL,L 14-17
112,1995,1995-09-11,2,30.253,GNB,@,CHI,W 27-24
113,1995,1995-09-17,3,30.259,GNB,,NYG,W 14-6
114,1995,1995-09-24,4,30.266,GNB,@,JAX,W 24-14
115,1995,1995-10-08,5,30.280,GNB,@,DAL,L 24-34
116,1995,1995-10-15,6,30.287,GNB,,DET,W 30-21
117,1995,1995-10-22,7,30.294,GNB,,MIN,W 38-21
118,1995,1995-10-29,8,30.301,GNB,@,DET,L 16-24
119,1995,1995-11-05,9,30.308,GNB,@,MIN,L 24-27
120,1995,1995-11-12,10,30.315,GNB,,CHI,W 35-28
121,1995,1995-11-19,11,30.322,GNB,@,CLE,W 31-20
