ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1970,1970-11-29,11,22.109,MIN,@,NYJ,L 10-20,,,,,,,,,,,,,,
2,1970,1970-12-05,12,22.115,MIN,,CHI,W 16-13,,,,,,,,,,,,,,
3,1970,1970-12-13,13,22.123,MIN,@,BOS,W 35-14,,,,,,,,,,,,,,
4,1971,1971-09-20,1,23.039,MIN,@,DET,W 16-13,3,32,10.67,0,0,0,,0,0,0,,0,0,0
5,1971,1971-09-26,2,23.045,MIN,,CHI,L 17-20,2,44,22.00,0,0,0,,0,0,0,,0,0,0
6,1971,1971-10-03,3,23.052,MIN,,BUF,W 19-0,2,23,11.50,0,0,0,,0,0,0,,0,0,0
7,1971,1971-10-10,4,23.059,MIN,@,PHI,W 13-0,2,21,10.50,0,0,0,,0,0,0,,0,0,0
8,1971,1971-10-17,5,23.066,MIN,@,GNB,W 24-13,1,8,8.00,1,0,0,,0,0,0,,0,1,6
9,1971,1971-10-25,6,23.074,MIN,,BAL,W 10-3,3,60,20.00,0,0,0,,0,0,0,,0,0,0
10,1971,1971-10-31,7,23.080,MIN,@,NYG,W 17-10,1,3,3.00,0,0,0,,0,0,0,,0,0,0
11,1971,1971-11-21,10,23.101,MIN,@,NOR,W 23-10,1,23,23.00,0,0,0,,0,1,0,0.00,0,0,0
12,1971,1971-11-28,11,23.108,MIN,,ATL,W 24-7,,,,,,,,,,,,,,
13,1971,1971-12-05,12,23.115,MIN,@,SDG,L 14-30,,,,,,,,,,,,,,
14,1971,1971-12-11,13,23.121,MIN,,DET,W 29-10,,,,,,,,,,,,,,
15,1971,1971-12-19,14,23.129,MIN,@,CHI,W 27-10,,,,,,,,,,,,,,
16,1972,1972-09-18,1,24.037,MIN,,WAS,L 21-24,,,,,,,,,,,,,,
17,1972,1972-09-24,2,24.043,MIN,@,DET,W 34-10,,,,,,,,,,,,,,
18,1972,1972-10-01,3,24.050,MIN,,MIA,L 14-16,,,,,,,,,,,,,,
19,1972,1972-10-08,4,24.057,MIN,,STL,L 17-19,,,,,,,,,,,,,,
20,1972,1972-10-15,5,24.064,MIN,@,DEN,W 23-20,,,,,,,,,,,,,,
21,1972,1972-10-23,6,24.072,MIN,@,CHI,L 10-13,,,,,,,,,,,,,,
22,1972,1972-10-29,7,24.078,MIN,@,GNB,W 27-13,3,31,10.33,0,0,0,,0,0,0,,0,0,0
23,1972,1972-11-05,8,24.085,MIN,,NOR,W 37-6,,,,,,,,,,,,,,
24,1972,1972-11-12,9,24.092,MIN,,DET,W 16-14,,,,,,,,,,,,,,
25,1972,1972-11-19,10,24.099,MIN,@,RAM,W 45-41,,,,,,,,,,,,,,
26,1972,1972-11-26,11,24.106,MIN,@,PIT,L 10-23,3,19,6.33,1,0,0,,0,0,0,,0,1,6
27,1972,1972-12-03,12,24.113,MIN,,CHI,W 23-10,0,0,,0,0,0,,0,1,2,2.00,0,0,0
28,1972,1972-12-10,13,24.120,MIN,,GNB,L 7-23,0,0,,0,1,1,1.00,1,0,0,,0,1,6
29,1972,1972-12-16,14,24.126,MIN,@,SFO,L 17-20,,,,,,,,,,,,,,
30,1973,1973-09-16,1,25.035,MIN,,OAK,W 24-16,1,43,43.00,0,1,2,2.00,0,0,0,,0,0,0
31,1973,1973-09-23,2,25.042,MIN,@,CHI,W 22-13,2,26,13.00,0,0,0,,0,0,0,,0,0,0
