ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-12-22,15,23.011,KAN,,SDG,W 24-22,
2,2002,2002-12-28,16,23.017,KAN,@,OAK,L 0-24,
