ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1977,1977-09-18,1,23.065,SDG,@,OAK,L 0-24,,,,,,,,,,,,,,,,,,
2,1977,1977-09-25,2,23.072,SDG,@,KAN,W 23-7,,,,,,,,,,,,,,,,,,
3,1977,1977-10-02,3,23.079,SDG,,CIN,W 24-3,3,4,1.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1977,1977-10-09,4,23.086,SDG,@,NOR,W 14-0,,,,,,,,,,,,,,,,,,
5,1977,1977-10-16,5,23.093,SDG,,NWE,L 20-24,,,,,,,,,,,,,,,,,,
6,1977,1977-10-23,6,23.100,SDG,,KAN,L 16-21,,,,,,,,,,,,,,,,,,
7,1977,1977-11-06,8,23.114,SDG,@,DET,L 0-20,,,,,,,,,,,,,,,,,,
8,1977,1977-11-13,9,23.121,SDG,,DEN,L 14-17,,,,,,,,,,,,,,,,,,
9,1977,1977-11-20,10,23.128,SDG,,OAK,W 12-7,,,,,,,,,,,,,,,,,,
10,1977,1977-11-27,11,23.135,SDG,@,SEA,W 30-28,,,,,,,,,,,,,,,,,,
11,1977,1977-12-04,12,23.142,SDG,,CLE,W 37-14,1,0,0.00,0,1,15,15.00,1,0,0,,0,0,0,,0,1,6
12,1977,1977-12-11,13,23.149,SDG,@,DEN,L 9-17,,,,,,,,,,,,,,,,,,
13,1977,1977-12-18,14,23.156,SDG,,PIT,L 9-10,,,,,,,,,,,,,,,,,,
14,1978,1978-09-03,1,24.050,SDG,@,SEA,W 24-20,,,,,,,,,,,,,,,,,,
15,1978,1978-09-10,2,24.057,SDG,,OAK,L 20-21,5,15,3.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
16,1978,1978-09-17,3,24.064,SDG,@,DEN,L 14-27,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1978,1978-09-24,4,24.071,SDG,,GNB,L 3-24,5,17,3.40,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0
18,1978,1978-10-01,5,24.078,SDG,@,NWE,L 23-28,16,60,3.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1978,1978-10-08,6,24.085,SDG,,DEN,W 23-0,4,14,3.50,0,1,14,14.00,1,0,0,,0,0,0,,0,1,6
20,1978,1978-10-15,7,24.092,SDG,,MIA,L 21-28,,,,,,,,,,,,,,,,,,
21,1978,1978-10-22,8,24.099,SDG,@,DET,L 14-31,6,15,2.50,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
22,1978,1978-10-29,9,24.106,SDG,@,OAK,W 27-23,8,27,3.38,1,1,-2,-2.00,0,0,0,,0,0,0,,0,1,6
23,1978,1978-11-05,10,24.113,SDG,,CIN,W 22-13,10,47,4.70,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1978,1978-11-12,11,24.120,SDG,,KAN,W 29-23,6,11,1.83,2,0,0,,0,0,0,,0,0,0,,0,2,12
25,1978,1978-11-19,12,24.127,SDG,@,MIN,W 13-7,10,24,2.40,1,3,27,9.00,0,0,0,,0,0,0,,0,1,6
26,1978,1978-11-26,13,24.134,SDG,@,KAN,L 0-23,0,0,,0,2,12,6.00,0,0,0,,0,0,0,,0,0,0
27,1978,1978-12-04,14,24.142,SDG,,CHI,W 40-7,5,39,7.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
28,1978,1978-12-10,15,24.148,SDG,,SEA,W 37-10,4,15,3.75,1,0,0,,0,0,0,,0,0,0,,0,1,6
29,1978,1978-12-17,16,24.155,SDG,@,HOU,W 45-24,5,21,4.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1979,1979-09-02,1,25.049,SDG,@,SEA,W 33-16,,,,,,,,,,,,,,,,,,
31,1979,1979-09-09,2,25.056,SDG,,OAK,W 30-10,0,0,,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
32,1979,1979-09-16,3,25.063,SDG,,BUF,W 27-19,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1979,1979-09-23,4,25.070,SDG,@,NWE,L 21-27,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1979,1979-09-30,5,25.077,SDG,,SFO,W 31-9,3,4,1.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
35,1979,1979-10-07,6,25.084,SDG,@,DEN,L 0-7,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1979,1979-10-14,7,25.091,SDG,,SEA,W 20-10,0,0,,0,0,0,,0,,,,,,,,,0,
37,1979,1979-10-21,8,25.098,SDG,@,RAM,W 40-16,3,4,1.33,2,0,0,,0,0,0,,0,0,0,,0,2,12
38,1979,1979-10-25,9,25.102,SDG,@,OAK,L 22-45,1,0,0.00,0,0,0,,0,1,25,25.00,0,0,0,,0,0,0
39,1979,1979-11-04,10,25.112,SDG,@,KAN,W 20-14,0,0,,0,0,0,,0,1,31,31.00,0,0,0,,0,0,0
40,1979,1979-11-11,11,25.119,SDG,@,CIN,W 26-24,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1979,1979-11-18,12,25.126,SDG,,PIT,W 35-7,2,3,1.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1979,1979-11-25,13,25.133,SDG,,KAN,W 28-7,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1979,1979-12-02,14,25.140,SDG,,ATL,L 26-28,2,1,0.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
44,1979,1979-12-09,15,25.147,SDG,@,NOR,W 35-0,4,1,0.25,3,0,0,,0,0,0,,0,0,0,,0,3,18
45,1979,1979-12-17,16,25.155,SDG,,DEN,W 17-7,1,0,0.00,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
46,1980,1980-09-07,1,26.054,SDG,@,SEA,W 34-13,3,15,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1980,1980-09-14,2,26.061,SDG,,OAK,W 30-24,,,,,,,,,,,,,,,,,,
48,1980,1980-09-21,3,26.068,SDG,@,DEN,W 30-13,3,11,3.67,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
49,1980,1980-09-28,4,26.075,SDG,@,KAN,W 24-7,,,,,,,,,,,,,,,,,,
50,1980,1980-10-05,5,26.082,SDG,,BUF,L 24-26,,,,,,,,,,,,,,,,,,
51,1980,1980-10-12,6,26.089,SDG,@,OAK,L 24-38,,,,,,,,,,,,,,,,,,
52,1980,1980-10-19,7,26.096,SDG,,NYG,W 44-7,,,,,,,,,,,,,,,,,,
53,1980,1980-10-26,8,26.103,SDG,@,DAL,L 31-42,,,,,,,,,,,,,,,,,,
54,1980,1980-11-02,9,26.110,SDG,@,CIN,W 31-14,,,,,,,,,,,,,,,,,,
55,1980,1980-11-09,10,26.117,SDG,,DEN,L 13-20,,,,,,,,,,,,,,,,,,
56,1980,1980-11-16,11,26.124,SDG,,KAN,W 20-7,,,,,,,,,,,,,,,,,,
