ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1998,1998-09-06,1,23.050,NYJ,@,SFO,L 30-36,,,,,,
2,1998,1998-09-20,3,23.064,NYJ,,IND,W 44-6,,,,,,
3,1998,1998-10-04,4,23.078,NYJ,,MIA,W 20-9,,,,,,
4,1998,1998-10-11,5,23.085,NYJ,@,STL,L 10-30,,,,,,
5,1998,1998-10-19,6,23.093,NYJ,@,NWE,W 24-14,,,,,,
6,1998,1998-10-25,7,23.099,NYJ,,ATL,W 28-3,,,,,,
7,1998,1998-11-22,11,23.127,NYJ,@,TEN,W 24-3,,,,,,
8,1998,1998-11-29,12,23.134,NYJ,,CAR,W 48-21,,,,,,
9,1998,1998-12-06,13,23.141,NYJ,,SEA,W 32-31,,,,,,
10,1998,1998-12-13,14,23.148,NYJ,@,MIA,W 21-16,,,,,,
11,1998,1998-12-27,16,23.162,NYJ,,NWE,W 31-10,,,,,,
12,1999,1999-09-12,1,24.056,NYJ,,NWE,L 28-30,,,,,,
13,1999,1999-09-19,2,24.063,NYJ,@,BUF,L 3-17,,,,,,
14,1999,1999-09-26,3,24.070,NYJ,,WAS,L 20-27,,,,,,
15,1999,1999-10-03,4,24.077,NYJ,@,DEN,W 21-13,,,,,,
16,1999,1999-10-11,5,24.085,NYJ,,JAX,L 6-16,,,,,,
17,1999,1999-10-17,6,24.091,NYJ,,IND,L 13-16,,,,,,
18,1999,1999-10-24,7,24.098,NYJ,@,OAK,L 23-24,,,,,,
19,1999,1999-11-21,10,24.126,NYJ,,BUF,W 17-7,,,,,,
20,1999,1999-11-28,11,24.133,NYJ,@,IND,L 6-13,,0,0,,0,1.0
21,1999,1999-12-05,12,24.140,NYJ,@,NYG,L 28-41,,,,,,
22,1999,1999-12-12,13,24.147,NYJ,,MIA,W 28-20,,,,,,
23,1999,1999-12-19,14,24.154,NYJ,@,DAL,W 22-21,,,,,,
24,1999,1999-12-27,15,24.162,NYJ,@,MIA,W 38-31,,,,,,
25,1999,2000-01-02,16,24.168,NYJ,,SEA,W 19-9,,,,,,
26,2001,2001-09-09,1,26.053,NYJ,,IND,L 24-45,,,,,,
27,2001,2001-09-23,2,26.067,NYJ,@,NWE,W 10-3,,,,,,
28,2001,2001-10-01,3,26.075,NYJ,,SFO,L 17-19,,,,,,
29,2001,2001-10-07,4,26.081,NYJ,@,BUF,W 42-36,,,,,,
30,2001,2001-10-14,5,26.088,NYJ,,MIA,W 21-17,,,,,,
31,2001,2001-10-21,6,26.095,NYJ,,STL,L 14-34,,,,,,
32,2001,2001-10-28,7,26.102,NYJ,@,CAR,W 13-12,,,,,,
33,2001,2001-11-04,8,26.109,NYJ,@,NOR,W 16-9,,,,,,
34,2001,2001-11-11,9,26.116,NYJ,,KAN,W 27-7,,,,,,
35,2001,2001-11-18,10,26.123,NYJ,@,MIA,W 24-0,,,,,,
36,2001,2001-12-02,11,26.137,NYJ,,NWE,L 16-17,,,,,,
37,2001,2001-12-09,12,26.144,NYJ,@,PIT,L 7-18,,,,,,
38,2001,2001-12-16,13,26.151,NYJ,,CIN,W 15-14,,,,,,
39,2001,2001-12-23,14,26.158,NYJ,@,IND,W 29-28,,,,,,
40,2001,2001-12-30,15,26.165,NYJ,,BUF,L 9-14,,,,,,
41,2002,2002-09-15,2,27.059,CIN,@,CLE,L 7-20,,,,,,
42,2002,2002-09-29,4,27.073,CIN,,TAM,L 7-35,,,,,,
43,2002,2002-10-27,7,27.101,CIN,,TEN,L 24-30,,,,,,
44,2002,2002-11-03,8,27.108,CIN,@,HOU,W 38-3,,,,,,
45,2002,2002-11-10,9,27.115,CIN,@,BAL,L 27-38,,,,,,
46,2002,2002-11-17,10,27.122,CIN,,CLE,L 20-27,,,,,,
47,2002,2002-11-24,11,27.129,CIN,@,PIT,L 21-29,,,,,,
48,2002,2002-12-01,12,27.136,CIN,,BAL,L 23-27,,,,,,
49,2002,2002-12-08,13,27.143,CIN,@,CAR,L 31-52,,,,,,
50,2002,2002-12-15,14,27.150,CIN,,JAX,L 15-29,,,,,,
51,2002,2002-12-22,15,27.157,CIN,,NOR,W 20-13,,,,,,
52,2002,2002-12-29,16,27.164,CIN,@,BUF,L 9-27,,,,,,
53,2003,2003-09-07,1,28.051,DAL,,ATL,L 13-27,,,,,,
54,2003,2003-09-15,2,28.059,DAL,@,NYG,W 35-32,,,,,,
55,2003,2003-09-28,3,28.072,DAL,@,NYJ,W 17-6,,,,,,
56,2003,2003-10-05,4,28.079,DAL,,ARI,W 24-7,,,,,,
57,2003,2003-10-12,5,28.086,DAL,,PHI,W 23-21,,,,,,
58,2003,2003-10-19,6,28.093,DAL,@,DET,W 38-7,,,,,,
59,2003,2003-10-26,7,28.100,DAL,@,TAM,L 0-16,,0,0,,0,1.0
60,2003,2003-11-02,8,28.107,DAL,,WAS,W 21-14,,,,,,
61,2003,2003-11-09,9,28.114,DAL,,BUF,W 10-6,,0,0,,0,1.5
62,2003,2003-11-16,10,28.121,DAL,@,NWE,L 0-12,,,,,,
63,2003,2003-11-23,11,28.128,DAL,,CAR,W 24-20,,,,,,
64,2003,2003-11-27,12,28.132,DAL,,MIA,L 21-40,,,,,,
65,2003,2003-12-07,13,28.142,DAL,@,PHI,L 10-36,*,,,,,
66,2003,2003-12-14,14,28.149,DAL,@,WAS,W 27-0,*,,,,,
67,2003,2003-12-21,15,28.156,DAL,,NYG,W 19-3,,1,5,5.00,0,1.0
68,2003,2003-12-28,16,28.163,DAL,@,NOR,L 7-13,*,,,,,
69,2004,2004-09-12,1,29.056,DAL,@,MIN,L 17-35,,,,,,
70,2004,2004-09-19,2,29.063,DAL,,CLE,W 19-12,,,,,,
71,2004,2004-09-27,3,29.071,DAL,@,WAS,W 21-18,,,,,,
72,2004,2004-10-17,5,29.091,DAL,,PIT,L 20-24,,,,,,
73,2004,2004-10-24,6,29.098,DAL,@,GNB,L 20-41,,0,0,,0,1.0
74,2004,2004-10-31,7,29.105,DAL,,DET,W 31-21,,,,,,
75,2004,2004-11-07,8,29.112,DAL,@,CIN,L 3-26,,,,,,
76,2004,2004-11-15,9,29.120,DAL,,PHI,L 21-49,*,,,,,
77,2004,2004-11-21,10,29.126,DAL,@,BAL,L 10-30,,,,,,
78,2004,2004-11-25,11,29.130,DAL,,CHI,W 21-7,,0,0,,0,3.5
79,2004,2004-12-06,12,29.141,DAL,@,SEA,W 43-39,,,,,,
80,2004,2004-12-12,13,29.147,DAL,,NOR,L 13-27,,,,,,
81,2004,2004-12-19,14,29.154,DAL,@,PHI,L 7-12,,,,,,
82,2004,2004-12-26,15,29.161,DAL,,WAS,W 13-10,,,,,,
83,2004,2005-01-02,16,29.168,DAL,@,NYG,L 24-28,,,,,,
84,2005,2005-09-11,1,30.055,DAL,@,SDG,W 28-24,,,,,,
85,2005,2005-09-19,2,30.063,DAL,,WAS,L 13-14,,,,,,
86,2005,2005-10-09,5,30.083,DAL,,PHI,W 33-10,,,,,,
87,2005,2005-10-16,6,30.090,DAL,,NYG,W 16-13,,,,,,
88,2005,2005-11-24,11,30.129,DAL,,DEN,L 21-24,,,,,,
89,2005,2006-01-01,16,30.167,DAL,,STL,L 10-20,,,,,,
