ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-09-21,1,28.248,DET,@,GNB,W 30-16,,,,,,,,,,,,,,
2,1975,1975-09-28,2,28.255,DET,@,ATL,W 17-14,3,2,0.67,0,0,0,,0,0,0,,0,0,0
3,1975,1975-10-06,3,28.263,DET,,DAL,L 10-36,3,25,8.33,0,1,9,9.00,0,0,0,,0,0,0
4,1975,1975-10-12,4,28.269,DET,,CHI,W 27-7,12,70,5.83,0,3,13,4.33,0,0,0,,0,0,0
5,1975,1975-10-19,5,28.276,DET,@,MIN,L 19-25,2,11,5.50,0,2,11,5.50,0,1,30,30.00,0,0,0
6,1975,1975-10-26,6,28.283,DET,@,HOU,L 8-24,8,40,5.00,0,5,22,4.40,0,3,71,23.67,0,0,0
7,1975,1975-11-02,7,28.290,DET,@,SFO,W 28-17,3,18,6.00,0,1,6,6.00,0,3,81,27.00,0,0,0
8,1975,1975-11-09,8,28.297,DET,,CLE,W 21-10,3,-2,-0.67,0,2,10,5.00,0,2,59,29.50,0,0,0
9,1975,1975-11-16,9,28.304,DET,,GNB,W 13-10,5,18,3.60,0,0,0,,0,3,80,26.67,0,0,0
10,1975,1975-11-23,10,28.311,DET,@,KAN,L 21-24,2,6,3.00,0,2,32,16.00,0,2,65,32.50,0,0,0
11,1975,1975-11-27,11,28.315,DET,,RAM,L 0-20,1,4,4.00,0,1,-3,-3.00,0,2,39,19.50,0,0,0
12,1975,1975-12-07,12,28.325,DET,@,CHI,L 21-25,3,19,6.33,0,0,0,,0,2,52,26.00,0,0,0
13,1975,1975-12-14,13,28.332,DET,,MIN,W 17-10,5,51,10.20,1,0,0,,0,1,22,22.00,0,1,6
14,1975,1975-12-21,14,28.339,DET,,STL,L 13-24,1,6,6.00,0,2,22,11.00,0,3,66,22.00,0,0,0
15,1976,1976-09-12,1,29.240,DET,@,CHI,L 3-10,0,0,,0,1,-7,-7.00,0,0,0,,0,0,0
16,1976,1976-09-19,2,29.247,DET,,ATL,W 24-10,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
17,1976,1976-09-26,3,29.254,DET,,MIN,L 9-10,0,0,,0,2,43,21.50,0,0,0,,0,0,0
18,1976,1976-10-03,4,29.261,DET,@,GNB,L 14-24,,,,,,,,,,,,,,
19,1976,1976-10-10,5,29.268,DET,,NWE,W 30-10,0,0,,0,0,0,,0,2,19,9.50,0,0,0
20,1976,1976-10-17,6,29.275,DET,@,WAS,L 7-20,0,0,,0,0,0,,0,5,74,14.80,0,0,0
21,1976,1976-10-24,7,29.282,DET,@,SEA,W 41-14,4,21,5.25,0,0,0,,0,1,30,30.00,0,0,0
22,1976,1976-10-31,8,29.289,DET,,GNB,W 27-6,1,3,3.00,0,0,0,,0,3,88,29.33,0,0,0
23,1976,1976-11-07,9,29.296,DET,@,MIN,L 23-31,0,0,,0,1,10,10.00,0,4,67,16.75,0,0,0
24,1976,1976-11-14,10,29.303,DET,@,NOR,L 16-17,1,4,4.00,0,1,11,11.00,0,1,20,20.00,0,0,0
25,1976,1976-11-21,11,29.310,DET,,CHI,W 14-10,6,16,2.67,0,2,24,12.00,0,1,28,28.00,0,0,0
26,1976,1976-11-25,12,29.314,DET,,BUF,W 27-14,0,0,,0,0,0,,0,1,25,25.00,0,0,0
27,1976,1976-12-05,13,29.324,DET,@,NYG,L 10-24,0,0,,0,1,8,8.00,0,2,35,17.50,0,0,0
28,1976,1976-12-11,14,29.330,DET,,RAM,L 17-20,0,0,,0,2,19,9.50,0,2,45,22.50,0,0,0
