ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
22,1961,1961-11-19,10,25.196,PIT,@,NYG,L 21-42,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,6,282,47.00,0
23,1961,1961-11-26,11,25.203,PIT,,STL,W 30-27,,0,0,,0,0,0,,0,0,,,0,0,,0,3,141,47.00,0
24,1961,1961-12-03,12,25.210,PIT,,PHI,L 24-35,,0,0,,0,0,0,,0,0,,,0,0,,0,6,282,47.00,0
25,1961,1961-12-10,13,25.217,PIT,@,WAS,W 30-14,,0,0,,0,0,0,,0,0,,,0,0,,0,5,227,45.40,0
26,1961,1961-12-17,14,25.224,PIT,@,STL,L 0-20,,0,0,,0,0,0,,0,0,,,0,0,,0,4,187,46.75,0
27,1962,1962-09-16,1,26.132,CHI,@,SFO,W 30-14,,0,0,,0,0,0,,0,0,,,0,0,,0,7,267,38.14,0
28,1962,1962-09-23,2,26.139,CHI,@,RAM,W 27-23,,0,0,,0,0,0,,0,0,,,0,0,,0,6,301,50.17,0
29,1962,1962-09-30,3,26.146,CHI,@,GNB,L 0-49,,0,0,,0,0,0,,0,0,,,0,0,,0,3,151,50.33,0
30,1962,1962-10-07,4,26.153,CHI,@,MIN,W 13-0,,0,0,,0,0,0,,0,0,,,0,0,,0,7,295,42.14,0
31,1962,1962-10-14,5,26.160,CHI,,SFO,L 27-34,,0,0,,0,0,0,,0,0,,,0,0,,0,4,198,49.50,0
32,1962,1962-10-21,6,26.167,CHI,,BAL,W 35-15,,0,0,,0,0,0,,0,0,,,0,0,,0,5,231,46.20,0
33,1962,1962-10-28,7,26.174,CHI,@,DET,L 3-11,,0,0,,0,0,0,,0,0,,,0,0,,0,7,329,47.00,0
34,1962,1962-11-04,8,26.181,CHI,,GNB,L 7-38,,0,0,,0,0,0,,0,0,,,0,0,,0,3,134,44.67,0
35,1962,1962-11-11,9,26.188,CHI,,MIN,W 31-30,,0,0,,0,0,0,,0,0,,,0,0,,0,4,172,43.00,0
36,1962,1962-11-18,10,26.195,CHI,@,DAL,W 34-33,,0,0,,0,0,0,,0,0,,,0,0,,0,5,210,42.00,0
37,1962,1962-11-25,11,26.202,CHI,@,BAL,W 57-0,,0,0,,0,0,0,,0,0,,,0,0,,0,3,105,35.00,0
38,1962,1962-12-02,12,26.209,CHI,,NYG,L 24-26,,0,0,,0,0,0,,0,0,,,0,0,,0,3,118,39.33,0
39,1962,1962-12-09,13,26.216,CHI,,RAM,W 30-14,,0,0,,0,0,0,,0,0,,,0,0,,0,4,180,45.00,0
40,1962,1962-12-16,14,26.223,CHI,,DET,W 3-0,,0,0,,0,0,0,,0,0,,,0,0,,0,8,325,40.63,0
41,1963,1963-09-15,1,27.131,CHI,@,GNB,W 10-3,,0,0,,0,0,0,,0,0,,,0,0,,0,5,219,43.80,0
42,1963,1963-09-22,2,27.138,CHI,@,MIN,W 28-7,,0,0,,0,0,0,,0,0,,,0,0,,0,1,44,44.00,0
43,1963,1963-09-29,3,27.145,CHI,@,DET,W 37-21,,0,0,,0,0,0,,0,0,,,0,0,,0,5,261,52.20,0
44,1963,1963-10-06,4,27.152,CHI,,BAL,W 10-3,,0,0,,0,0,0,,0,0,,,0,0,,0,7,334,47.71,0
45,1963,1963-10-13,5,27.159,CHI,@,RAM,W 52-14,,0,0,,0,0,0,,0,0,,,0,0,,0,4,178,44.50,0
46,1963,1963-10-20,6,27.166,CHI,@,SFO,L 14-20,,0,0,,0,0,0,,0,0,,,0,0,,0,5,195,39.00,0
47,1963,1963-10-27,7,27.173,CHI,,PHI,W 16-7,,0,0,,0,0,0,,0,0,,,1,-4,-4.00,0,3,122,40.67,0
48,1963,1963-11-03,8,27.180,CHI,@,BAL,W 17-7,,0,0,,0,0,0,,0,0,,,0,0,,0,4,171,42.75,0
49,1963,1963-11-10,9,27.187,CHI,,RAM,W 6-0,,0,0,,0,0,0,,0,0,,,0,0,,0,7,335,47.86,0
50,1963,1963-11-17,10,27.194,CHI,,GNB,W 26-7,,0,0,,0,0,0,,0,0,,,0,0,,0,3,141,47.00,0
51,1963,1963-11-24,11,27.201,CHI,@,PIT,T 17-17,,0,0,,0,0,0,,0,0,,,0,0,,0,4,204,51.00,0
52,1963,1963-12-01,12,27.208,CHI,,MIN,T 17-17,,0,0,,0,0,0,,0,0,,,0,0,,0,7,367,52.43,0
53,1963,1963-12-08,13,27.215,CHI,,SFO,W 27-7,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-6,-6.00,0,5,221,44.20,0
54,1963,1963-12-15,14,27.222,CHI,,DET,W 24-14,,0,0,,0,0,0,,0,0,,,0,0,,0,4,179,44.75,0
55,1964,1964-09-13,1,28.129,CHI,@,GNB,L 12-23,,0,0,,0,0,0,,0,0,,,0,0,,0,7,290,41.43,0
56,1964,1964-09-20,2,28.136,CHI,@,MIN,W 34-28,,0,0,,0,0,0,,0,0,,,0,0,,0,4,177,44.25,0
57,1964,1964-09-27,3,28.143,CHI,@,BAL,L 0-52,,0,0,,0,0,0,,0,0,,,0,0,,0,8,363,45.38,0
58,1964,1964-10-04,4,28.150,CHI,@,SFO,L 21-31,,0,0,,0,0,0,,0,0,,,1,7,7.00,0,7,335,47.86,0
59,1964,1964-10-11,5,28.157,CHI,,RAM,W 38-17,,0,0,,0,0,0,,0,0,,,0,0,,0,6,272,45.33,0
60,1964,1964-10-18,6,28.164,CHI,,DET,L 0-10,,0,0,,0,0,0,,0,0,,,0,0,,0,7,339,48.43,0
61,1964,1964-10-25,7,28.171,CHI,@,WAS,L 20-27,,0,0,,0,0,0,,0,0,,,1,-9,-9.00,0,5,193,38.60,0
62,1964,1964-11-01,8,28.178,CHI,,DAL,L 10-24,,0,0,,0,0,0,,0,0,,,0,0,,0,5,201,40.20,0
63,1964,1964-11-08,9,28.185,CHI,,BAL,L 24-40,,0,0,,0,0,0,,0,0,,,0,0,,0,2,99,49.50,0
64,1964,1964-11-15,10,28.192,CHI,@,RAM,W 34-24,,0,0,,0,0,0,,0,0,,,0,0,,0,4,207,51.75,0
65,1964,1964-11-22,11,28.199,CHI,,SFO,W 23-21,,0,0,,0,0,0,,0,0,,,0,0,,0,4,203,50.75,0
66,1964,1964-11-26,12,28.203,CHI,@,DET,W 27-24,,0,0,,0,0,0,,0,0,,,0,0,,0,3,87,29.00,0
67,1964,1964-12-05,13,28.212,CHI,,GNB,L 3-17,,0,0,,0,0,0,,0,0,,,0,0,,0,4,188,47.00,0
68,1964,1964-12-13,14,28.220,CHI,,MIN,L 14-41,,0,0,,0,0,0,,0,0,,,0,0,,0,5,207,41.40,0
69,1965,1965-09-19,1,29.135,CHI,@,SFO,L 24-52,,0,0,,0,0,0,,0,0,,,0,0,,0,7,259,37.00,0
70,1965,1965-09-25,2,29.141,CHI,@,RAM,L 28-30,,0,0,,0,0,0,,0,0,,,0,0,,0,7,322,46.00,0
71,1965,1965-10-03,3,29.149,CHI,@,GNB,L 14-23,,0,0,,0,0,0,,0,0,,,0,0,,0,3,165,55.00,0
72,1965,1965-10-10,4,29.156,CHI,,RAM,W 31-6,,0,0,,0,0,0,,0,0,,,0,0,,0,4,188,47.00,0
73,1965,1965-10-17,5,29.163,CHI,@,MIN,W 45-37,,0,0,,0,0,0,,0,0,,,0,0,,0,6,223,37.17,0
74,1965,1965-10-24,6,29.170,CHI,,DET,W 38-10,,0,0,,0,0,0,,0,0,,,0,0,,0,3,126,42.00,0
75,1965,1965-10-31,7,29.177,CHI,,GNB,W 31-10,,0,0,,0,0,0,,0,0,,,0,0,,0,3,132,44.00,0
76,1965,1965-11-07,8,29.184,CHI,,BAL,L 21-26,,0,0,,0,0,0,,0,0,,,0,0,,0,4,166,41.50,0
77,1965,1965-11-14,9,29.191,CHI,,STL,W 34-13,,0,0,,0,0,0,,0,0,,,0,0,,0,1,37,37.00,0
78,1965,1965-11-21,10,29.198,CHI,@,DET,W 17-10,,0,0,,0,0,0,,0,0,,,0,0,,0,8,384,48.00,0
79,1965,1965-12-05,12,29.212,CHI,@,BAL,W 13-0,,0,0,,0,0,0,,0,0,,,0,0,,0,4,200,50.00,0
80,1965,1965-12-12,13,29.219,CHI,,SFO,W 61-20,,0,0,,0,0,0,,0,0,,,0,0,,0,3,100,33.33,0
81,1965,1965-12-19,14,29.226,CHI,,MIN,L 17-24,,0,0,,0,0,0,,0,0,,,0,0,,0,5,169,33.80,0
82,1966,1966-09-11,1,30.127,CHI,@,DET,L 3-14,,0,0,,0,0,0,,0,0,,,0,0,,0,6,247,41.17,0
83,1966,1966-09-16,2,30.132,CHI,@,RAM,L 17-31,,0,0,,0,0,0,,0,0,,,0,0,,0,5,258,51.60,0
84,1966,1966-10-02,3,30.148,CHI,@,MIN,W 13-10,,0,0,,0,0,0,,0,0,,,0,0,,0,7,266,38.00,0
85,1966,1966-10-09,4,30.155,CHI,,BAL,W 27-17,,0,0,,0,0,0,,0,0,,,0,0,,0,4,172,43.00,0
86,1966,1966-10-16,5,30.162,CHI,,GNB,L 0-17,,0,0,,0,0,0,,0,0,,,0,0,,0,6,241,40.17,0
87,1966,1966-10-23,6,30.169,CHI,,RAM,W 17-10,,0,0,,0,0,0,,0,0,,,0,0,,0,7,290,41.43,0
88,1966,1966-10-31,7,30.177,CHI,@,STL,L 17-24,,0,0,,0,0,0,,0,0,,,0,0,,0,5,210,42.00,0
89,1966,1966-11-06,8,30.183,CHI,,DET,T 10-10,,0,0,,0,0,0,,0,0,,,0,0,,0,6,236,39.33,0
90,1966,1966-11-13,9,30.190,CHI,,SFO,T 30-30,,0,0,,0,0,0,,0,0,,,0,0,,0,8,355,44.38,0
91,1966,1966-11-20,10,30.197,CHI,@,GNB,L 6-13,,0,0,,0,0,0,,0,0,,,0,0,,0,6,281,46.83,0
92,1966,1966-11-27,11,30.204,CHI,,ATL,W 23-6,,0,0,,0,0,0,,0,0,,,0,0,,0,3,113,37.67,0
93,1966,1966-12-04,12,30.211,CHI,@,BAL,L 16-21,,0,0,,0,0,0,,0,0,,,0,0,,0,3,103,34.33,0
94,1966,1966-12-11,13,30.218,CHI,@,SFO,L 14-41,,0,0,,0,0,0,,0,0,,,0,0,,0,8,326,40.75,0
95,1966,1966-12-18,14,30.225,CHI,,MIN,W 41-28,,0,0,,0,0,0,,0,0,,,0,0,,0,6,257,42.83,0
96,1967,1967-09-17,1,31.133,CHI,@,PIT,L 13-41,,0,0,,0,0,0,,0,0,,,0,0,,0,4,172,43.00,0
97,1967,1967-09-24,2,31.140,CHI,@,GNB,L 10-13,,0,0,,0,0,0,,0,0,,,0,0,,0,6,220,36.67,0
98,1967,1967-10-01,3,31.147,CHI,@,MIN,W 17-7,,0,0,,0,0,0,,0,0,,,0,0,,0,7,304,43.43,0
99,1967,1967-10-08,4,31.154,CHI,,BAL,L 3-24,,0,0,,0,0,0,,0,0,,,0,0,,0,3,123,41.00,0
100,1967,1967-10-15,5,31.161,CHI,,DET,W 14-3,,0,0,,0,0,0,,0,0,,,0,0,,0,6,260,43.33,0
101,1967,1967-10-22,6,31.168,CHI,@,CLE,L 0-24,,0,0,,0,0,0,,0,0,,,0,0,,0,8,384,48.00,0
102,1967,1967-10-29,7,31.175,CHI,,RAM,L 17-28,,0,0,,0,0,0,,0,0,,,0,0,,0,6,283,47.17,0
103,1967,1967-11-05,8,31.182,CHI,@,DET,W 27-13,,0,0,,0,0,0,,0,0,,,0,0,,0,7,292,41.71,0
104,1967,1967-11-12,9,31.189,CHI,,NYG,W 34-7,,0,0,,0,0,0,,0,0,,,0,0,,0,5,254,50.80,0
105,1967,1967-11-19,10,31.196,CHI,,STL,W 30-3,,0,0,,0,0,0,,0,0,,,0,0,,0,7,281,40.14,0
106,1967,1967-11-26,11,31.203,CHI,,GNB,L 13-17,,0,0,,0,0,0,,0,0,,,0,0,,0,3,139,46.33,0
107,1967,1967-12-03,12,31.210,CHI,@,SFO,W 28-14,,0,0,,0,0,0,,0,0,,,0,0,,0,6,245,40.83,0
108,1967,1967-12-10,13,31.217,CHI,,MIN,T 10-10,,0,0,,0,0,0,,0,0,,,0,0,,0,7,271,38.71,0
109,1967,1967-12-17,14,31.224,CHI,@,ATL,W 23-14,,0,0,,0,0,0,,0,0,,,0,0,,0,4,162,40.50,0
110,1968,1968-09-15,1,32.131,CHI,,WAS,L 28-38,,0,0,,0,0,0,,0,0,,,0,0,,0,4,186,46.50,0
111,1968,1968-09-22,2,32.138,CHI,@,DET,L 0-42,,0,0,,0,0,0,,0,0,,,0,0,,0,4,169,42.25,0
112,1968,1968-09-29,3,32.145,CHI,@,MIN,W 27-17,,0,0,,0,0,0,,0,0,,,0,0,,0,3,115,38.33,0
113,1968,1968-10-06,4,32.152,CHI,@,BAL,L 7-28,,0,0,,0,0,0,,0,0,,,1,4,4.00,0,8,397,49.63,0
114,1968,1968-10-13,5,32.159,CHI,,DET,L 10-28,,0,0,,0,0,0,,0,0,,,0,0,,0,5,206,41.20,0
115,1968,1968-10-20,6,32.166,CHI,@,PHI,W 29-16,,0,0,,0,0,0,,0,0,,,0,0,,0,2,64,32.00,0
116,1968,1968-10-27,7,32.173,CHI,,MIN,W 26-24,,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,1
117,1969,1969-09-21,1,33.137,CHI,@,GNB,L 0-17,,0,0,,0,0,0,,0,0,,,0,0,,0,8,330,41.25,0
118,1969,1969-09-28,2,33.144,CHI,@,STL,L 17-20,,0,0,,0,0,0,,0,0,,,0,0,,0,4,158,39.50,0
119,1969,1969-10-05,3,33.151,CHI,@,NYG,L 24-28,,0,0,,0,0,0,,0,0,,,0,0,,0,2,78,39.00,1
120,1969,1969-10-12,4,33.158,CHI,,MIN,L 0-31,,0,0,,0,0,0,,0,0,,,0,0,,0,7,228,32.57,0
121,1969,1969-10-19,5,33.165,CHI,@,DET,L 7-13,,0,0,,0,0,0,,0,0,,,0,0,,0,7,297,42.43,0
122,1969,1969-10-26,6,33.172,CHI,,RAM,L 7-9,,0,0,,0,0,0,,0,0,,,0,0,,0,7,285,40.71,0
123,1969,1969-11-02,7,33.179,CHI,@,MIN,L 14-31,,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0,5,209,41.80,0
124,1969,1969-11-09,8,33.186,CHI,,PIT,W 38-7,,0,0,,0,0,0,,0,0,,,1,17,17.00,0,3,114,38.00,0
125,1969,1969-11-16,9,33.193,CHI,@,ATL,L 31-48,,0,0,,0,0,0,,0,0,,,0,0,,0,3,125,41.67,0
126,1969,1969-11-23,10,33.200,CHI,,BAL,L 21-24,,0,0,,0,0,0,,0,0,,,0,0,,0,7,262,37.43,0
127,1969,1969-11-30,11,33.207,CHI,,CLE,L 24-28,,0,0,,0,0,0,,0,0,,,0,0,,0,4,155,38.75,0
128,1969,1969-12-06,12,33.213,CHI,@,SFO,L 21-42,,0,0,,0,0,0,,0,0,,,0,0,,0,5,210,42.00,0
129,1969,1969-12-14,13,33.221,CHI,,GNB,L 3-21,,1,1,100.00,19,0,0,118.7,0,0,19.00,19.00,0,0,,0,7,257,36.71,0
130,1969,1969-12-21,14,33.228,CHI,,DET,L 3-20,,0,0,,0,0,0,,0,0,,,0,0,,0,7,255,36.43,0
131,1970,1970-09-19,1,34.135,CHI,@,NYG,W 24-16,,1,1,100.00,34,0,0,118.7,0,0,34.00,34.00,0,0,,0,5,210,42.00,0
132,1970,1970-09-27,2,34.143,CHI,,PHI,W 20-16,,0,0,,0,0,0,,0,0,,,0,0,,0,6,274,45.67,0
133,1970,1970-10-05,3,34.151,CHI,@,DET,L 14-28,,0,0,,0,0,0,,0,0,,,0,0,,0,5,208,41.60,0
134,1970,1970-10-11,4,34.157,CHI,,MIN,L 0-24,,0,0,,0,0,0,,0,0,,,0,0,,0,8,332,41.50,0
135,1970,1970-10-18,5,34.164,CHI,,SDG,L 7-20,,0,0,,0,0,0,,0,0,,,0,0,,0,6,274,45.67,0
136,1970,1970-10-25,6,34.171,CHI,,DET,L 10-16,,0,0,,0,0,0,,0,0,,,0,0,,0,5,200,40.00,0
137,1970,1970-11-01,7,34.178,CHI,@,ATL,W 23-14,,0,0,,0,0,0,,0,0,,,0,0,,0,4,166,41.50,0
138,1970,1970-11-08,8,34.185,CHI,,SFO,L 16-37,,0,0,,0,0,0,,0,0,,,0,0,,0,5,209,41.80,0
139,1970,1970-11-15,9,34.192,CHI,@,GNB,L 19-20,,0,0,,0,0,0,,0,0,,,0,0,,0,8,321,40.13,0
140,1970,1970-11-22,10,34.199,CHI,,BUF,W 31-13,,0,0,,0,0,0,,0,0,,,1,7,7.00,0,7,334,47.71,0
141,1970,1970-11-29,11,34.206,CHI,@,BAL,L 20-21,,0,0,,0,0,0,,0,0,,,0,0,,0,6,216,36.00,0
142,1970,1970-12-05,12,34.212,CHI,@,MIN,L 13-16,,0,0,,0,0,0,,0,0,,,0,0,,0,8,273,34.13,0
143,1970,1970-12-13,13,34.220,CHI,,GNB,W 35-17,,1,1,100.00,3,0,0,79.2,0,0,3.00,3.00,0,0,,0,4,139,34.75,0
144,1970,1970-12-20,14,34.227,CHI,@,NOR,W 24-3,,0,0,,0,0,0,,0,0,,,0,0,,0,6,239,39.83,0
145,1971,1971-09-19,1,35.135,CHI,,PIT,W 17-15,,0,0,,0,0,0,,0,0,,,0,0,,0,8,341,42.63,0
146,1971,1971-09-26,2,35.142,CHI,@,MIN,W 20-17,,0,0,,0,0,0,,0,0,,,0,0,,0,3,117,39.00,0
147,1971,1971-10-03,3,35.149,CHI,@,RAM,L 3-17,,0,0,,0,0,0,,0,0,,,0,0,,0,9,361,40.11,0
148,1971,1971-10-10,4,35.156,CHI,,NOR,W 35-14,,0,0,,0,0,0,,0,0,,,0,0,,0,1,26,26.00,0
149,1971,1971-10-17,5,35.163,CHI,@,SFO,L 0-13,,0,0,,0,0,0,,0,0,,,0,0,,0,6,252,42.00,0
150,1971,1971-10-24,6,35.170,CHI,@,DET,W 28-23,,0,0,,0,0,0,,0,0,,,0,0,,0,5,196,39.20,0
151,1971,1971-10-31,7,35.177,CHI,,DAL,W 23-19,,0,0,,0,0,0,,0,0,,,0,0,,0,6,227,37.83,0
152,1971,1971-11-07,8,35.184,CHI,,GNB,L 14-17,,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,0,0,,0,4,147,36.75,0
153,1971,1971-11-14,9,35.191,CHI,,WAS,W 16-15,,0,0,,0,0,0,,0,0,,,0,0,,0,4,161,40.25,0
154,1971,1971-11-21,10,35.198,CHI,,DET,L 3-28,,0,0,,0,0,0,,0,0,,,0,0,,0,6,228,38.00,0
155,1971,1971-11-29,11,35.206,CHI,@,MIA,L 3-34,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,4,174,43.50,0
156,1971,1971-12-05,12,35.212,CHI,@,DEN,L 3-6,,0,0,,0,0,0,,0,0,,,0,0,,0,7,325,46.43,0
157,1971,1971-12-12,13,35.219,CHI,@,GNB,L 10-31,,0,0,,0,0,0,,0,0,,,0,0,,0,6,227,37.83,0
158,1971,1971-12-19,14,35.226,CHI,,MIN,L 10-27,,0,0,,0,0,0,,0,0,,,0,0,,0,8,313,39.13,0
159,1972,1972-09-17,1,36.133,CHI,,ATL,L 21-37,,0,0,,0,0,0,,0,0,,,0,0,,0,4,167,41.75,0
160,1972,1972-09-24,2,36.140,CHI,,RAM,T 13-13,,0,0,,0,0,0,,0,0,,,0,0,,0,6,273,45.50,0
161,1972,1972-10-01,3,36.147,CHI,,DET,L 24-38,,,,,,,,,,,,,,,,,,,,
162,1972,1972-10-08,4,36.154,CHI,@,GNB,L 17-20,,0,0,,0,0,0,,0,0,,,0,0,,0,7,311,44.43,0
163,1972,1972-10-15,5,36.161,CHI,@,CLE,W 17-0,,0,0,,0,0,0,,0,0,,,0,0,,0,8,293,36.63,0
164,1972,1972-10-23,6,36.169,CHI,,MIN,W 13-10,,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,0,0,,0,2,95,47.50,0
165,1972,1972-10-29,7,36.175,CHI,@,STL,W 27-10,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,3,130,43.33,0
166,1972,1972-11-05,8,36.182,CHI,@,DET,L 0-14,,0,0,,0,0,0,,0,0,,,0,0,,0,6,224,37.33,0
167,1972,1972-11-12,9,36.189,CHI,,GNB,L 17-23,,0,0,,0,0,0,,0,0,,,0,0,,0,4,190,47.50,0
168,1972,1972-11-19,10,36.196,CHI,,SFO,L 21-34,,0,0,,0,0,0,,0,0,,,0,0,,0,3,149,49.67,0
169,1972,1972-11-26,11,36.203,CHI,,CIN,L 3-13,,0,0,,0,0,0,,0,0,,,0,0,,0,8,307,38.38,0
170,1972,1972-12-03,12,36.210,CHI,@,MIN,L 10-23,,0,0,,0,0,0,,0,0,,,0,0,,0,7,239,34.14,0
171,1972,1972-12-10,13,36.217,CHI,@,PHI,W 21-12,,0,0,,0,0,0,,0,0,,,0,0,,0,5,227,45.40,0
172,1972,1972-12-17,14,36.224,CHI,@,OAK,L 21-28,,0,0,,0,0,0,,0,0,,,0,0,,0,4,153,38.25,0
173,1973,1973-09-16,1,37.132,CHI,,DAL,L 17-20,,0,0,,0,0,0,,0,0,,,0,0,,0,4,147,36.75,0
174,1973,1973-09-23,2,37.139,CHI,,MIN,L 13-22,,0,0,,0,0,0,,0,0,,,0,0,,0,4,151,37.75,0
175,1973,1973-09-30,3,37.146,CHI,@,DEN,W 33-14,,0,0,,0,0,0,,0,0,,,0,0,,0,6,277,46.17,0
176,1973,1973-10-07,4,37.153,CHI,@,NOR,L 16-21,,0,0,,0,0,0,,0,0,,,0,0,,0,5,198,39.60,0
177,1973,1973-10-14,5,37.160,CHI,@,ATL,L 6-46,,0,0,,0,0,0,,0,0,,,0,0,,0,4,160,40.00,0
178,1973,1973-10-21,6,37.167,CHI,,NWE,L 10-13,,0,0,,0,0,0,,0,0,,,0,0,,0,5,222,44.40,0
179,1973,1973-10-28,7,37.174,CHI,,HOU,W 35-14,,0,0,,0,0,0,,0,0,,,0,0,,0,3,119,39.67,0
180,1973,1973-11-04,8,37.181,CHI,@,GNB,W 31-17,,0,0,,0,0,0,,0,0,,,0,0,,0,4,161,40.25,0
181,1973,1973-11-12,9,37.189,CHI,@,KAN,L 7-19,,0,0,,0,0,0,,0,0,,,0,0,,0,8,361,45.13,0
182,1973,1973-11-18,10,37.195,CHI,,DET,L 7-30,,0,0,,0,0,0,,0,0,,,0,0,,0,8,328,41.00,0
183,1973,1973-11-25,11,37.202,CHI,@,MIN,L 13-31,,0,0,,0,0,0,,0,0,,,0,0,,0,4,157,39.25,0
184,1973,1973-12-02,12,37.209,CHI,,RAM,L 0-26,,0,0,,0,0,0,,0,0,,,0,0,,0,11,440,40.00,0
185,1973,1973-12-09,13,37.216,CHI,@,DET,L 7-40,,0,0,,0,0,0,,0,0,,,0,0,,0,8,321,40.13,0
186,1973,1973-12-16,14,37.223,CHI,,GNB,L 0-21,,0,0,,0,0,0,,0,0,,,0,0,,0,8,279,34.88,0
